point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,30464,21863,21863,DeuceCourt,162 KPH,Flat,NA,-11.483,-1.037,2.743,6,Winner,NA,False,Drop,BackHand,1.58 Metre,Cross Court,NA,False,False,True,4.997,2.281,0.051,Body,,,,5.547,-3.865,0.143,-4.605,1.134,0.043,12.404,3.935,1.227,0.0,1.539,1.664,-11.131,-0.468,0.035,823.44,0,0,0,0,0,0,0,0,30464,21863,0,0,0,0
1_1_2_1,1,1,2,1,30464,21863,21863,AdCourt,171.86 KPH,NA,0.58 Metre,-11.536,0.873,2.743,0,Faulty Serve,Net Error,True,NA,BackHand,0.78 Metre,NA,Net Error,False,False,True,-0.584,-0.639,0.044,T,,,,-11.536,0.873,2.743,-0.584,-0.639,0.044,,,,,,,,,,NA,1,0,0,0,0,0,0,1,30464,21863,0,0,0,0
1_1_2_2,1,1,2,2,30464,21863,21863,AdCourt,153 KPH,Flat,NA,-11.502,0.966,2.762,6,Unforced Error,NA,False,Ground,BackHand,0.93 Metre,NA,Wide Error,False,False,True,4.655,-2.668,0.041,Body,,,,-11.956,3.901,0.811,1.402,-4.615,0.023,12.115,-4.084,1.136,0.0,-0.714,1.15,-6.842,1.19,0.041,2317.68,0,0,0,0,0,0,0,1,30464,21863,0,0,0,0
1_1_3_1,1,1,3,1,30464,21863,30464,DeuceCourt,174 KPH,Flat,NA,-11.573,-0.901,2.714,1,Forced Error,NA,False,Ground,ForeHand,1.81 Metre,NA,NA,False,False,True,4.968,3.399,0.039,Wide,,,,11.949,5.45,1.272,-8.185,-4.368,0.039,11.949,5.45,1.272,0.0,-0.366,1.812,-8.185,-4.368,0.039,1195.26,0,0,0,0,0,0,0,2,30464,21863,0,0,0,0
1_1_4_1,1,1,4,1,30464,21863,21863,AdCourt,174 KPH,Flat,NA,-11.5,1.114,2.737,6,Winner,NA,False,Drop,BackHand,1.41 Metre,Down the Line,NA,False,False,True,5.938,-2.996,0.04,Wide,,,,11.625,-4.41,0.752,-3.128,-3.732,0.04,12.507,-4.432,1.213,0.0,-2.403,2.35,-11.569,-0.933,0.035,NA,0,0,0,0,0,0,1,2,30464,21863,0,0,0,0
1_1_5_1,1,1,5,1,30464,21863,30464,DeuceCourt,164 KPH,Flat,NA,-11.529,-0.989,2.651,1,Forced Error,NA,True,Ground,ForeHand,0.63 Metre,NA,NA,True,False,True,4.637,3.482,0.039,Wide,,,,11.818,5.682,1.133,0.503,-0.05,0.043,11.818,5.682,1.133,0.006,0.196,0.626,0.503,-0.05,0.043,1586.4,0,0,0,0,0,0,1,3,30464,21863,0,0,0,0
1_1_6_1,1,1,6,1,30464,21863,30464,AdCourt,170 KPH,Flat,NA,-11.642,0.849,2.74,5,Winner,NA,False,Volley,ForeHand,1.48 Metre,Cross Court,NA,True,False,True,4.802,-1.808,0.043,Body,,,,-5.401,-0.301,1.751,10.188,2.321,0.046,12.622,-2.967,1.384,0.0,-1.877,1.801,-8.644,-0.797,0.043,1396.2,0,0,0,0,0,0,2,3,30464,21863,0,0,0,0
1_1_7_1,1,1,7,1,30464,21863,30464,DeuceCourt,173.35 KPH,NA,NA,-11.473,-1.003,2.775,0,Faulty Serve,NA,True,NA,ForeHand,0.9 Metre,NA,NA,False,False,True,,,,,,,,-11.473,-1.003,2.775,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,3,30464,21863,0,0,0,0
1_1_7_2,1,1,7,2,30464,21863,21863,DeuceCourt,140 KPH,Flat,NA,-11.515,-0.63,2.678,12,Winner,NA,False,Approach,ForeHand,1.27 Metre,Down the Line,NA,False,False,True,3.955,1.182,0.049,T,,,,4.759,2.024,0.901,-10.084,2.927,0.026,12.594,2.337,1.313,-0.0,-1.301,1.885,-9.787,-3.98,0.035,2142.42,0,0,0,0,0,0,3,3,30464,21863,0,0,0,0
1_1_8_1,1,1,8,1,30464,21863,21863,AdCourt,170.37 KPH,Flat,1.96 Metre,-11.634,0.979,2.709,0,Faulty Serve,Long Error,False,NA,BackHand,1.57 Metre,NA,NA,True,False,True,8.364,-2.266,0.037,Body,,,,-11.634,0.979,2.709,8.364,-2.266,0.037,,,,,,,,,,NA,1,0,0,0,0,0,3,4,30464,21863,0,0,0,0
