point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,44185,44313,44313,DeuceCourt,126 KPH,NA,NA,11.413,1.249,2.763,0,NA,NA,True,NA,BackHand,0.82 Metre,NA,NA,False,False,True,0.208,-0.326,0.049,T,0.824,-0.099,-0.188,11.413,1.249,2.763,0.208,-0.326,0.049,,,,,,,,,,NA,0,0,0,0,0,0,0,0,44185,44313,0,0,0,0
1_1_2_1,1,1,2,1,44185,44313,44185,AdCourt,171 KPH,NA,NA,,,,1,Forced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,44185,44313,0,0,0,0
1_1_3_1,1,1,3,1,44185,44313,44185,DeuceCourt,161 KPH,NA,NA,,,,3,Forced Error,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,44185,44313,0,0,0,0
1_1_4_1,1,1,4,1,44185,44313,44185,AdCourt,171 KPH,NA,NA,,,,1,Forced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,44185,44313,0,0,0,0
1_1_5_1,1,1,5,1,44185,44313,44185,DeuceCourt,177 KPH,Slice,NA,11.385,1.454,2.729,1,Unforced Error,NA,False,NA,BackHand,2.75 Metre,NA,Long Error,False,False,True,-5.64,-1.835,0.049,Body,1.192,0.0,-0.556,-12.699,-3.658,1.096,11.978,-4.0,0.03,-12.699,-3.658,1.096,-0.0,-3.657,2.754,11.978,-4.0,0.03,2082.12,0,0,0,0,0,0,3,1,44185,44313,0,0,0,0
1_2_1_1,1,2,1,1,44313,44185,44185,DeuceCourt,177 KPH,NA,NA,,,,0,NA,NA,False,NA,BackHand,2.75 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2082.12,0,0,0,0,0,0,0,0,44185,44313,1,0,0,0
1_2_2_1,1,2,2,1,44313,44185,44185,AdCourt,177 KPH,NA,NA,,,,2,Unforced Error,NA,False,NA,BackHand,2.75 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2082.12,0,0,0,0,0,0,0,1,44185,44313,1,0,0,0
NA,1,2,3,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,2,44185,44313,1,0,0,0
1_2_3_2,1,2,3,2,44313,44185,44185,DeuceCourt,177 KPH,NA,NA,,,,4,Unforced Error,NA,False,NA,ForeHand,2.75 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2082.12,0,0,0,0,0,0,0,2,44185,44313,1,0,0,0
1_2_4_1,1,2,4,1,44313,44185,44185,AdCourt,NA,NA,NA,,,,8,Unforced Error,NA,False,,ForeHand,NA,NA,NA,True,True,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,44185,44313,1,0,0,0
1_3_1_1,1,3,1,1,44185,44313,44185,DeuceCourt,154 KPH,NA,NA,,,,1,Forced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2082.12,0,0,0,0,0,0,0,0,44185,44313,2,0,0,0
1_3_2_1,1,3,2,1,44185,44313,44313,AdCourt,184 KPH,Slice,NA,-11.449,1.129,2.718,2,Unforced Error,NA,False,Ground,BackHand,2.64 Metre,NA,Long Error,False,False,True,5.046,-0.511,0.059,T,1.058,0.0,-0.095,-12.187,2.941,0.795,12.129,-4.442,0.024,13.404,-1.047,1.327,0.0,0.997,1.801,-9.803,2.604,0.026,2129.16,0,0,0,0,0,0,1,0,44185,44313,2,0,0,0
1_3_3_1,1,3,3,1,44185,44313,44185,DeuceCourt,176 KPH,Flat,NA,-11.429,-1.323,2.744,1,Forced Error,NA,False,Ground,BackHand,2.14 Metre,NA,NA,False,False,True,5.334,1.088,0.057,T,1.09,-0.0,0.229,13.345,2.488,1.106,-12.205,-2.269,0.041,13.345,2.488,1.106,0.0,0.104,2.143,-12.205,-2.269,0.041,1851.42,0,0,0,0,0,0,1,1,44185,44313,2,0,0,0
1_3_4_1,1,3,4,1,44185,44313,44313,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,Ground,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,1,44185,44313,2,0,0,0
1_3_4_2,1,3,4,2,44185,44313,44313,AdCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,2,1,44185,44313,2,0,0,0
1_3_5_1,1,3,5,1,44185,44313,44185,DeuceCourt,176 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,2.14 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1851.42,1,0,0,0,1,0,2,2,44185,44313,2,0,0,0
1_3_5_2,1,3,5,2,44185,44313,44185,DeuceCourt,147 KPH,Slice,NA,-11.399,-1.188,2.742,5,Unforced Error,NA,False,Ground,ForeHand,1.36 Metre,NA,Wide Error,False,False,True,4.986,0.635,0.059,T,1.223,-0.0,-0.179,13.081,-2.116,1.049,-8.974,4.31,0.033,12.439,1.908,1.326,0.0,1.911,1.898,-11.023,1.735,0.036,1828.2,0,0,0,0,0,0,2,2,44185,44313,2,0,0,0
1_3_6_1,1,3,6,1,44185,44313,44185,AdCourt,147 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.36 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1828.2,1,0,0,0,0,0,3,2,44185,44313,2,0,0,0
1_3_6_2,1,3,6,2,44185,44313,44313,AdCourt,157 KPH,Slice,NA,-11.494,1.032,2.762,4,Unforced Error,NA,True,Drop,BackHand,0.98 Metre,NA,Net Error,False,False,True,5.435,-2.773,0.048,Wide,1.256,0.0,-1.802,-11.648,2.509,0.88,-0.09,2.682,0.039,13.552,-4.151,1.28,0.0,-2.026,1.872,-10.619,-0.867,0.038,NA,0,0,0,0,0,0,3,2,44185,44313,2,0,0,0
1_3_7_1,1,3,7,1,44185,44313,44313,DeuceCourt,157 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Drop,BackHand,0.98 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,3,44185,44313,2,0,0,0
1_3_7_2,1,3,7,2,44185,44313,44185,DeuceCourt,147 KPH,NA,NA,,,,11,Winner,NA,False,Ground,BackHand,1.36 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1828.2,0,0,0,0,0,0,3,3,44185,44313,2,0,0,0
1_3_8_1,1,3,8,1,44185,44313,44313,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,4,3,44185,44313,2,0,0,0
1_3_8_2,1,3,8,2,44185,44313,44313,AdCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,4,3,44185,44313,2,0,0,0
1_3_9_1,1,3,9,1,44185,44313,44185,DeuceCourt,165 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1851.42,0,0,0,0,1,0,4,4,44185,44313,2,0,0,0
NA,1,3,10,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,5,4,44185,44313,2,0,0,0
1_3_10_2,1,3,10,2,44185,44313,44185,AdCourt,136 KPH,Kick,NA,-11.492,0.827,2.76,5,Forced Error,NA,True,Ground,BackHand,0.8 Metre,NA,NA,False,False,True,5.106,-0.561,0.059,T,1.288,0.0,-0.451,14.03,-3.134,0.689,,,,12.519,-0.738,1.653,0.0,-1.947,1.622,-9.087,-2.972,0.038,2229.66,0,0,0,0,0,0,5,4,44185,44313,2,0,0,0
NA,1,4,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0,44185,44313,3,0,0,0
1_4_1_2,1,4,1,2,44313,44185,44185,DeuceCourt,136 KPH,NA,NA,,,,0,DoubleFault,NA,False,Ground,BackHand,0.8 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2229.66,1,1,0,0,0,0,0,0,44185,44313,3,0,0,0
1_4_2_1,1,4,2,1,44313,44185,44185,AdCourt,136 KPH,NA,NA,,,,12,Forced Error,NA,False,Ground,BackHand,0.8 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2229.66,0,0,0,0,1,0,0,1,44185,44313,3,0,0,0
1_4_3_1,1,4,3,1,44313,44185,44313,DeuceCourt,198 KPH,Flat,NA,-11.236,-0.781,2.774,3,Winner,NA,False,Ground,ForeHand,1.17 Metre,Cross Court,NA,False,False,True,5.053,1.236,0.056,T,1.048,0.0,0.58,-10.932,-1.12,0.948,7.816,3.299,0.033,13.859,2.502,1.425,0.0,0.657,1.201,-5.609,-0.257,0.049,2616.12,0,0,0,0,0,0,0,2,44185,44313,3,0,0,0
1_4_4_1,1,4,4,1,44313,44185,44313,AdCourt,190.26 KPH,Pronated,0.21 Metre,-11.275,0.71,2.852,0,Faulty Serve,Wide Error,False,NA,BackHand,1.14 Metre,NA,Wide Error,False,False,True,5.292,-4.322,0.048,Wide,1.144,-0.0,-2.708,-11.275,0.71,2.852,5.292,-4.322,0.048,,,,,,,,,,NA,1,0,0,0,0,0,1,2,44185,44313,3,0,0,0
1_4_4_2,1,4,4,2,44313,44185,44185,AdCourt,164 KPH,Slice,NA,-11.271,1.09,2.83,4,Forced Error,NA,True,Passing,BackHand,0.83 Metre,NA,NA,False,False,True,6.018,-2.542,0.049,Body,1.309,-0.0,-1.446,-5.4,2.294,0.642,-0.314,-1.242,0.047,14.472,-3.956,1.106,0.0,0.433,1.442,-6.316,2.216,0.044,2331.12,0,0,0,0,0,0,1,2,44185,44313,3,0,0,0
