point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,23770,24342,24342,DeuceCourt,117 KPH,Flat,NA,-11.588,-0.762,2.553,14,Unforced Error,NA,True,Ground,BackHand,0.92 Metre,NA,Net Error,False,False,True,4.887,1.681,0.044,Body,1.358,0.0,0.661,-11.481,2.295,1.088,-0.89,-1.45,0.038,12.68,3.091,1.399,0.0,0.071,1.808,-7.003,-1.404,0.038,1182.96,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,23770,24342,23770,AdCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1
1_1_3_1,1,1,3,1,23770,24342,23770,DeuceCourt,149 KPH,NA,NA,,,,3,Winner,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1
1_1_4_1,1,1,4,1,23770,24342,23770,AdCourt,167 KPH,NA,NA,,,,9,Winner,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1
NA,1,1,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,1
1_1_5_2,1,1,5,2,23770,24342,24342,DeuceCourt,123 KPH,Flat,NA,-11.541,-0.759,2.53,4,Unforced Error,NA,True,Drop,BackHand,0.86 Metre,NA,Net Error,False,False,True,4.054,1.042,0.047,T,1.12,0.0,0.351,-12.761,3.464,0.894,-0.074,3.431,0.035,10.98,1.96,1.487,-0.0,2.222,1.086,-5.338,2.31,0.04,NA,0,0,0,0,0,0,3,1
1_1_6_1,1,1,6,1,23770,24342,24342,AdCourt,123 KPH,NA,NA,,,,0,NA,NA,False,Drop,BackHand,0.86 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,2
1_1_7_1,1,1,7,1,23770,24342,24342,DeuceCourt,123 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Drop,ForeHand,0.86 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,3
1_1_7_2,1,1,7,2,23770,24342,23770,DeuceCourt,124 KPH,Flat,NA,-11.664,-0.751,2.555,5,Unforced Error,NA,False,Ground,ForeHand,2.2 Metre,NA,Long Error,False,False,True,5.751,1.348,0.044,T,1.505,0.0,0.322,12.463,3.066,0.845,-12.086,-1.975,0.04,11.532,2.185,1.488,0.0,1.981,1.355,-6.448,1.748,0.04,2051.46,0,0,0,0,0,0,3,3
NA,1,1,8,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,4,3
1_1_8_2,1,1,8,2,23770,24342,23770,AdCourt,124 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,BackHand,2.2 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1594.92,0,0,0,0,0,0,4,3
1_2_1_1,1,2,1,1,24342,23770,24342,DeuceCourt,153 KPH,NA,NA,,,,5,Forced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_2_2_2,1,2,2,2,24342,23770,23770,AdCourt,115 KPH,Flat,NA,-11.595,1.673,2.477,4,Winner,NA,False,Drop,BackHand,1.42 Metre,Cross Court,NA,False,False,True,4.985,-2.921,0.037,Wide,1.37,-0.0,-1.821,11.031,-3.997,1.291,-2.803,3.123,0.036,10.32,-4.275,1.5,0.0,-0.222,1.406,-8.397,2.876,0.032,NA,0,0,0,0,0,0,1,0
