point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,43643,23770,43643,DeuceCourt,151 KPH,NA,NA,,,,7,Forced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43643,23770,0,0,0,0
1_1_2_1,1,1,2,1,43643,23770,43643,AdCourt,152 KPH,Pronated,NA,-11.645,1.095,2.671,3,Unforced Error,NA,False,Ground,ForeHand,2.21 Metre,NA,Long Error,False,False,True,4.247,-3.325,0.045,Wide,1.045,0.0,-2.021,14.198,2.83,0.957,-11.909,-0.868,0.038,11.836,-5.82,1.29,0.0,-2.31,2.02,-9.74,1.207,0.038,1313.1,0,0,0,0,0,0,1,0,43643,23770,0,0,0,0
1_1_3_1,1,1,3,1,43643,23770,43643,DeuceCourt,152 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,2.21 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1313.1,1,0,0,0,0,0,2,0,43643,23770,0,0,0,0
1_1_3_2,1,1,3,2,43643,23770,43643,DeuceCourt,0 KPH,NA,NA,,,,9,Winner,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,43643,23770,0,0,0,0
1_1_4_1,1,1,4,1,43643,23770,23770,AdCourt,167 KPH,NA,NA,,,,4,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1313.1,0,0,0,0,0,0,3,0,43643,23770,0,0,0,0
1_1_5_1,1,1,5,1,43643,23770,43643,DeuceCourt,158 KPH,Pronated,NA,-11.743,-0.614,2.658,1,Forced Error,NA,True,Ground,BackHand,0.79 Metre,NA,NA,False,False,True,5.229,0.508,0.059,T,1.138,0.0,0.252,12.864,0.775,1.305,0.08,-1.784,0.048,12.864,0.775,1.305,0.005,-1.646,0.785,0.08,-1.784,0.048,1030.62,0,0,0,0,0,0,3,1,43643,23770,0,0,0,0
1_2_1_1,1,2,1,1,23770,43643,23770,DeuceCourt,139 KPH,NA,NA,,,,3,Forced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43643,23770,1,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0,43643,23770,1,0,0,0
1_2_2_2,1,2,2,2,23770,43643,23770,AdCourt,117 KPH,Flat,NA,-11.562,1.601,2.536,3,Winner,NA,False,Ground,ForeHand,1.3 Metre,Down the Line,NA,False,False,True,5.013,-3.303,0.049,Wide,1.379,0.0,-2.1,-13.045,0.253,0.952,6.768,3.75,0.035,12.268,-5.351,1.197,-0.0,-2.358,1.559,-8.567,-0.677,0.049,2187.18,0,0,0,0,0,0,1,0,43643,23770,1,0,0,0
1_2_3_1,1,2,3,1,23770,43643,23770,DeuceCourt,117 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.3 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2187.18,1,0,0,0,0,0,2,0,43643,23770,1,0,0,0
1_2_3_2,1,2,3,2,23770,43643,43643,DeuceCourt,120 KPH,Slice,NA,-11.812,-0.743,2.547,2,Winner,NA,False,Ground,BackHand,1.33 Metre,Cross Court,NA,False,False,True,4.081,3.23,0.037,Wide,1.204,0.0,1.939,10.324,5.043,1.46,-6.842,-3.066,0.042,10.324,5.043,1.46,0.0,0.183,1.327,-6.842,-3.066,0.042,1575.42,0,0,0,0,0,0,2,0,43643,23770,1,0,0,0
NA,1,2,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,1,43643,23770,1,0,0,0
1_2_4_2,1,2,4,2,23770,43643,23770,AdCourt,0 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,43643,23770,1,0,0,0
1_2_5_1,1,2,5,1,23770,43643,23770,DeuceCourt,155 KPH,Slice,NA,-11.49,-1.116,2.543,5,Winner,NA,False,Ground,BackHand,1.7 Metre,Down the Line,NA,False,False,True,6.357,3.315,0.046,Wide,1.291,-0.0,1.528,-12.806,3.955,1.391,11.209,3.087,0.041,11.39,4.859,1.022,0.0,2.765,1.899,-10.005,1.105,0.039,1260.54,0,0,0,0,0,0,3,1,43643,23770,1,0,0,0
NA,1,3,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0,43643,23770,1,1,0,0
1_3_1_2,1,3,1,2,43643,23770,43643,DeuceCourt,139 KPH,Pronated,NA,11.655,0.683,2.704,5,Winner,NA,False,Drop,BackHand,1.24 Metre,Down the Line,NA,False,False,True,-4.838,-1.043,0.049,T,1.206,0.0,-0.665,11.166,0.997,0.939,-1.655,3.947,0.04,-11.359,-1.636,1.423,-0.0,0.414,1.238,5.921,1.584,0.054,NA,0,0,0,0,0,0,0,0,43643,23770,1,1,0,0
NA,1,3,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0,43643,23770,1,1,0,0
1_3_2_2,1,3,2,2,43643,23770,23770,AdCourt,139 KPH,NA,NA,,,,4,Forced Error,NA,False,Drop,ForeHand,1.24 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,1,0,43643,23770,1,1,0,0
1_3_3_1,1,3,3,1,43643,23770,43643,DeuceCourt,157 KPH,NA,NA,,,,3,Unforced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1030.62,0,0,0,0,0,0,1,1,43643,23770,1,1,0,0
1_3_4_1,1,3,4,1,43643,23770,43643,AdCourt,139 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Drop,ForeHand,1.24 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,1,43643,23770,1,1,0,0
1_3_4_2,1,3,4,2,43643,23770,43643,AdCourt,158 KPH,Pronated,NA,11.374,-1.322,2.621,11,Forced Error,NA,False,Passing,ForeHand,2.39 Metre,NA,NA,False,False,True,-4.184,0.741,0.048,T,0.969,0.0,0.136,,,,,,,-11.232,1.77,1.18,-0.0,0.753,1.626,8.918,-0.127,0.058,2524.14,0,0,0,0,0,0,2,1,43643,23770,1,1,0,0
1_3_5_1,1,3,5,1,43643,23770,23770,DeuceCourt,162 KPH,NA,NA,,,,6,Winner,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1030.62,0,0,0,0,0,0,3,1,43643,23770,1,1,0,0
1_3_6_1,1,3,6,1,43643,23770,23770,AdCourt,158 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Passing,BackHand,2.39 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2524.14,1,0,0,0,0,0,3,2,43643,23770,1,1,0,0
1_3_6_2,1,3,6,2,43643,23770,43643,AdCourt,142 KPH,Pronated,NA,11.566,-1.405,2.673,7,Winner,NA,False,Volley,BackHand,1.31 Metre,Down the Line,NA,False,False,True,-5.597,2.317,0.043,Body,1.294,0.0,0.96,9.338,2.055,0.447,-8.334,3.711,0.036,-11.383,3.76,1.23,0.0,0.85,1.401,8.109,-1.086,0.053,NA,0,0,0,0,0,0,3,2,43643,23770,1,1,0,0
NA,1,4,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0,43643,23770,2,1,0,0
1_4_1_2,1,4,1,2,23770,43643,23770,DeuceCourt,0 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1518.9,0,0,0,0,0,0,0,0,43643,23770,2,1,0,0
1_4_2_1,1,4,2,1,23770,43643,43643,AdCourt,163 KPH,Slice,NA,11.402,-1.255,2.568,4,Winner,NA,False,Ground,BackHand,1.53 Metre,Down the Line,NA,False,False,True,-5.858,0.312,0.048,T,1.158,0.0,-0.091,-12.691,-3.775,0.887,10.384,-3.772,0.034,-13.242,0.638,0.983,0.0,-1.172,2.579,10.396,-2.645,0.034,1566.66,0,0,0,0,0,0,1,0,43643,23770,2,1,0,0
1_4_3_1,1,4,3,1,23770,43643,23770,DeuceCourt,144 KPH,NA,NA,,,,3,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,0,0,0,0,0,0,1,1,43643,23770,2,1,0,0
1_4_4_1,1,4,4,1,23770,43643,23770,AdCourt,163 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.53 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,1,0,0,0,0,0,2,1,43643,23770,2,1,0,0
1_4_4_2,1,4,4,2,23770,43643,43643,AdCourt,163 KPH,NA,NA,,,,2,Unforced Error,NA,False,Ground,BackHand,1.53 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,0,0,0,0,0,0,2,1,43643,23770,2,1,0,0
1_4_5_1,1,4,5,1,23770,43643,23770,DeuceCourt,150 KPH,NA,NA,,,,1,Winner,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,0,0,0,0,0,0,2,2,43643,23770,2,1,0,0
NA,1,4,6,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,2,43643,23770,2,1,0,0
1_4_6_2,1,4,6,2,23770,43643,43643,AdCourt,163 KPH,NA,NA,,,,2,Unforced Error,NA,False,Ground,BackHand,1.53 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,0,0,0,0,0,0,3,2,43643,23770,2,1,0,0
1_4_7_1,1,4,7,1,23770,43643,43643,DeuceCourt,142 KPH,NA,NA,,,,4,Winner,NA,False,Volley,BackHand,1.31 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,3,43643,23770,2,1,0,0
1_4_8_1,1,4,8,1,23770,43643,23770,AdCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,3,4,43643,23770,2,1,0,0
1_4_9_1,1,4,9,1,23770,43643,23770,DeuceCourt,163 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.53 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,1,0,0,0,0,1,4,4,43643,23770,2,1,0,0
1_4_9_2,1,4,9,2,23770,43643,23770,DeuceCourt,155 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,BackHand,1.7 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1260.54,0,0,0,0,0,0,4,4,43643,23770,2,1,0,0
NA,1,4,10,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,5,4,43643,23770,2,1,0,0
1_4_10_2,1,4,10,2,23770,43643,23770,AdCourt,127 KPH,Flat,NA,11.493,-1.799,2.557,3,Winner,NA,False,Ground,BackHand,1.65 Metre,Cross Court,NA,False,False,True,-5.149,2.867,0.033,Wide,1.299,-0.0,1.709,11.853,-2.305,0.984,-8.954,3.541,0.033,-11.7,4.643,1.462,-0.0,1.013,1.309,6.812,-0.93,0.054,1461.9,0,0,0,0,0,0,5,4,43643,23770,2,1,0,0
1_5_1_1,1,5,1,1,43643,23770,23770,DeuceCourt,146 KPH,Pronated,NA,-11.482,-0.659,2.691,10,Forced Error,NA,True,Approach,ForeHand,0.57 Metre,NA,NA,False,False,True,4.866,0.4,0.059,T,1.128,0.0,0.232,-3.966,4.576,-0.0,-0.987,4.615,0.034,12.802,0.657,1.502,0.0,0.384,1.456,-7.77,0.161,0.048,1052.94,0,0,0,0,0,0,0,0,43643,23770,2,2,0,0
NA,1,5,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1,43643,23770,2,2,0,0
1_5_2_2,1,5,2,2,43643,23770,23770,AdCourt,146 KPH,NA,NA,,,,6,Winner,NA,False,Approach,ForeHand,0.57 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1052.94,0,0,0,0,0,0,0,1,43643,23770,2,2,0,0
NA,1,5,3,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,2,43643,23770,2,2,0,0
1_5_3_2,1,5,3,2,43643,23770,43643,DeuceCourt,142 KPH,NA,NA,,,,3,Unforced Error,NA,False,Volley,BackHand,1.31 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,0,2,43643,23770,2,2,0,0
1_5_4_1,1,5,4,1,43643,23770,23770,AdCourt,163 KPH,NA,NA,,,,6,Winner,NA,False,Approach,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1052.94,0,0,0,0,0,0,1,2,43643,23770,2,2,0,0
1_5_5_1,1,5,5,1,43643,23770,43643,DeuceCourt,151 KPH,Pronated,NA,-11.601,-0.616,2.661,7,Unforced Error,NA,True,Approach,ForeHand,0.95 Metre,NA,Net Error,True,False,True,4.282,0.404,0.058,T,1.009,0.0,0.219,5.261,2.608,0.245,0.1,2.571,0.038,12.956,0.758,1.332,0.0,-0.087,1.249,-6.223,-0.591,0.049,909.3,0,0,0,0,0,0,1,3,43643,23770,2,2,0,0
1_5_6_1,1,5,6,1,43643,23770,43643,AdCourt,163 KPH,Pronated,NA,-11.411,1.255,2.648,5,Unforced Error,NA,True,Ground,ForeHand,1.18 Metre,NA,NA,True,False,True,5.966,-0.785,0.055,T,1.23,-0.0,-0.012,12.741,-1.296,0.685,0.085,-2.924,0.037,12.34,-1.672,1.192,0.0,-1.783,2.204,-10.02,-2.45,0.036,2945.82,0,0,0,0,0,0,2,3,43643,23770,2,2,0,0
1_5_7_1,1,5,7,1,43643,23770,43643,DeuceCourt,149 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2945.82,0,0,0,0,0,0,3,3,43643,23770,2,2,0,0
1_5_8_1,1,5,8,1,43643,23770,23770,AdCourt,167 KPH,Pronated,NA,-11.581,1.066,2.681,2,Forced Error,NA,False,Ground,ForeHand,1.97 Metre,NA,NA,False,False,True,5.685,-2.286,0.05,Body,1.199,-0.0,-1.107,-11.401,1.274,0.743,8.836,-4.615,0.024,12.246,-3.69,1.017,0.0,-1.017,1.604,-9.464,0.881,0.041,2128.32,0,0,0,0,0,0,4,3,43643,23770,2,2,0,0
1_5_9_1,1,5,9,1,43643,23770,23770,DeuceCourt,156 KPH,NA,NA,,,,6,Unforced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2128.32,0,0,0,0,0,0,4,4,43643,23770,2,2,0,0
1_5_10_1,1,5,10,1,43643,23770,43643,AdCourt,137 KPH,NA,NA,,,,5,Winner,NA,False,Ground,BackHand,NA,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,2128.32,0,0,0,0,0,0,4,5,43643,23770,2,2,0,0
1_5_11_1,1,5,11,1,43643,23770,43643,DeuceCourt,156 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2128.32,0,0,0,0,0,0,5,5,43643,23770,2,2,0,0
1_5_12_1,1,5,12,1,43643,23770,43643,AdCourt,149 KPH,Pronated,NA,-11.469,1.241,2.668,1,Forced Error,NA,True,Ground,BackHand,0.86 Metre,NA,NA,False,False,True,5.563,-3.078,0.045,Wide,1.247,0.0,-1.521,11.763,-4.888,1.185,0.09,-0.48,0.048,11.763,-4.888,1.185,-0.148,-0.889,0.862,0.09,-0.48,0.048,1633.2,0,0,0,0,0,0,6,5,43643,23770,2,2,0,0
1_6_1_1,1,6,1,1,23770,43643,23770,DeuceCourt,159 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,0,0,0,0,0,0,0,0,43643,23770,3,2,0,0
1_6_2_1,1,6,2,1,23770,43643,23770,AdCourt,157.98 KPH,Pronated,4.54 Metre,-11.5,1.168,2.542,0,Faulty Serve,Long Error,False,NA,ForeHand,0.94 Metre,NA,NA,False,False,True,10.936,-2.127,0.046,Body,0.94,-0.004,-0.123,-11.5,1.168,2.542,10.936,-2.127,0.046,,,,,,,,,,NA,1,0,0,0,0,0,1,0,43643,23770,3,2,0,0
1_6_2_2,1,6,2,2,23770,43643,23770,AdCourt,0 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1710.06,0,0,0,0,0,0,1,0,43643,23770,3,2,0,0
1_6_3_1,1,6,3,1,23770,43643,23770,DeuceCourt,140 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,0,0,0,0,0,0,2,0,43643,23770,3,2,0,0
1_6_4_1,1,6,4,1,23770,43643,23770,AdCourt,174 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1566.66,0,0,0,0,0,0,3,0,43643,23770,3,2,0,0
1_7_1_1,1,7,1,1,43643,23770,23770,DeuceCourt,156 KPH,NA,NA,,,,2,Unforced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1633.2,0,0,0,0,0,0,0,0,43643,23770,3,3,0,0
1_7_2_1,1,7,2,1,43643,23770,43643,AdCourt,163 KPH,NA,NA,,,,3,Winner,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1633.2,0,0,0,0,0,0,0,1,43643,23770,3,3,0,0
1_7_3_1,1,7,3,1,43643,23770,43643,DeuceCourt,159 KPH,NA,NA,,,,3,Winner,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1633.2,0,0,0,0,0,0,1,1,43643,23770,3,3,0,0
1_7_4_1,1,7,4,1,43643,23770,43643,AdCourt,144 KPH,Pronated,NA,11.503,-1.071,2.659,1,Forced Error,NA,False,Ground,BackHand,1.75 Metre,NA,NA,False,False,True,-5.865,3.77,0.034,Wide,1.402,0.0,1.921,-11.803,5.659,1.148,9.192,-4.438,0.037,-11.803,5.659,1.148,-0.0,0.087,1.752,9.192,-4.438,0.037,1151.28,0,0,0,0,0,0,2,1,43643,23770,3,3,0,0
