point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,40087,32919,40087,DeuceCourt,164 KPH,Flat,NA,-11.6000004,-0.726999998,2.55800009,9,Winner,NA,False,Ground,BackHand,1.14 Metre,Down the Line,NA,False,False,True,5.85500002,0.787999988,0.0439999998,T,,,,-12.7010002,4.5,1.05999994,7.98799992,3.98000002,0.0370000005,13.8459997,1.67799997,1.15900004,0.0,1.74399996,1.83899999,-7.85300016,1.73199999,0.0390000008,1367.52,0,0,0,0,0,0,0,0,40087,32919,0,0,0,0
1_1_2_1,1,1,2,1,40087,32919,40087,AdCourt,168.6 KPH,NA,0.31 Metre,-11.2679996,1.44299996,2.60899997,0,Faulty Serve,Net Error,True,NA,BackHand,0.92 Metre,NA,Net Error,False,False,True,-0.305000007,-2.69300008,0.0399999991,Body,,,,-11.2679996,1.44299996,2.60899997,-0.305000007,-2.69300008,0.0399999991,,,,,,,,,,NA,1,0,0,0,0,0,1,0,40087,32919,0,0,0,0
1_1_2_2,1,1,2,2,40087,32919,32919,AdCourt,118 KPH,Flat,NA,-11.4980001,1.64400005,2.57299995,6,Forced Error,NA,False,Ground,BackHand,2.06 Metre,NA,NA,False,False,True,4.31899977,-3.18099999,0.0390000008,Wide,1.26100004,-0.0,-2.07299995,-14.3459997,2.66199994,1.36699998,8.39400005,-4.34399986,0.0320000015,13.316,-5.80100012,1.47399998,0.0,-1.96399999,1.63100004,-8.92099953,0.337000012,0.0390000008,1584.78,0,0,0,0,0,0,1,0,40087,32919,0,0,0,0
1_1_3_1,1,1,3,1,40087,32919,40087,DeuceCourt,147 KPH,Slice,NA,-11.3699999,-0.823000014,2.59599996,1,Forced Error,NA,False,Ground,ForeHand,2.15 Metre,NA,NA,False,False,True,4.85500002,4.00400019,0.0379999988,Wide,1.13900006,0.0,2.36899996,12.6079998,6.66699982,1.34800005,-12.885,-3.49399996,0.0260000005,12.6079998,6.66699982,1.34800005,0.0,1.43599999,2.14599991,-12.885,-3.49399996,0.0260000005,1165.8,0,0,0,0,0,0,1,1,40087,32919,0,0,0,0
1_1_4_1,1,1,4,1,40087,32919,32919,AdCourt,151 KPH,Flat,NA,-11.3900003,2.05299997,2.55599999,4,Unforced Error,NA,False,Ground,BackHand,2.85 Metre,NA,Long Error,False,False,True,5.06899977,-0.637000024,0.0439999998,T,1.10800004,0.0,0.0920000002,-13.691,3.9920001,1.23300004,12.885,-1.68499994,0.0340000018,13.4680004,-1.73399997,1.24600005,-0.0,-1.56500006,1.96399999,-6.29099989,-1.38399994,0.0350000001,1752.18,0,0,0,0,0,0,2,1,40087,32919,0,0,0,0
1_1_5_1,1,1,5,1,40087,32919,32919,DeuceCourt,171 KPH,Flat,NA,-11.3579998,-0.915000021,2.55599999,6,Unforced Error,NA,False,Ground,ForeHand,1.18 Metre,NA,Long Error,False,False,True,5.29500008,1.04900002,0.0439999998,T,,,,,,,,,,13.6660004,2.29299998,1.06400001,0.0,1.19700003,1.51400006,-6.98899984,0.762000024,0.0379999988,1804.86,0,0,0,0,0,0,2,2,40087,32919,0,0,0,0
1_1_6_1,1,1,6,1,40087,32919,32919,AdCourt,169.66 KPH,Flat,0.29 Metre,-11.5050001,1.72599995,2.60899997,0,Faulty Serve,Long Error,False,NA,ForeHand,1.32 Metre,NA,NA,True,False,True,6.68599987,-3.35700011,0.0340000018,Wide,,,,-11.5050001,1.72599995,2.60899997,6.68599987,-3.35700011,0.0340000018,,,,,,,,,,NA,1,0,0,0,0,0,2,3,40087,32919,0,0,0,0
1_1_6_2,1,1,6,2,40087,32919,32919,AdCourt,108 KPH,Flat,NA,-11.6549997,1.77499998,2.55599999,2,Winner,NA,False,Ground,ForeHand,1.83 Metre,Down the Line,NA,True,True,True,4.16099977,-2.40700006,0.0390000008,Body,1.42200005,0.0,-1.56400001,12.5319996,-4.48799992,1.38600004,-11.0050001,-3.55699992,0.0289999992,12.5319996,-4.48799992,1.38600004,-0.0,-4.10599995,1.82500005,-11.0050001,-3.55699992,0.0289999992,3176.22,0,0,0,0,0,0,2,3,40087,32919,0,0,0,0
1_2_1_1,1,2,1,1,32919,40087,32919,DeuceCourt,160 KPH,Slice,NA,-11.2609997,-1.00300002,2.72900009,3,Forced Error,NA,False,Lob,BackHand,NA,NA,NA,False,False,True,4.60400009,3.32299995,0.0379999988,Wide,1.051,0.0,1.92499995,12.0600004,-2.47799993,0.796000004,-6.30000019,-4.615,0.0320000015,11.4530001,5.546,1.15900004,0.0,0.397000015,1.579,-3.36100006,-1.28900003,0.0419999994,959.28,0,0,0,0,0,0,0,0,40087,32919,0,1,0,0
1_2_2_1,1,2,2,1,32919,40087,32919,AdCourt,181.84 KPH,Slice,1.6 Metre,-11.3970003,1.39900005,2.74499989,0,Faulty Serve,Long Error,False,NA,ForeHand,1.43 Metre,NA,NA,False,False,True,7.99700022,-0.908999979,0.0379999988,T,,,,-11.3970003,1.39900005,2.74499989,7.99700022,-0.908999979,0.0379999988,,,,,,,,,,NA,1,0,0,0,0,0,1,0,40087,32919,0,1,0,0
