point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,33787,26128,,DeuceCourt,147.92 KPH,NA,0.21 Metre,11.509,0.968,2.61,0,Faulty Serve,Net Error,True,NA,BackHand,0.92 Metre,NA,Net Error,False,False,True,0.215,-0.681,0.044,T,0.916,-0.019,-0.607,11.509,0.968,2.61,0.215,-0.681,0.044,,,,,,,,,,1039.2,1,0,0,0,0,0,0,0,33787,26128,0,0,0,0
1_1_1_2,1,1,1,2,33787,26128,26128,DeuceCourt,129 KPH,Slice,NA,11.504,0.816,2.617,2,Winner,NA,False,NA,BackHand,1.18 Metre,Down the Line,NA,False,False,True,-5.613,-2.57,0.029,Body,1.449,0.0,-1.12,-9.964,-3.666,1.47,6.496,-3.623,0.037,-9.964,-3.666,1.47,0.0,-3.754,1.18,6.496,-3.623,0.037,931.62,0,0,0,0,0,0,0,0,33787,26128,0,0,0,0
1_1_2_1,1,1,2,1,33787,26128,33787,AdCourt,0 KPH,NA,NA,,,,11,Unforced Error,NA,False,Ground,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1450.74,0,0,0,0,0,0,0,1,33787,26128,0,0,0,0
1_1_3_1,1,1,3,1,33787,26128,33787,DeuceCourt,147 KPH,Flat,NA,11.398,1.019,2.573,5,Unforced Error,NA,False,Ground,ForeHand,1.71 Metre,NA,Wide Error,False,False,True,-6.103,-3.663,0.025,Wide,1.314,0.0,-1.889,-12.355,1.161,1.223,7.624,-4.58,0.037,-11.224,-5.181,1.136,-0.0,-3.891,1.322,6.069,-2.908,0.042,1294.8,0,0,0,0,0,0,1,1,33787,26128,0,0,0,0
1_1_4_1,1,1,4,1,33787,26128,33787,AdCourt,167 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1294.8,0,0,0,0,0,0,2,1,33787,26128,0,0,0,0
NA,1,1,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,1,33787,26128,0,0,0,0
1_1_5_2,1,1,5,2,33787,26128,33787,DeuceCourt,147 KPH,NA,NA,,,,3,Winner,NA,False,Ground,ForeHand,1.71 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1294.8,0,0,0,0,0,0,3,1,33787,26128,0,0,0,0
1_2_1_1,1,2,1,1,26128,33787,33787,DeuceCourt,123 KPH,Flat,NA,11.578,1.007,2.667,0,NA,NA,False,NA,BackHand,1.37 Metre,NA,NA,False,False,True,-7.627,-0.586,0.041,T,1.371,0.0,0.1,11.578,1.007,2.667,-7.627,-0.586,0.041,,,,,,,,,,NA,0,0,0,0,0,0,0,0,33787,26128,1,0,0,0
1_2_2_1,1,2,2,1,26128,33787,33787,AdCourt,140 KPH,Flat,NA,11.434,-1.469,2.751,18,Forced Error,NA,False,Ground,ForeHand,1.28 Metre,NA,NA,False,False,True,-4.533,1.616,0.037,Body,1.097,0.0,0.827,-9.47,-1.89,0.562,8.212,1.909,0.041,-11.877,2.911,1.232,0.0,-0.452,1.205,5.428,-2.037,0.043,3065.28,0,0,0,0,0,0,0,1,33787,26128,1,0,0,0
1_2_3_1,1,2,3,1,26128,33787,26128,DeuceCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,2,33787,26128,1,0,0,0
1_2_4_1,1,2,4,1,26128,33787,33787,AdCourt,165 KPH,Kick,NA,11.606,-1.296,2.712,6,Forced Error,NA,False,Ground,BackHand,0.95 Metre,NA,NA,False,False,True,-3.907,2.867,0.023,Wide,1.19,0.0,2.065,11.694,-4.652,1.212,-6.499,5.017,0.02,-10.508,4.533,1.53,-0.0,1.534,1.101,5.146,0.274,0.039,1128.84,0,0,0,0,0,1,1,2,33787,26128,1,0,0,0
1_2_5_1,1,2,5,1,26128,33787,26128,DeuceCourt,153 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,1128.84,0,0,0,0,0,0,1,3,33787,26128,1,0,0,0
1_2_6_1,1,2,6,1,26128,33787,26128,AdCourt,159 KPH,Flat,NA,11.345,-1.282,2.742,1,Forced Error,NA,False,Ground,BackHand,3.53 Metre,NA,NA,True,False,True,-5.675,3.368,0.025,Wide,1.172,0.0,1.876,-11.658,4.972,1.079,12.885,3.081,0.04,-11.658,4.972,1.079,-0.0,3.93,3.526,12.885,3.081,0.04,1238.34,0,0,0,0,0,0,2,3,33787,26128,1,0,0,0
1_2_7_1,1,2,7,1,26128,33787,26128,DeuceCourt,159 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,3.53 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1238.34,1,0,0,0,0,0,3,3,33787,26128,1,0,0,0
1_2_7_2,1,2,7,2,26128,33787,26128,DeuceCourt,129 KPH,Flat,NA,11.649,0.894,2.674,3,Unforced Error,NA,False,Ground,ForeHand,2.77 Metre,NA,Wide Error,False,False,True,-3.979,-0.985,0.04,T,1.097,0.0,-0.275,-13.194,0.046,1.089,10.504,4.615,0.032,-11.136,-2.04,1.451,0.0,-0.15,2.87,11.543,2.323,0.039,3340.98,0,0,0,0,0,0,3,3,33787,26128,1,0,0,0
NA,1,2,8,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,4,3,33787,26128,1,0,0,0
1_2_8_2,1,2,8,2,26128,33787,33787,AdCourt,120 KPH,Pronated,NA,11.581,-1.68,2.631,4,Unforced Error,NA,True,Ground,BackHand,0.85 Metre,NA,Net Error,False,False,True,-5.457,3.009,0.032,Wide,1.59,0.0,1.773,11.458,-2.262,1.314,0.157,-1.287,0.044,-14.198,5.526,1.568,-0.0,2.071,2.941,7.926,0.96,0.046,1667.76,0,0,0,0,0,0,4,3,33787,26128,1,0,0,0
1_2_9_1,1,2,9,1,26128,33787,33787,DeuceCourt,120 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,0.85 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1667.76,1,0,0,0,0,0,4,4,33787,26128,1,0,0,0
1_2_9_2,1,2,9,2,26128,33787,26128,DeuceCourt,134 KPH,Pronated,NA,11.679,0.651,2.677,3,Unforced Error,NA,False,Overhead,BackHand,0.99 Metre,NA,NA,False,False,True,-12.883,-2.043,0.042,Body,0.989,0.102,-0.284,,,,,,,,,,,,,,,,1929.06,0,0,0,0,0,0,4,4,33787,26128,1,0,0,0
1_2_10_1,1,2,10,1,26128,33787,33787,AdCourt,127 KPH,Pronated,NA,11.397,-1.618,2.651,6,Forced Error,NA,True,Drop,BackHand,0.8 Metre,NA,NA,False,False,True,-6.037,3.996,0.026,Wide,1.532,0.0,2.353,10.852,-2.12,0.177,0.136,1.224,0.044,-12.056,6.008,1.449,-0.0,1.588,2.392,9.978,-1.537,0.041,NA,0,0,0,0,0,0,5,4,33787,26128,1,0,0,0
1_2_11_1,1,2,11,1,26128,33787,26128,DeuceCourt,155 KPH,NA,NA,,,,1,Forced Error,NA,False,Drop,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,5,5,33787,26128,1,0,0,0
1_2_12_1,1,2,12,1,26128,33787,33787,AdCourt,171 KPH,Flat,NA,11.413,-1.161,2.725,8,Forced Error,NA,True,Drop,BackHand,0.28 Metre,NA,NA,False,False,True,-5.748,2.525,0.036,Body,1.168,0.0,1.343,12.508,-3.837,1.122,0.242,0.378,0.044,-12.161,3.889,1.058,0.0,0.892,2.685,9.882,-1.106,0.043,NA,0,0,0,0,0,0,6,5,33787,26128,1,0,0,0
1_2_13_1,1,2,13,1,26128,33787,26128,DeuceCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,6,6,33787,26128,1,0,0,0
1_2_14_1,1,2,14,1,26128,33787,26128,AdCourt,142 KPH,Flat,NA,11.355,-1.412,2.775,9,Forced Error,NA,False,Passing,BackHand,0.97 Metre,NA,NA,False,False,True,-5.395,0.262,0.037,T,1.214,0.0,-0.197,-13.844,3.053,0.899,8.368,-4.719,0.037,-12.738,0.817,1.3,-0.0,0.182,1.906,7.06,-0.181,0.047,1512.3,0,0,0,0,0,1,7,6,33787,26128,1,0,0,0
NA,1,3,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0,33787,26128,1,1,0,0
1_3_1_2,1,3,1,2,33787,26128,33787,DeuceCourt,118 KPH,Kick,NA,-11.474,-0.86,2.68,5,Winner,NA,False,Ground,BackHand,1.37 Metre,Down the Line,NA,False,False,True,5.576,0.568,0.041,T,1.495,0.0,-0.244,-12.662,3.506,0.979,8.862,3.088,0.038,10.586,1.09,1.528,-0.0,0.699,2.066,-11.337,0.047,0.053,1684.32,0,0,0,0,0,0,0,0,33787,26128,1,1,0,0
1_3_2_1,1,3,2,1,33787,26128,33787,AdCourt,118 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.37 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1684.32,1,0,0,0,0,0,1,0,33787,26128,1,1,0,0
1_3_2_2,1,3,2,2,33787,26128,26128,AdCourt,121 KPH,Flat,NA,-11.38,1.553,2.559,2,Unforced Error,NA,False,Ground,BackHand,1.31 Metre,NA,Wide Error,False,False,True,5.064,-2.75,0.042,Wide,1.338,0.0,-1.688,-12.474,3.049,0.513,6.049,4.217,0.029,10.142,-3.934,1.464,0.0,-0.67,1.673,-10.568,2.506,0.049,1881.24,0,0,0,0,0,0,1,0,33787,26128,1,1,0,0
1_3_3_1,1,3,3,1,33787,26128,26128,DeuceCourt,121 KPH,NA,NA,,,,2,Forced Error,NA,False,Ground,ForeHand,1.31 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1881.24,0,0,0,0,0,0,1,1,33787,26128,1,1,0,0
1_3_4_1,1,3,4,1,33787,26128,26128,AdCourt,155.76 KPH,Slice,0.9 Metre,-11.574,1.346,2.56,0,Faulty Serve,Long Error,False,NA,ForeHand,1.36 Metre,NA,NA,False,False,True,7.305,-0.746,0.047,T,1.365,-0.0,-0.14,-11.574,1.346,2.56,7.305,-0.746,0.047,,,,,,,,,,NA,1,0,0,0,0,0,1,2,33787,26128,1,1,0,0
1_3_4_2,1,3,4,2,33787,26128,26128,AdCourt,121 KPH,NA,NA,,,,8,Winner,NA,False,Ground,ForeHand,1.31 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1881.24,0,0,0,0,0,0,1,2,33787,26128,1,1,0,0
NA,1,3,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,3,33787,26128,1,1,0,0
1_3_5_2,1,3,5,2,33787,26128,26128,DeuceCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,,NA,NA,NA,NA,True,True,False,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,3,33787,26128,1,1,0,0
NA,1,4,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,1,0,0,0,33787,26128,1,2,0,0
1_4_1_2,1,4,1,2,26128,33787,26128,DeuceCourt,121 KPH,NA,NA,,,,5,Winner,NA,False,Ground,ForeHand,1.31 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1881.24,0,0,0,0,0,0,0,0,33787,26128,1,2,0,0
1_4_2_1,1,4,2,1,26128,33787,26128,AdCourt,175.6 KPH,Flat,0.71 Metre,-11.38,0.937,2.681,0,Faulty Serve,Long Error,False,NA,ForeHand,1.32 Metre,NA,Wide Error,False,False,True,7.107,-4.155,0.037,Wide,1.317,-0.0,-2.243,-11.38,0.937,2.681,7.107,-4.155,0.037,,,,,,,,,,NA,1,0,0,0,0,0,1,0,33787,26128,1,2,0,0
1_4_2_2,1,4,2,2,26128,33787,33787,AdCourt,117 KPH,Flat,NA,-11.631,1.578,2.673,6,Unforced Error,NA,False,Ground,ForeHand,2.34 Metre,NA,Long Error,False,False,True,3.773,-3.164,0.023,Wide,1.134,0.0,-2.229,-8.318,-2.036,0.336,12.057,3.059,0.04,13.721,-6.205,1.033,-0.0,-1.185,2.123,-9.105,1.924,0.041,2358.24,0,0,0,0,0,0,1,0,33787,26128,1,2,0,0
1_4_3_1,1,4,3,1,26128,33787,26128,DeuceCourt,172 KPH,Flat,NA,-11.4,-1.277,2.699,1,Forced Error,NA,False,Ground,BackHand,3.05 Metre,NA,NA,False,False,True,4.827,0.735,0.038,T,1.025,-0.0,0.082,12.519,1.894,1.373,-12.884,-2.023,0.043,12.519,1.894,1.373,0.0,-0.027,3.053,-12.884,-2.023,0.043,1380,0,0,0,0,0,0,1,1,33787,26128,1,2,0,0
1_4_4_1,1,4,4,1,26128,33787,26128,AdCourt,164 KPH,Flat,NA,-11.423,1.501,2.708,23,Winner,NA,False,Drop,ForeHand,1.17 Metre,Down the Line,NA,False,False,True,5.635,-0.665,0.041,T,1.196,-0.0,-0.009,-9.749,-0.075,1.149,1.969,-2.59,0.023,12.327,-1.443,1.133,0.0,-1.216,1.652,-8.041,-1.091,0.038,NA,0,0,0,0,0,0,2,1,33787,26128,1,2,0,0
1_4_5_1,1,4,5,1,26128,33787,33787,DeuceCourt,155 KPH,NA,NA,,,,8,Unforced Error,NA,False,Drop,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,1,33787,26128,1,2,0,0
1_4_6_1,1,4,6,1,26128,33787,33787,AdCourt,163 KPH,NA,NA,,,,8,Winner,NA,False,Drop,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,2,33787,26128,1,2,0,0
1_4_7_1,1,4,7,1,26128,33787,33787,DeuceCourt,172 KPH,NA,NA,,,,4,Winner,NA,False,Drop,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,3,33787,26128,1,2,0,0
1_4_8_1,1,4,8,1,26128,33787,33787,AdCourt,164 KPH,Flat,NA,-11.361,1.271,2.724,14,Winner,NA,False,Passing,ForeHand,1.62 Metre,Cross Court,NA,True,True,True,5.655,-0.55,0.041,T,1.19,-0.0,0.006,12.46,0.136,0.746,-8.066,-3.661,0.032,13.605,-1.297,1.309,0.0,-1.831,1.737,-5.061,-2.011,0.033,3277.32,0,0,0,0,0,0,3,4,33787,26128,1,2,0,0
1_5_1_1,1,5,1,1,33787,26128,33787,DeuceCourt,148 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1294.8,0,0,0,0,0,0,0,0,33787,26128,2,2,0,0
NA,1,5,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0,33787,26128,2,2,0,0
1_5_2_2,1,5,2,2,33787,26128,33787,AdCourt,127 KPH,Slice,NA,11.52,-1.505,2.618,3,Unforced Error,NA,True,Drop,BackHand,0.3 Metre,NA,Net Error,False,False,True,-4.516,1.018,0.037,T,1.139,-0.0,0.527,-10.664,2.438,1.431,,,,-10.532,1.665,1.2,0.0,-0.133,1.634,9.497,-2.041,0.043,NA,0,0,0,0,0,0,1,0,33787,26128,2,2,0,0
1_5_3_1,1,5,3,1,33787,26128,33787,DeuceCourt,129 KPH,Flat,NA,11.48,0.734,2.655,5,Forced Error,NA,False,Drop,BackHand,2.33 Metre,NA,NA,False,False,True,-4.496,-1.08,0.037,T,1.158,0.0,-0.393,-12.745,4.538,0.975,9.081,4.615,0.033,-11.98,-2.108,1.249,-0.0,-2.264,1.291,7.547,-2.122,0.042,NA,0,0,0,0,0,0,2,0,33787,26128,2,2,0,0
1_5_4_1,1,5,4,1,33787,26128,33787,AdCourt,129 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Drop,BackHand,2.33 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,0,33787,26128,2,2,0,0
1_5_4_2,1,5,4,2,33787,26128,26128,AdCourt,164 KPH,NA,NA,,,,2,Unforced Error,NA,False,Drop,BackHand,1.17 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,0,33787,26128,2,2,0,0
1_5_5_1,1,5,5,1,33787,26128,26128,DeuceCourt,164 KPH,NA,NA,,,,12,Unforced Error,NA,False,Drop,ForeHand,1.17 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,1,33787,26128,2,2,0,0
1_5_6_1,1,5,6,1,33787,26128,33787,AdCourt,167 KPH,NA,NA,,,,1,Forced Error,NA,False,Drop,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,2,33787,26128,2,2,0,0
1_6_1_1,1,6,1,1,26128,33787,33787,DeuceCourt,163 KPH,Flat,NA,11.264,1.198,2.683,8,Unforced Error,NA,False,Ground,BackHand,0.95 Metre,NA,Wide Error,False,False,True,-4.936,-0.712,0.036,T,1.019,0.0,-0.091,11.713,-2.581,1.116,-6.371,4.615,0.02,-12.691,-1.82,0.958,0.0,-0.2,1.69,8.736,1.004,0.046,1490.58,0,0,0,0,0,0,0,0,33787,26128,3,2,0,0
1_6_2_1,1,6,2,1,26128,33787,26128,AdCourt,167 KPH,Flat,NA,11.326,-1.198,2.692,3,Unforced Error,NA,True,Ground,ForeHand,0.79 Metre,NA,Net Error,False,False,True,-5.422,0.576,0.037,T,1.119,0.0,0.039,-12.886,1.096,0.636,-0.28,-2.533,0.028,-12.674,1.235,1.235,-0.0,-0.566,1.763,7.593,-1.685,0.046,2523.54,0,0,0,0,0,0,0,1,33787,26128,3,2,0,0
1_6_3_1,1,6,3,1,26128,33787,33787,DeuceCourt,143 KPH,NA,NA,,,,2,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2523.54,0,0,0,0,0,0,1,1,33787,26128,3,2,0,0
