point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,48819,40849,40849,DeuceCourt,0 KPH,NA,NA,,,,8,Forced Error,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,48819,40849,40849,AdCourt,0 KPH,NA,NA,,,,0,Faulty Serve,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1
1_1_2_2,1,1,2,2,48819,40849,48819,AdCourt,132 KPH,Flat,NA,11.406,-1.407,2.619,3,Forced Error,NA,False,Ground,ForeHand,2.84 Metre,NA,NA,False,False,True,-3.514,2.07,0.032,Body,,,,-14.759,-2.339,0.771,12.257,-0.294,0.042,-13.637,4.261,0.991,0.0,-0.498,1.334,5.861,-2.542,0.037,NA,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,48819,40849,48819,DeuceCourt,184.05 KPH,Flat,1.02 Metre,11.546,0.542,2.675,0,Faulty Serve,Long Error,False,NA,ForeHand,1.4 Metre,NA,NA,False,False,True,-7.422,-1.997,0.034,Body,,,,11.546,0.542,2.675,-7.422,-1.997,0.034,,,,,,,,,,884.4,1,0,0,0,0,0,1,1
1_1_3_2,1,1,3,2,48819,40849,40849,DeuceCourt,0 KPH,NA,NA,,,,2,Unforced Error,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,48819,40849,48819,AdCourt,0 KPH,NA,NA,,,,3,Unforced Error,NA,False,Ground,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,1,2
1_1_5_1,1,1,5,1,48819,40849,48819,DeuceCourt,184.05 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,ForeHand,1.4 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,884.4,1,0,0,0,0,0,2,2
1_1_5_2,1,1,5,2,48819,40849,48819,DeuceCourt,0 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2009.04,0,0,0,0,0,0,2,2
1_1_6_1,1,1,6,1,48819,40849,40849,AdCourt,0 KPH,NA,NA,,,,14,Winner,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,2
1_1_7_1,1,1,7,1,48819,40849,40849,DeuceCourt,174.77 KPH,Flat,3.44 Metre,11.549,0.582,2.602,0,Faulty Serve,Long Error,False,NA,ForeHand,1 Metre,NA,NA,False,False,True,-9.844,-4.008,0.039,Wide,,,,11.549,0.582,2.602,-9.844,-4.008,0.039,,,,,,,,,,1242.6,1,0,0,0,0,0,3,3
1_1_7_2,1,1,7,2,48819,40849,48819,DeuceCourt,123 KPH,Flat,NA,11.671,0.297,2.645,1,Unforced Error,NA,True,Ground,ForeHand,0.96 Metre,NA,Net Error,False,False,True,-3.792,-1.11,0.039,T,,,,-11.108,-1.791,1.465,-0.177,-2.849,0.032,-11.108,-1.791,1.465,0.084,-2.872,0.959,-0.177,-2.849,0.032,1353.72,0,0,0,0,0,0,3,3
1_1_8_1,1,1,8,1,48819,40849,48819,AdCourt,172 KPH,Pronated,NA,11.597,-1.133,2.763,5,Forced Error,NA,False,Lob,BackHand,3.15 Metre,NA,NA,False,False,True,-5.022,2.425,0.028,Body,,,,-14.261,1.263,1.201,4.684,-4.615,0.025,-11.651,3.889,1.234,0.0,0.353,2.225,8.046,-2.004,0.038,866.7,0,0,0,0,0,0,4,3
1_2_1_1,1,2,1,1,40849,48819,,DeuceCourt,0 KPH,NA,NA,,,,0,Faulty Serve,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0
1_2_1_2,1,2,1,2,40849,48819,40849,DeuceCourt,0 KPH,NA,NA,,,,3,Unforced Error,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,40849,48819,40849,AdCourt,173.91 KPH,Slice,0 Metre,11.57,-1.09,2.64,0,Faulty Serve,NA,False,NA,BackHand,1.27 Metre,NA,NA,False,False,True,-6.36,0.558,0.03,T,,,,11.57,-1.09,2.64,-6.36,0.558,0.03,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_2_2_2,1,2,2,2,40849,48819,48819,AdCourt,173.91 KPH,NA,NA,,,,8,Unforced Error,NA,False,NA,BackHand,1.27 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,1,0
1_2_3_1,1,2,3,1,40849,48819,48819,DeuceCourt,166 KPH,Slice,NA,11.52,2.021,2.633,8,Unforced Error,NA,False,Ground,BackHand,2.1 Metre,NA,Wide Error,False,False,True,-6.1,-1.409,0.035,Body,,,,13.228,-2.006,0.924,-7.79,4.192,0.03,-13.166,-3.049,1.158,-0.0,-2.652,1.556,7.174,-2.431,0.037,2140.44,0,0,0,0,0,0,1,1
1_2_4_1,1,2,4,1,40849,48819,40849,AdCourt,168.4 KPH,NA,NA,,,,7,Unforced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2140.44,0,0,0,0,0,0,1,2
NA,1,2,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,2
1_2_5_2,1,2,5,2,40849,48819,48819,DeuceCourt,166 KPH,NA,NA,,,,2,Unforced Error,NA,False,Ground,ForeHand,2.1 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2140.44,0,0,0,0,0,0,2,2
1_2_6_1,1,2,6,1,40849,48819,40849,AdCourt,162 KPH,NA,NA,,,,3,Winner,NA,False,Ground,ForeHand,NA,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,2140.44,0,0,0,0,0,0,2,3
1_2_7_1,1,2,7,1,40849,48819,40849,DeuceCourt,163.93 KPH,Slice,0.76 Metre,11.498,1.789,2.652,0,Faulty Serve,Long Error,False,NA,ForeHand,1.43 Metre,NA,Wide Error,False,False,True,-6.613,-4.842,0.028,Wide,,,,11.498,1.789,2.652,-6.613,-4.842,0.028,,,,,,,,,,1272.06,1,0,0,0,0,0,3,3
1_2_7_2,1,2,7,2,40849,48819,48819,DeuceCourt,163.93 KPH,NA,NA,,,,2,Forced Error,NA,False,NA,ForeHand,1.43 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1272.06,0,0,0,0,0,0,3,3
NA,1,2,8,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,4
1_2_8_2,1,2,8,2,40849,48819,40849,AdCourt,126 KPH,Kick,NA,11.694,-1.317,2.665,3,Winner,NA,False,Ground,ForeHand,1.68 Metre,Down the Line,NA,True,False,True,-5.005,3.016,0.028,Wide,,,,12.942,-1.953,1.048,-9.592,-3.485,0.039,-11.438,4.573,1.67,0.0,1.286,1.745,8.365,-0.832,0.042,3260.22,0,0,0,0,0,0,3,4
1_2_9_1,1,2,9,1,40849,48819,48819,DeuceCourt,132 KPH,NA,NA,,,,4,Unforced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2140.44,0,0,0,0,0,0,4,4
1_2_10_1,1,2,10,1,40849,48819,48819,AdCourt,122 KPH,Kick,NA,11.728,-1.364,2.592,2,Winner,NA,False,Ground,BackHand,1.89 Metre,Down the Line,NA,True,True,True,-4.829,2.59,0.028,Body,1.459,0.0,1.702,-13.36,4.529,1.716,10.569,2.903,0.044,-13.36,4.529,1.716,0.0,3.421,1.889,10.569,2.903,0.044,1332.72,0,0,0,0,0,0,4,5
1_3_1_1,1,3,1,1,48819,40849,40849,DeuceCourt,126 KPH,NA,NA,,,,4,Forced Error,NA,False,Ground,BackHand,1.68 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3260.22,0,0,0,0,0,0,0,0
1_3_2_1,1,3,2,1,48819,40849,48819,AdCourt,166 KPH,NA,NA,,,,11,Unforced Error,NA,False,Ground,ForeHand,2.1 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2549.52,0,0,0,0,0,0,0,1
1_3_3_1,1,3,3,1,48819,40849,48819,DeuceCourt,157 KPH,NA,NA,,,,1,Forced Error,NA,False,Lob,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,866.7,0,0,0,0,0,0,1,1
NA,1,3,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,1
1_3_4_2,1,3,4,2,48819,40849,48819,AdCourt,172 KPH,NA,NA,,,,5,Winner,NA,False,Lob,ForeHand,3.15 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,866.7,0,0,0,0,0,0,2,1
1_3_5_1,1,3,5,1,48819,40849,48819,DeuceCourt,178 KPH,NA,NA,,,,3,Winner,NA,False,Lob,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,866.7,0,0,0,0,0,0,3,1
