point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_1_1,1,1,1,1,40613,28052,28052,DeuceCourt,174 KPH,Flat,NA,-11.355,-1.209,2.763,4,Unforced Error,NA,False,Ground,ForeHand,2.02 Metre,NA,Long Error,False,False,True,4.607,2.205,0.041,Body,,,,-12.483,-2.467,1.054,12.734,-3.144,0.031,12.364,4.079,1.205,0.0,1.082,1.511,-9.715,-1.1,0.043,2816.22,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,40613,28052,28052,AdCourt,178.59 KPH,Flat,0.69 Metre,-11.429,0.412,2.742,0,Faulty Serve,Long Error,False,NA,ForeHand,1.36 Metre,NA,NA,False,False,True,7.094,-3.33,0.029,Wide,,,,-11.429,0.412,2.742,7.094,-3.33,0.029,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_1_2_2,1,1,2,2,40613,28052,28052,AdCourt,124 KPH,Kick,NA,-11.551,0.616,2.664,2,Winner,NA,False,NA,ForeHand,1.78 Metre,Cross Court,NA,False,False,True,4.757,-1.556,0.047,Body,,,,10.964,-2.336,1.652,-10.435,4.091,0.033,10.964,-2.336,1.652,0.0,1.229,1.777,-10.435,4.091,0.033,1490.58,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,40613,28052,28052,DeuceCourt,169 KPH,Flat,NA,-11.459,-1.087,2.762,10,Forced Error,NA,False,Ground,BackHand,2.55 Metre,NA,NA,False,False,True,5.181,1.987,0.041,Body,,,,-14.622,2.976,1.054,12.885,-3.903,0.03,12.391,3.472,1.423,0.0,2.346,3.269,-7.426,2.23,0.039,1471.38,0,0,0,0,0,0,0,2
1_1_4_1,1,1,4,1,40613,28052,28052,AdCourt,170.97 KPH,Flat,0.01 Metre,-11.356,0.644,2.732,0,Faulty Serve,Long Error,False,NA,ForeHand,1.3 Metre,NA,NA,True,False,True,6.413,-0.91,0.036,T,,,,-11.356,0.644,2.732,6.413,-0.91,0.036,,,,,,,,,,NA,1,0,0,0,0,0,0,3
1_1_4_2,1,1,4,2,40613,28052,28052,AdCourt,135 KPH,Pronated,NA,-11.552,0.732,2.699,2,Winner,NA,False,Ground,ForeHand,1.46 Metre,Down the Line,NA,True,True,True,4.897,-1.748,0.034,Body,,,,10.446,-2.61,1.58,-10.497,-3.143,0.033,10.446,-2.61,1.58,0.0,-2.645,1.463,-10.497,-3.143,0.033,1052.52,0,0,0,0,0,0,0,3
1_2_1_1,1,2,1,1,28052,40613,40613,DeuceCourt,175 KPH,Pronated,NA,-11.28,-1.711,2.874,14,Winner,NA,False,Ground,BackHand,1.66 Metre,Down the Line,NA,False,False,True,5.964,1.359,0.042,T,,,,12.305,-2.434,1.324,-10.133,-2.994,0.033,12.762,2.34,1.336,0.0,0.938,1.382,-6.877,0.025,0.037,1677.12,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,28052,40613,28052,AdCourt,143 KPH,Pronated,NA,-11.422,1.45,2.812,5,Forced Error,NA,True,Ground,ForeHand,1.47 Metre,NA,NA,False,False,True,4.504,-3.437,0.034,Wide,,,,14.048,1.788,0.554,0.761,2.678,0.034,12.167,-6.06,1.563,0.0,-1.903,2.05,-11.601,1.859,0.041,2603.28,0,0,0,0,0,0,0,1
1_2_3_1,1,2,3,1,28052,40613,28052,DeuceCourt,184.12 KPH,Pronated,0.43 Metre,-11.354,-1.799,2.88,0,Faulty Serve,Long Error,False,NA,ForeHand,1.32 Metre,NA,NA,False,False,True,6.832,0.765,0.044,T,,,,-11.354,-1.799,2.88,6.832,0.765,0.044,,,,,,,,,,NA,1,0,0,0,0,0,1,1
1_2_3_2,1,2,3,2,28052,40613,40613,DeuceCourt,103 KPH,Pronated,NA,-11.446,-1.515,2.873,2,Forced Error,NA,True,Ground,ForeHand,0.65 Metre,NA,NA,False,False,True,4.386,0.415,0.048,T,,,,-14.059,4.67,0.569,-0.097,-0.812,0.042,11.172,0.939,1.587,0.0,2.633,1.15,-6.212,3.515,0.034,NA,0,0,0,0,0,0,1,1
