point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,28758,32989,32989,DeuceCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,907.56,1,1,0,0,0,0,0,0
1_1_2_1,1,1,2,1,28758,32989,28758,AdCourt,167 KPH,NA,NA,,,,5,Winner,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1
1_1_3_1,1,1,3,1,28758,32989,28758,DeuceCourt,182 KPH,NA,NA,,,,1,Forced Error,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,28758,32989,28758,AdCourt,168 KPH,NA,NA,,,,3,Winner,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,28758,32989,28758,DeuceCourt,0 KPH,NA,NA,,,,0,Faulty Serve,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3,1
1_1_5_2,1,1,5,2,28758,32989,32989,DeuceCourt,0 KPH,NA,NA,,,,4,Unforced Error,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,1
1_1_6_1,1,1,6,1,28758,32989,32989,AdCourt,0 KPH,NA,NA,,,,0,Faulty Serve,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3,2
1_1_6_2,1,1,6,2,28758,32989,32989,AdCourt,116 KPH,Slice,NA,-11.241,1.865,2.691,4,Unforced Error,NA,False,Ground,BackHand,1.88 Metre,NA,Long Error,False,False,True,5.058,-2.787,0.048,Wide,1.542,0.0,-1.71,-13.954,1.942,0.91,12.106,3.061,0.041,13.129,-4.473,1.519,0.0,-0.103,1.611,-8.628,2.442,0.035,1060.32,0,0,0,0,0,0,3,2
1_1_7_1,1,1,7,1,28758,32989,32989,DeuceCourt,116 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,1.88 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1060.32,1,0,0,0,0,0,3,3
1_1_7_2,1,1,7,2,28758,32989,32989,DeuceCourt,116 KPH,NA,NA,,,,4,Forced Error,NA,False,Ground,ForeHand,1.88 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1060.32,0,0,0,0,0,0,3,3
1_1_8_1,1,1,8,1,28758,32989,32989,AdCourt,171 KPH,Flat,NA,-11.501,1.147,2.753,6,Unforced Error,NA,True,Ground,ForeHand,0.73 Metre,NA,Net Error,True,True,True,4.972,-1.105,0.059,T,1.069,0.0,-0.473,-13.09,-3.397,1.199,-0.172,2.199,0.039,13.989,-2.087,1.108,0.0,0.363,2.167,-8.512,2.062,0.035,1733.94,0,0,0,0,0,0,3,4
1_2_1_1,1,2,1,1,32989,28758,32989,DeuceCourt,169 KPH,Flat,NA,-11.489,-0.687,2.728,1,Forced Error,NA,True,Ground,ForeHand,0.76 Metre,NA,NA,False,False,True,4.77,2.505,0.052,Body,1.026,0.0,1.489,12.852,4.335,1.348,0.909,-0.22,0.052,12.852,4.335,1.348,0.012,0.283,0.758,0.909,-0.22,0.052,2206.56,0,0,0,0,0,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_2_2_2,1,2,2,2,32989,28758,32989,AdCourt,127 KPH,Pronated,NA,-11.502,1.222,2.707,1,Unforced Error,NA,False,Ground,BackHand,1.82 Metre,NA,Long Error,False,False,True,3.966,-2.54,0.043,Body,1.081,0.0,-1.781,11.772,-4.467,1.533,-12.024,-3.596,0.033,11.772,-4.467,1.533,0.0,-3.759,1.816,-12.024,-3.596,0.033,1276.56,0,0,0,0,0,0,1,0
NA,1,2,3,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,0
1_2_3_2,1,2,3,2,32989,28758,32989,DeuceCourt,134 KPH,Kick,NA,-11.5,-0.477,2.683,1,Unforced Error,NA,True,Ground,ForeHand,0.77 Metre,NA,Net Error,False,False,True,4.162,1.613,0.057,Body,1.12,-0.0,0.852,11.393,2.743,1.572,0.059,-2.065,0.037,11.393,2.743,1.572,-0.007,-1.206,0.77,0.059,-2.065,0.037,1316.52,0,0,0,0,0,0,2,0
NA,1,2,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,0
1_2_4_2,1,2,4,2,32989,28758,28758,AdCourt,157 KPH,Flat,NA,-11.325,1.159,2.687,6,Forced Error,NA,True,Ground,BackHand,1.46 Metre,NA,NA,False,False,True,5.072,-2.202,0.051,Body,1.158,0.0,-1.348,-14.928,4.341,0.61,-3.032,2.98,0.035,11.962,-3.4,1.228,0.0,-0.016,1.707,-8.386,2.135,0.036,NA,0,0,0,0,0,0,3,0
1_2_5_1,1,2,5,1,32989,28758,28758,DeuceCourt,157 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.46 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,1
1_2_5_2,1,2,5,2,32989,28758,32989,DeuceCourt,146 KPH,Slice,NA,-11.549,-0.51,2.689,3,Forced Error,NA,True,Ground,BackHand,0.61 Metre,NA,NA,False,False,True,5.12,2.688,0.051,Body,1.242,0.0,1.447,9.544,-1.534,0.349,0.07,2.821,0.038,11.863,4.326,1.421,0.004,-0.415,0.955,-7.762,-3.723,0.038,NA,0,0,0,0,0,0,3,1
1_3_1_1,1,3,1,1,28758,32989,32989,DeuceCourt,172 KPH,NA,NA,,,,4,Unforced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1733.94,0,0,0,0,0,0,0,0
1_3_2_1,1,3,2,1,28758,32989,28758,AdCourt,168 KPH,Flat,NA,11.312,-1.495,2.684,1,Forced Error,NA,True,NA,ForeHand,0.7 Metre,NA,NA,False,False,True,-4.863,0.278,0.049,T,1.025,-0.0,-0.18,-13.926,1.039,1.22,,,,,,,,,,,,,1940.46,0,0,0,0,0,0,0,1
1_3_3_1,1,3,3,1,28758,32989,28758,DeuceCourt,149 KPH,NA,NA,,,,3,Forced Error,NA,False,NA,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1940.46,0,0,0,0,0,0,1,1
1_3_4_1,1,3,4,1,28758,32989,28758,AdCourt,168 KPH,NA,NA,,,,3,Winner,NA,False,NA,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1940.46,0,0,0,0,0,0,2,1
1_3_5_1,1,3,5,1,28758,32989,32989,DeuceCourt,146 KPH,NA,NA,,,,0,NA,NA,False,Ground,BackHand,0.61 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,1
1_3_6_1,1,3,6,1,28758,32989,32989,AdCourt,168 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,BackHand,0.7 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1940.46,1,0,0,0,0,0,3,2
1_3_6_2,1,3,6,2,28758,32989,28758,AdCourt,168 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,BackHand,0.7 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1940.46,0,0,0,0,0,0,3,2
1_4_1_1,1,4,1,1,32989,28758,28758,DeuceCourt,168 KPH,NA,NA,,,,2,Winner,NA,False,NA,BackHand,0.7 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1940.46,0,0,0,0,0,0,0,0
NA,1,4,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_4_2_2,1,4,2,2,32989,28758,32989,AdCourt,146 KPH,NA,NA,,,,3,Forced Error,NA,False,Ground,ForeHand,0.61 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,0,1
NA,1,4,3,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,1
1_4_3_2,1,4,3,2,32989,28758,32989,DeuceCourt,134 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,ForeHand,0.77 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
1_4_4_1,1,4,4,1,32989,28758,32989,AdCourt,146 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,0.61 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,1
1_4_4_2,1,4,4,2,32989,28758,32989,AdCourt,147 KPH,Slice,NA,11.401,-1.266,2.705,1,Unforced Error,NA,True,Ground,ForeHand,0.84 Metre,NA,Net Error,False,False,True,-5.873,1.046,0.044,T,1.324,0.0,0.51,-12.49,1.696,1.373,-0.19,2.078,0.039,-12.49,1.696,1.373,0.133,2.154,0.842,-0.19,2.078,0.039,1787.28,0,0,0,0,0,0,2,1
NA,1,4,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,1
1_4_5_2,1,4,5,2,32989,28758,28758,DeuceCourt,145 KPH,Kick,NA,11.565,0.35,2.664,4,Winner,NA,False,Ground,ForeHand,1.19 Metre,Cross Court,NA,False,False,True,-4.248,-1.974,0.048,Body,1.088,0.0,-1.132,-13.438,-2.33,1.426,7.723,3.62,0.033,-11.981,-3.355,1.653,-0.0,-0.829,1.018,5.89,0.304,0.058,1075.08,0,0,0,0,0,0,3,1
1_4_6_1,1,4,6,1,32989,28758,32989,AdCourt,147 KPH,NA,NA,,,,3,Unforced Error,NA,False,Ground,BackHand,0.84 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1056.54,0,0,0,0,0,0,3,2
1_5_1_1,1,5,1,1,28758,32989,28758,DeuceCourt,173 KPH,Flat,NA,-11.177,-0.878,2.657,1,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,True,6.093,0.469,0.057,T,1.196,-0.0,-0.082,14.524,1.405,1.069,-12.707,-0.272,0.041,14.524,1.405,1.069,0.0,0.181,6.149,-12.707,-0.272,0.041,838.62,0,0,0,0,0,0,0,0
1_5_2_1,1,5,2,1,28758,32989,28758,AdCourt,173 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,838.62,1,0,0,0,0,0,1,0
