point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,30764,40613,40613,DeuceCourt,0 KPH,NA,NA,,,,0,DoubleFault,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0
1_1_2_1,1,1,2,1,30764,40613,30764,AdCourt,188 KPH,NA,NA,,,,3,Winner,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1
1_1_3_1,1,1,3,1,30764,40613,30764,DeuceCourt,184 KPH,NA,NA,,,,1,Forced Error,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
NA,1,1,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,1
1_1_4_2,1,1,4,2,30764,40613,40613,AdCourt,0 KPH,NA,NA,,,,6,Winner,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,30764,40613,40613,DeuceCourt,187 KPH,Flat,NA,11.361,0.994,2.716,8,Unforced Error,NA,False,Ground,BackHand,2.3 Metre,NA,Wide Error,False,False,True,-5.685,-3.544,0.04,Wide,1.127,0.0,-1.974,13.23,-5.204,1.132,-10.603,-4.378,0.039,-11.97,-5.329,0.888,-0.0,-1.619,2.174,7.941,0.961,0.045,1188.48,0,0,0,0,0,0,2,2
1_1_6_1,1,1,6,1,30764,40613,30764,AdCourt,0 KPH,NA,NA,,,,3,Unforced Error,NA,False,Ground,BackHand,0 Metre,NA,NA,True,True,False,,,,,,,,,,,,,,,,,,,,,,,1942.62,0,0,0,0,0,0,2,3
1_1_7_1,1,1,7,1,30764,40613,30764,DeuceCourt,181 KPH,Pronated,NA,11.311,0.608,2.75,7,Unforced Error,NA,False,Ground,BackHand,2.33 Metre,NA,NA,False,False,True,-5.313,-0.578,0.037,T,0.926,-0.032,-0.236,,,,,,,-12.769,-1.017,0.813,0.0,0.563,2.329,10.112,1.92,0.043,2258.4,0,0,0,0,0,0,3,3
1_1_8_1,1,1,8,1,30764,40613,40613,AdCourt,181 KPH,Flat,NA,11.282,-0.861,2.731,16,Winner,NA,False,NA,BackHand,1.53 Metre,Cross Court,NA,False,False,True,-5.209,3.248,0.033,Wide,1.085,0.0,1.977,-5.643,2.439,0.686,4.808,-2.005,0.038,-12.219,4.893,1.122,0.0,0.464,1.392,6.027,-1.659,0.038,NA,0,0,0,0,0,0,4,3
1_1_9_1,1,1,9,1,30764,40613,30764,DeuceCourt,189 KPH,Flat,NA,11.263,0.709,2.711,1,Forced Error,NA,True,Passing,BackHand,1.02 Metre,NA,NA,False,False,True,-4.918,-0.045,0.038,T,1.023,0.0,0.199,-13.304,-0.63,1.018,-1.017,3.252,0.035,,,,,,,,,,1192.32,0,0,0,0,0,0,4,4
1_1_10_1,1,1,10,1,30764,40613,30764,AdCourt,188 KPH,NA,NA,,,,3,Winner,NA,False,Passing,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1192.32,0,0,0,0,0,0,5,4
NA,1,2,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_2_1_2,1,2,1,2,40613,30764,30764,DeuceCourt,0 KPH,NA,NA,,,,6,Winner,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,40613,30764,40613,AdCourt,172 KPH,NA,NA,,,,3,Winner,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
1_2_3_1,1,2,3,1,40613,30764,30764,DeuceCourt,181 KPH,NA,NA,,,,2,Unforced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
1_2_4_1,1,2,4,1,40613,30764,30764,AdCourt,0 KPH,NA,NA,,,,0,Faulty Serve,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,2
1_2_4_2,1,2,4,2,40613,30764,40613,AdCourt,181 KPH,NA,NA,,,,3,Unforced Error,NA,False,NA,ForeHand,1.53 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,1,2
1_2_5_1,1,2,5,1,40613,30764,40613,DeuceCourt,0 KPH,NA,NA,,,,0,Faulty Serve,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,2
1_2_5_2,1,2,5,2,40613,30764,30764,DeuceCourt,129 KPH,Flat,NA,11.642,0.967,2.735,12,Forced Error,NA,True,Ground,BackHand,0.58 Metre,NA,NA,False,False,True,-4.028,-0.487,0.04,T,1.183,0.0,0.112,13.041,-2.325,0.559,,,,-14.073,-1.47,1.372,0.0,-1.64,1.877,10.445,-1.821,0.036,1836.96,0,0,0,0,0,0,2,2
1_2_6_1,1,2,6,1,40613,30764,40613,AdCourt,186 KPH,NA,NA,,,,7,Unforced Error,NA,False,,ForeHand,NA,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,3
1_2_7_1,1,2,7,1,40613,30764,40613,DeuceCourt,183 KPH,NA,NA,,,,3,Winner,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,3
1_2_8_1,1,2,8,1,40613,30764,40613,AdCourt,187 KPH,NA,NA,,,,5,Forced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,3
1_3_1_1,1,3,1,1,30764,40613,40613,DeuceCourt,181 KPH,NA,NA,,,,2,Winner,NA,False,NA,BackHand,1.53 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,0,0
1_3_2_1,1,3,2,1,30764,40613,40613,AdCourt,189 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Passing,ForeHand,1.02 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1192.32,1,0,0,0,0,0,0,1
1_3_2_2,1,3,2,2,30764,40613,40613,AdCourt,181 KPH,NA,NA,,,,4,Winner,NA,False,NA,ForeHand,1.53 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,0,1
1_3_3_1,1,3,3,1,30764,40613,40613,DeuceCourt,189 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Passing,ForeHand,1.02 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1192.32,1,0,0,0,0,0,0,2
1_3_3_2,1,3,3,2,30764,40613,40613,DeuceCourt,151 KPH,Slice,NA,-11.473,-0.711,2.75,12,Winner,NA,False,Volley,ForeHand,1.78 Metre,Cross Court,NA,False,False,True,5.068,2.46,0.041,Body,1.283,0.0,1.247,7.967,-1.572,1.607,-10.472,3.704,0.035,11.489,3.963,1.41,0.0,-0.119,1.316,-6.347,-2.307,0.039,3158.28,0,0,0,0,0,0,0,2
NA,1,3,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,3
1_3_4_2,1,3,4,2,30764,40613,40613,AdCourt,NA,NA,NA,,,,4,Winner,NA,False,,BackHand,NA,NA,NA,True,True,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
1_4_1_1,1,4,1,1,40613,30764,40613,DeuceCourt,175 KPH,Flat,NA,-11.525,-1.31,2.821,5,Winner,NA,False,Ground,ForeHand,1.62 Metre,Down the Line,NA,False,False,True,5.035,2.457,0.041,Body,1.083,0.0,1.261,-13.745,-1.926,1.126,8.584,-3.726,0.039,13.869,4.694,1.181,-0.0,1.311,2.363,-10.037,-0.705,0.044,3006.54,0,0,0,0,0,0,0,0
1_4_2_1,1,4,2,1,40613,30764,40613,AdCourt,175 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.62 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3006.54,1,0,0,0,0,0,1,0
