point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,38639,23726,23726,DeuceCourt,143 KPH,Pronated,NA,-11.452,-0.942,2.864,0,DoubleFault,NA,False,NA,BackHand,1.48 Metre,NA,NA,False,False,True,6.536,1.31,0.042,T,,,,-11.452,-0.942,2.864,6.536,1.31,0.042,,,,,,,,,,NA,1,1,0,0,0,0,0,0
1_1_2_1,1,1,2,1,38639,23726,38639,AdCourt,153 KPH,Pronated,NA,-11.449,0.736,2.871,1,Forced Error,NA,True,Drop,ForeHand,0.57 Metre,NA,NA,False,False,True,6.373,-2.376,0.031,Body,,,,12.246,-3.64,1.549,,,,,,,,,,,,,NA,0,0,0,0,1,0,0,1
1_1_3_1,1,1,3,1,38639,23726,38639,DeuceCourt,0 KPH,NA,NA,,,,3,Unforced Error,NA,False,Ground,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2224.14,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,38639,23726,23726,AdCourt,168 KPH,Pronated,NA,-11.514,0.78,2.876,4,Unforced Error,NA,True,Ground,ForeHand,0.85 Metre,NA,Net Error,False,False,True,4.25,-0.576,0.048,T,,,,-10.705,-3.728,1.681,0.003,0.902,0.042,11.734,-1.386,1.573,0.0,-0.215,1.13,-6.495,0.5,0.038,3051.24,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,38639,23726,23726,DeuceCourt,176 KPH,Pronated,NA,-11.578,-0.954,2.854,2,Forced Error,NA,False,NA,ForeHand,1.35 Metre,NA,NA,False,False,True,4.834,1.329,0.047,T,,,,,,,,,,11.987,2.191,1.326,-0.0,1.526,1.346,-9.443,1.054,0.038,881.34,0,0,0,0,0,0,2,2
1_1_6_1,1,1,6,1,38639,23726,38639,AdCourt,148 KPH,NA,NA,,,,3,Forced Error,NA,False,NA,BackHand,NA,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,881.34,0,0,0,0,0,0,2,3
1_1_7_1,1,1,7,1,38639,23726,23726,DeuceCourt,0 KPH,NA,NA,,,,8,Forced Error,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,3
NA,1,1,8,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,4
1_1_8_2,1,1,8,2,38639,23726,23726,AdCourt,151 KPH,Pronated,NA,-11.487,0.903,2.873,4,Winner,NA,False,Ground,ForeHand,1.28 Metre,Cross Court,NA,True,True,True,5.046,-1.873,0.033,Body,,,,9.988,-2.537,1.405,-7.593,3.384,0.031,10.782,-3.087,1.456,0.0,-0.65,1.935,-11.706,2.672,0.04,2620.2,0,0,0,0,0,0,3,4
1_2_1_1,1,2,1,1,23726,38639,23726,DeuceCourt,195 KPH,Pronated,NA,-11.35,-0.685,2.71,1,Forced Error,NA,False,Drop,ForeHand,NA,NA,NA,False,False,True,5.282,0.607,0.047,T,,,,13.235,1.168,1.373,-11.055,-4.979,0.031,13.235,1.168,1.373,0.0,-2.087,4.353,-11.055,-4.979,0.031,NA,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,23726,38639,23726,AdCourt,186 KPH,NA,NA,,,,1,Forced Error,NA,False,Drop,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,1,0
1_2_3_1,1,2,3,1,23726,38639,23726,DeuceCourt,181 KPH,Flat,NA,-11.439,-0.505,2.76,1,Forced Error,NA,False,Ground,BackHand,2.22 Metre,NA,NA,False,False,True,6.326,2.057,0.041,Body,,,,13.333,3.19,1.186,-4.532,4.615,0.023,13.333,3.19,1.186,0.0,5.857,2.219,-4.532,4.615,0.023,838.26,0,0,0,0,0,0,2,0
NA,1,2,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,0
1_2_4_2,1,2,4,2,23726,38639,23726,AdCourt,165 KPH,Flat,NA,-11.397,0.742,2.72,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,5.001,-2.388,0.031,Body,,,,10.799,-3.467,1.306,-12.562,-2.939,0.035,10.799,-3.467,1.306,0.0,-2.888,5.67,-12.562,-2.939,0.035,0,0,0,0,0,0,0,3,0
1_3_1_1,1,3,1,1,38639,23726,38639,DeuceCourt,178 KPH,Pronated,NA,11.39,1.184,2.895,3,Winner,NA,False,Ground,ForeHand,1.32 Metre,Cross Court,NA,False,False,True,-5.757,-2.005,0.039,Body,,,,12.701,1.553,1.217,-7.272,-3.972,0.035,-11.838,-3.086,1.093,0.0,-0.584,1.794,8.995,0.991,0.044,2542.8,0,0,0,0,0,0,0,0
1_3_2_1,1,3,2,1,38639,23726,23726,AdCourt,165 KPH,Pronated,NA,11.632,-0.872,2.895,4,Forced Error,NA,True,Passing,BackHand,0.68 Metre,NA,NA,False,False,True,-5.354,2.678,0.038,Body,,,,4.759,4.492,0.62,,,,-11.213,4.229,1.165,0.0,1.722,1.336,9.973,-0.345,0.041,1075.86,0,0,0,0,0,0,1,0
1_3_3_1,1,3,3,1,38639,23726,23726,DeuceCourt,180 KPH,Pronated,NA,11.426,1.351,2.811,8,Winner,NA,False,Volley,BackHand,1.36 Metre,Cross Court,NA,False,False,True,-5.8,-2.894,0.037,Wide,,,,-3.783,1.851,2.161,3.687,-2.002,0.046,-11.274,-4.205,0.945,0.0,-1.137,1.258,9.433,1.267,0.039,NA,0,0,0,0,0,0,1,1
1_3_4_1,1,3,4,1,38639,23726,38639,AdCourt,178 KPH,NA,NA,,,,1,Forced Error,NA,False,Volley,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,1,2
