point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,28771,40609,40609,DeuceCourt,138 KPH,Flat,NA,11.459,0.868,2.725,2,Unforced Error,NA,False,Ground,BackHand,1.76 Metre,NA,Long Error,False,False,True,-6.119,-0.997,0.037,T,1.471,0.0,-0.073,12.384,-2.282,1.115,-12.052,3.401,0.043,-12.655,-1.729,1.52,-0.0,-2.198,1.456,7.409,-2.274,0.037,1026.42,0,0,0,0,0,0,0,0
NA,1,1,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_1_2_2,1,1,2,2,28771,40609,28771,AdCourt,0 KPH,NA,NA,,,,5,Unforced Error,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,28771,40609,28771,DeuceCourt,138 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.76 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1026.42,1,0,0,0,0,0,1,1
1_1_3_2,1,1,3,2,28771,40609,40609,DeuceCourt,138 KPH,NA,NA,,,,8,Winner,NA,False,Ground,BackHand,1.76 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1026.42,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,28771,40609,40609,AdCourt,176 KPH,NA,NA,,,,10,Unforced Error,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2
NA,1,1,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,3
1_1_5_2,1,1,5,2,28771,40609,40609,DeuceCourt,148 KPH,Flat,NA,11.754,1.076,2.749,2,Unforced Error,NA,True,Ground,BackHand,0.73 Metre,NA,Net Error,True,True,True,-4.978,-0.881,0.037,T,1.238,0.0,-0.078,13.654,-1.314,0.992,,,,-12.204,-1.861,1.237,-0.0,-1.885,1.918,10.183,-1.451,0.04,1055.46,0,0,0,0,0,0,1,3
1_2_1_1,1,2,1,1,40609,28771,28771,DeuceCourt,0 KPH,NA,NA,,,,4,Unforced Error,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_2_2_2,1,2,2,2,40609,28771,40609,AdCourt,137 KPH,Flat,NA,11.516,-1.162,2.751,1,Unforced Error,NA,False,Ground,ForeHand,1.61 Metre,NA,Wide Error,False,False,True,-4.803,0.876,0.037,T,1.169,0.0,0.461,-10.46,1.521,1.42,11.23,-4.547,0.035,-10.46,1.521,1.42,-0.0,-1.258,1.612,11.23,-4.547,0.035,1560.06,0,0,0,0,0,0,0,1
NA,1,2,3,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,1
1_2_3_2,1,2,3,2,40609,28771,28771,DeuceCourt,0 KPH,NA,NA,,,,0,DoubleFault,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1
1_2_4_1,1,2,4,1,40609,28771,28771,AdCourt,145 KPH,Pronated,NA,11.474,-1.38,2.635,12,Winner,NA,False,Ground,ForeHand,1.32 Metre,Cross Court,NA,False,False,True,-5.156,2.808,0.032,Wide,1.254,0.0,1.683,-8.912,0.46,1.877,7.929,-3.192,0.036,-13.057,4.927,1.453,-0.0,0.112,1.813,8.936,-2.97,0.038,1149.66,0,0,0,0,1,0,1,2
1_2_5_1,1,2,5,1,40609,28771,40609,DeuceCourt,176 KPH,Flat,NA,11.389,1.028,2.721,1,Forced Error,NA,True,Ground,BackHand,0.41 Metre,NA,NA,True,False,True,-5.301,-1.495,0.038,Body,1.128,0.0,-0.628,-13.399,-2.867,1.27,-0.049,-2.101,0.032,-13.399,-2.867,1.27,0.003,-1.984,0.415,-0.049,-2.101,0.032,1067.58,0,0,0,0,0,0,1,3
1_2_6_1,1,2,6,1,40609,28771,28771,AdCourt,NA,NA,NA,,,,6,Unforced Error,NA,False,,ForeHand,NA,NA,NA,True,True,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,3
1_3_1_1,1,3,1,1,28771,40609,28771,DeuceCourt,175 KPH,NA,NA,,,,15,Forced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
NA,1,3,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_3_2_2,1,3,2,2,28771,40609,40609,AdCourt,137 KPH,Flat,NA,-11.551,1.168,2.675,2,Unforced Error,NA,False,Drop,BackHand,2.97 Metre,NA,Long Error,False,False,True,5.064,-3.015,0.033,Wide,1.261,-0.0,-1.99,-12.076,5.19,0.731,12.152,-2.38,0.039,11.333,-4.473,1.386,0.0,0.31,1.08,-5.473,2.569,0.032,NA,0,0,0,0,0,0,1,0
1_3_3_1,1,3,3,1,28771,40609,28771,DeuceCourt,177 KPH,NA,NA,,,,1,Forced Error,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
1_3_4_1,1,3,4,1,28771,40609,28771,AdCourt,181 KPH,NA,NA,,,,7,Forced Error,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1
1_3_5_1,1,3,5,1,28771,40609,28771,DeuceCourt,174 KPH,Flat,NA,-11.526,-0.977,2.6,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,4.976,3.793,0.033,Wide,1.086,0.0,2.207,12.521,6.254,1.28,-12.885,-2.789,0.041,12.521,6.254,1.28,0.0,2.671,7.046,-12.885,-2.789,0.041,1007.7,0,0,0,0,0,0,3,1
1_4_1_1,1,4,1,1,40609,28771,40609,DeuceCourt,159 KPH,Slice,NA,-11.604,-1.153,2.758,9,Winner,NA,False,Ground,BackHand,1.34 Metre,Cross Court,NA,False,False,True,4.967,0.223,0.039,T,1.145,0.0,-0.355,-12.701,1.614,0.828,8.917,-3.447,0.038,13.415,1.323,1.375,0.0,1.684,2.064,-9.295,2.052,0.035,2111.04,0,0,0,0,0,0,0,0
1_4_2_1,1,4,2,1,40609,28771,40609,AdCourt,159 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,1.34 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2111.04,1,0,0,0,0,0,1,0
1_4_2_2,1,4,2,2,40609,28771,40609,AdCourt,137 KPH,Pronated,NA,-11.522,1.231,2.667,3,Winner,NA,False,Ground,ForeHand,1.86 Metre,Down the Line,NA,False,False,True,5.206,-3.818,0.033,Wide,1.362,-0.0,-2.528,-11.244,0.08,0.639,10.969,3.229,0.046,9.897,-5.269,1.371,0.0,-2.902,1.21,-5.889,-1.423,0.037,3012.24,0,0,0,0,0,0,1,0
1_4_3_1,1,4,3,1,40609,28771,40609,DeuceCourt,156 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2111.04,0,0,0,0,0,0,2,0
1_4_4_1,1,4,4,1,40609,28771,40609,AdCourt,161 KPH,NA,NA,,,,3,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2111.04,0,0,0,0,0,0,3,0
1_5_1_1,1,5,1,1,28771,40609,28771,DeuceCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0
NA,1,5,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,1,1,0
1_5_2_2,1,5,2,2,28771,40609,40609,AdCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0
1_5_3_1,1,5,3,1,28771,40609,28771,DeuceCourt,174 KPH,NA,NA,,,,3,Winner,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1007.7,0,0,0,0,1,0,1,1
1_5_4_1,1,5,4,1,28771,40609,28771,AdCourt,152 KPH,Slice,NA,11.631,-2.092,2.671,13,Forced Error,NA,False,Ground,ForeHand,3.83 Metre,NA,NA,False,False,True,-6.342,3.206,0.03,Wide,1.45,0.0,1.595,-14.101,-3.665,0.982,12.87,-3.958,0.035,-12.781,4.83,1.369,-0.0,2.614,3.078,9.667,1.575,0.048,NA,0,0,0,0,0,0,2,1
1_5_5_1,1,5,5,1,28771,40609,28771,DeuceCourt,152 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,3.83 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,1
1_5_5_2,1,5,5,2,28771,40609,40609,DeuceCourt,152 KPH,NA,NA,,,,4,Unforced Error,NA,False,Ground,ForeHand,3.83 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,1
1_5_6_1,1,5,6,1,28771,40609,40609,AdCourt,137 KPH,NA,NA,,,,2,NA,NA,False,Ground,BackHand,1.86 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3012.24,0,0,0,0,0,0,3,2
1_5_7_1,1,5,7,1,28771,40609,28771,DeuceCourt,167 KPH,Pronated,NA,11.594,0.943,2.716,3,Unforced Error,NA,False,NA,ForeHand,1.98 Metre,NA,NA,False,False,True,-4.917,-2.293,0.039,Body,0.997,0.0,-1.2,,,,,,,-12.907,-3.733,1.166,0.0,-0.256,1.983,9.527,2.277,0.043,1779.66,0,0,0,0,0,0,3,3
NA,1,5,8,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,4,3
1_5_8_2,1,5,8,2,28771,40609,28771,AdCourt,167 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,ForeHand,1.98 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1779.66,0,0,0,0,0,0,4,3
1_6_1_1,1,6,1,1,40609,28771,28771,DeuceCourt,142 KPH,Flat,NA,11.413,1.176,2.809,6,Winner,NA,False,Passing,BackHand,1.34 Metre,Down the Line,NA,False,False,True,-5.025,-0.268,0.037,T,1.215,0.0,0.286,-12.325,2.562,0.717,7.615,2.874,0.035,-14.191,-1.328,1.194,0.0,-1.112,1.325,6.013,-1.001,0.039,2160.06,0,0,0,0,0,0,0,0
1_6_2_1,1,6,2,1,40609,28771,28771,AdCourt,142 KPH,NA,NA,,,,20,Winner,NA,False,Passing,ForeHand,1.34 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2160.06,0,0,0,0,0,0,0,1
1_6_3_1,1,6,3,1,40609,28771,40609,DeuceCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,2
1_6_4_1,1,6,4,1,40609,28771,40609,AdCourt,164 KPH,NA,NA,,,,1,Forced Error,NA,False,Passing,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2160.06,0,0,0,0,0,1,1,2
NA,1,6,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,2
1_6_5_2,1,6,5,2,40609,28771,40609,DeuceCourt,130 KPH,Flat,NA,11.477,0.791,2.664,9,Winner,NA,False,Ground,ForeHand,1.25 Metre,Cross Court,NA,False,False,True,-4.065,-1.454,0.04,Body,1.111,0.0,-0.688,11.909,1.088,0.873,-7.839,-3.907,0.038,-14.217,-2.986,1.301,-0.0,-0.097,1.611,7.929,1.378,0.037,2863.32,0,0,0,0,0,0,2,2
1_6_6_1,1,6,6,1,40609,28771,28771,AdCourt,142 KPH,NA,NA,,,,2,Winner,NA,False,Passing,BackHand,1.34 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2160.06,0,0,0,0,0,0,3,2
1_6_7_1,1,6,7,1,40609,28771,28771,DeuceCourt,142 KPH,NA,NA,,,,2,Winner,NA,False,Passing,ForeHand,1.34 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2160.06,0,0,0,0,0,0,3,3
1_6_8_1,1,6,8,1,40609,28771,28771,AdCourt,NA,NA,NA,,,,8,Forced Error,NA,False,,BackHand,NA,NA,NA,True,True,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,4
1_7_1_1,1,7,1,1,28771,40609,28771,DeuceCourt,167 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,BackHand,1.98 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1779.66,1,0,0,0,0,0,0,0
1_7_1_2,1,7,1,2,28771,40609,40609,DeuceCourt,167 KPH,NA,NA,,,,4,Forced Error,NA,False,NA,BackHand,1.98 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1779.66,0,0,0,0,0,0,0,0
1_7_2_1,1,7,2,1,28771,40609,40609,AdCourt,167 KPH,NA,NA,,,,0,Faulty Serve,NA,False,NA,BackHand,1.98 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1779.66,1,0,0,0,0,0,0,1
1_7_2_2,1,7,2,2,28771,40609,28771,AdCourt,142 KPH,NA,NA,,,,5,Unforced Error,NA,False,Passing,BackHand,1.34 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2160.06,0,0,0,0,0,0,0,1
1_7_3_1,1,7,3,1,28771,40609,40609,DeuceCourt,175 KPH,Slice,NA,-11.515,-1.145,2.621,2,Forced Error,NA,False,Ground,ForeHand,1.6 Metre,NA,NA,False,False,True,6.048,3.995,0.032,Wide,1.242,-0.0,2.008,-10.531,-4.428,1.001,8.985,4.204,0.043,12.046,6.092,1.035,0.0,0.64,1.499,-6.592,-2.452,0.039,2524.02,0,0,0,0,0,0,1,1
1_7_4_1,1,7,4,1,28771,40609,28771,AdCourt,171 KPH,NA,NA,-11.582,0.409,2.635,3,Winner,NA,False,Approach,ForeHand,1.05 Metre,Down the Line,NA,False,False,True,5.673,-0.265,0.041,T,1.138,-0.0,-0.206,-4.555,-2.286,1.78,5.124,-0.318,0.04,13.675,-0.161,1.151,0.0,-1.416,3.309,-4.104,-2.021,0.04,NA,0,0,0,0,0,0,1,2
1_7_5_1,1,7,5,1,28771,40609,28771,DeuceCourt,174 KPH,Flat,NA,-11.556,-1.162,2.645,3,Unforced Error,NA,False,Ground,ForeHand,1.91 Metre,NA,Long Error,False,False,True,5.728,2.413,0.035,Body,1.142,-0.0,1.133,12.286,1.743,0.876,-12.558,2.694,0.045,12.813,4.056,1.123,0.0,1.135,2.209,-11.782,-1.439,0.043,2817.24,0,0,0,0,0,0,2,2
1_7_6_1,1,7,6,1,28771,40609,28771,AdCourt,174 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,1.91 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2817.24,1,0,0,0,0,0,3,2
1_7_6_2,1,7,6,2,28771,40609,40609,AdCourt,174 KPH,NA,NA,,,,4,Unforced Error,NA,False,Ground,ForeHand,1.91 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2817.24,0,0,0,0,0,0,3,2
1_7_7_1,1,7,7,1,28771,40609,40609,DeuceCourt,161 KPH,Slice,NA,-11.641,-1.381,2.655,6,Unforced Error,NA,True,Ground,BackHand,0.9 Metre,NA,Net Error,False,False,True,4.442,3.173,0.032,Wide,1.028,-0.0,1.723,-14.265,3.883,1.01,-2.414,-2.103,0.039,11.908,5.781,1.195,0.0,1.333,2.376,-10.541,-2.436,0.041,1150.68,0,0,0,0,0,0,3,3
NA,1,7,8,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,3,4
1_7_8_2,1,7,8,2,28771,40609,40609,AdCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,1243.02,1,1,0,0,0,0,3,4
1_8_1_1,1,8,1,1,40609,28771,28771,DeuceCourt,171 KPH,NA,NA,,,,4,Winner,NA,False,Approach,BackHand,1.05 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,1,0,0,0
1_8_2_1,1,8,2,1,40609,28771,28771,AdCourt,161.81 KPH,NA,0.22 Metre,-11.355,0.879,2.732,0,Faulty Serve,Net Error,True,NA,ForeHand,0.88 Metre,NA,Net Error,False,False,True,-0.218,-1.33,0.037,T,0.884,0.079,-1.037,-11.355,0.879,2.732,-0.218,-1.33,0.037,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_8_2_2,1,8,2,2,40609,28771,28771,AdCourt,123 KPH,Flat,NA,-11.667,1.077,2.735,4,Forced Error,NA,False,Drop,ForeHand,1.28 Metre,NA,NA,False,False,True,3.511,-2.236,0.031,Body,1.076,0.0,-1.68,-13.526,-3.623,0.736,1.132,4.759,0.033,13.397,-4.31,1.159,0.0,-0.595,1.562,-8.965,2.055,0.034,NA,0,0,0,0,0,0,0,1
1_8_3_1,1,8,3,1,40609,28771,28771,DeuceCourt,171 KPH,NA,NA,,,,6,Forced Error,NA,False,Approach,BackHand,1.05 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,0,2
1_8_4_1,1,8,4,1,40609,28771,40609,AdCourt,177 KPH,Flat,NA,-11.528,1.029,2.698,1,Forced Error,NA,True,Ground,BackHand,1.24 Metre,NA,NA,True,False,True,6.032,-3.879,0.031,Wide,1.239,-0.0,-2.272,13.144,-5.706,1.028,0.077,0.42,0.036,,,,,,,,,,951.24,0,0,0,0,0,0,0,3
NA,1,8,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,3
1_8_5_2,1,8,5,2,40609,28771,40609,DeuceCourt,177 KPH,NA,NA,,,,15,Forced Error,NA,False,Ground,ForeHand,1.24 Metre,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,951.24,0,0,0,0,0,0,1,3
NA,1,8,6,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,3
1_8_6_2,1,8,6,2,40609,28771,28771,AdCourt,NA,NA,NA,,,,4,Unforced Error,NA,False,,BackHand,NA,NA,NA,True,True,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,3
