point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,WTA328120,WTA317708,WTA317708,DeuceCourt,177.27 KPH,Flat,0.63 Metre,11.502,1.486,2.751,0,Faulty Serve,Long Error,False,NA,NA,1.31 Metre,NA,NA,False,False,True,-7.033,-1.287,0.034,T,1.312,0.0,-0.212,11.502,1.486,2.751,-7.033,-1.287,0.034,,,,,,,,,,NA,1,0,0,0,0,0,0,0,WTA328120,WTA317708,0,0,0,0
1_1_1_2,1,1,1,2,WTA328120,WTA317708,WTA317708,DeuceCourt,147.1 KPH,Flat,0.23 Metre,11.677,1.471,2.749,0,DoubleFault,Net Error,True,NA,NA,0.9 Metre,NA,Net Error,False,False,True,0.227,-0.44,0.032,T,0.904,-0.02,-0.451,11.677,1.471,2.749,0.227,-0.44,0.032,,,,,,,,,,1227.36,1,1,0,0,0,0,0,0,WTA328120,WTA317708,0,0,0,0
1_1_2_1,1,1,2,1,WTA328120,WTA317708,,AdCourt,0 KPH,NA,0.06 Metre,11.437,-1.187,2.728,0,Faulty Serve,Net Error,True,NA,ForeHand,0.83 Metre,NA,Net Error,False,False,True,0.059,3.204,0.033,Wide,0.83,0.019,2.478,11.437,-1.187,2.728,0.059,3.204,0.033,,,,,,,,,,NA,1,0,0,0,1,0,0,1,WTA328120,WTA317708,0,0,0,0
1_1_2_2,1,1,2,2,WTA328120,WTA317708,WTA328120,AdCourt,130 KPH,Slice,NA,11.767,-1.413,2.822,1,Unforced Error,NA,True,NA,ForeHand,0.97 Metre,NA,Net Error,False,False,True,-5.297,2.904,0.035,Wide,1.353,-0.0,1.837,-12.76,4.063,1.461,-0.318,4.427,0.033,-12.76,4.063,1.461,0.068,4.327,0.969,-0.318,4.427,0.033,1996.92,0,0,0,0,0,0,0,1,WTA328120,WTA317708,0,0,0,0
1_1_3_1,1,1,3,1,WTA328120,WTA317708,WTA328120,DeuceCourt,180.41 KPH,NA,0.26 Metre,11.368,1.369,2.705,0,Faulty Serve,Net Error,True,NA,ForeHand,0.8 Metre,NA,Net Error,False,False,True,0.168,0.193,0.032,T,0.795,-0.02,0.337,11.368,1.369,2.705,0.168,0.193,0.032,,,,,,,,,,0,1,0,0,0,0,0,1,1,WTA328120,WTA317708,0,0,0,0
1_1_3_2,1,1,3,2,WTA328120,WTA317708,WTA328120,DeuceCourt,137 KPH,Slice,NA,11.671,1.362,2.765,1,Unforced Error,NA,True,NA,ForeHand,0.77 Metre,NA,Net Error,False,False,True,-5.936,-1.836,0.034,Body,1.413,0.0,-0.463,-12.54,-3.78,1.431,-0.613,0.362,0.032,-12.54,-3.78,1.431,0.008,0.159,0.765,-0.613,0.362,0.032,1598.58,0,0,0,0,0,0,1,1,WTA328120,WTA317708,0,0,0,0
1_1_4_1,1,1,4,1,WTA328120,WTA317708,WTA328120,AdCourt,174 KPH,Slice,NA,11.361,-1.22,2.703,1,Ace,NA,False,NA,ForeHand,1.18 Metre,Cross Court,NA,False,False,True,-5.92,0.214,0.033,T,1.175,0.0,-0.17,11.361,-1.22,2.703,-5.92,0.214,0.033,,,,,,,,,,NA,0,0,0,1,0,0,2,1,WTA328120,WTA317708,0,0,0,0
1_1_5_1,1,1,5,1,WTA328120,WTA317708,WTA328120,DeuceCourt,169 KPH,Slice,NA,11.474,1.446,2.707,1,Unforced Error,NA,False,NA,BackHand,1.98 Metre,NA,Long Error,False,False,True,-5.266,-3.136,0.032,Wide,1.074,0.0,-1.561,-12.569,-5.605,0.999,12.418,1.124,0.032,-12.569,-5.605,0.999,0.0,-2.063,1.982,12.418,1.124,0.032,1167.18,0,0,0,0,0,1,3,1,WTA328120,WTA317708,0,0,0,0
1_2_1_1,1,2,1,1,WTA317708,WTA328120,,DeuceCourt,166.87 KPH,Pronated,0.12 Metre,11.677,1.553,2.758,0,Faulty Serve,Wide Error,False,NA,BackHand,1.08 Metre,NA,NA,False,False,True,-4.88,0.12,0.033,T,1.08,0.0,0.515,11.677,1.553,2.758,-4.88,0.12,0.033,,,,,,,,,,NA,1,0,0,0,0,0,0,0,WTA328120,WTA317708,1,0,0,0
1_2_1_2,1,2,1,2,WTA317708,WTA328120,WTA317708,DeuceCourt,140 KPH,Pronated,NA,11.681,1.622,2.801,3,Forced Error,NA,True,Ground,BackHand,0.59 Metre,NA,NA,False,False,True,-4.869,-0.585,0.033,T,1.168,0.0,-0.115,-12.885,2.791,0.912,-0.391,2.755,0.033,-14.293,-1.225,1.266,0.0,0.749,2.233,5.132,1.69,0.035,2460.3,0,0,0,0,0,0,0,0,WTA328120,WTA317708,1,0,0,0
1_2_2_1,1,2,2,1,WTA317708,WTA328120,WTA328120,AdCourt,160 KPH,Pronated,NA,11.645,-1.306,2.783,4,Unforced Error,NA,True,Ground,ForeHand,0.81 Metre,NA,Net Error,False,False,True,-4.788,3.73,0.033,Wide,1.064,0.0,2.172,12.342,-2.585,0.91,0.366,-1.945,0.032,-12.572,6.413,1.203,0.0,1.239,4.2,8.689,-3.221,0.032,2431.2,0,0,0,0,0,0,1,0,WTA328120,WTA317708,1,0,0,0
1_2_3_1,1,2,3,1,WTA317708,WTA328120,WTA317708,DeuceCourt,168 KPH,Pronated,NA,11.57,1.322,2.735,7,Unforced Error,NA,True,Ground,ForeHand,0.72 Metre,NA,Net Error,False,False,True,-5.865,-0.611,0.033,T,1.175,0.0,-0.02,-10.144,-1.098,0.548,-0.672,-3.641,0.03,-13.116,-1.318,1.131,-0.0,0.949,2.099,11.176,3.091,0.029,3689.22,0,0,0,0,0,0,1,1,WTA328120,WTA317708,1,0,0,0
1_2_4_1,1,2,4,1,WTA317708,WTA328120,WTA317708,AdCourt,147 KPH,Pronated,NA,11.562,-1.2,2.763,3,Winner,NA,False,Ground,ForeHand,1.2 Metre,Cross Court,NA,False,False,True,-4.4,3.877,0.033,Wide,1.048,0.0,2.37,5.574,-0.188,0.876,-7.895,2.301,0.035,-12.496,6.926,1.12,-0.0,2.372,1.747,3.817,0.773,0.033,2522.4,0,0,0,0,0,0,2,1,WTA328120,WTA317708,1,0,0,0
1_2_5_1,1,2,5,1,WTA317708,WTA328120,WTA317708,DeuceCourt,154 KPH,Pronated,NA,11.665,1.402,2.764,1,Forced Error,NA,False,NA,BackHand,1.91 Metre,NA,NA,False,False,True,-6.378,-1.34,0.034,T,1.267,0.0,-0.507,-13.229,-2.134,0.938,12.885,-0.048,0.033,-13.229,-2.134,0.938,0.0,-1.138,1.908,12.885,-0.048,0.033,1557.78,0,0,0,0,0,0,3,1,WTA328120,WTA317708,1,0,0,0
1_3_1_1,1,3,1,1,WTA328120,WTA317708,WTA328120,DeuceCourt,179.12 KPH,Pronated,1.69 Metre,-11.252,-1.274,2.7,0,Faulty Serve,Long Error,False,NA,ForeHand,1.47 Metre,NA,NA,False,False,True,8.086,0.626,0.035,T,1.474,-0.0,-0.172,-11.252,-1.274,2.7,8.086,0.626,0.035,,,,,,,,,,NA,1,0,0,0,0,0,0,0,WTA328120,WTA317708,1,1,0,0
1_3_1_2,1,3,1,2,WTA328120,WTA317708,WTA328120,DeuceCourt,141 KPH,Slice,NA,-11.623,-1.186,2.821,1,Unforced Error,NA,False,NA,ForeHand,1.52 Metre,NA,Wide Error,False,False,True,5.369,0.546,0.034,T,1.299,0.0,-0.165,12.873,1.774,1.376,-7.604,-4.303,0.033,12.873,1.774,1.376,0.0,-1.983,1.524,-7.604,-4.303,0.033,1993.26,0,0,0,0,0,0,0,0,WTA328120,WTA317708,1,1,0,0
1_3_2_1,1,3,2,1,WTA328120,WTA317708,WTA328120,AdCourt,175 KPH,Flat,NA,-11.573,1.217,2.762,11,Forced Error,NA,True,Ground,ForeHand,0.58 Metre,NA,NA,False,False,True,5.731,-2.967,0.035,Wide,1.212,-0.0,-1.641,13.824,-3.711,1.03,0.141,-1.983,0.032,12.642,-4.457,1.031,0.0,0.431,1.979,-7.988,3.501,0.034,NA,0,0,0,0,0,0,1,0,WTA328120,WTA317708,1,1,0,0
1_3_3_1,1,3,3,1,WTA328120,WTA317708,WTA328120,DeuceCourt,179 KPH,Flat,NA,-11.278,-1.188,2.694,1,Ace,NA,False,NA,ForeHand,1.04 Metre,Cross Court,NA,False,False,True,5.259,0.207,0.033,T,1.044,-0.0,-0.241,-11.278,-1.188,2.694,5.259,0.207,0.033,,,,,,,,,,NA,0,0,0,1,0,0,2,0,WTA328120,WTA317708,1,1,0,0
1_3_4_1,1,3,4,1,WTA328120,WTA317708,WTA328120,AdCourt,99 KPH,Slice,NA,-11.363,1.31,2.737,1,Ace,NA,False,NA,ForeHand,1.14 Metre,Down the Line,NA,False,False,True,5.235,0.002,0.033,T,1.142,-0.0,0.294,-11.363,1.31,2.737,5.235,0.002,0.033,,,,,,,,,,NA,0,0,0,1,0,1,3,0,WTA328120,WTA317708,1,1,0,0
1_4_1_1,1,4,1,1,WTA317708,WTA328120,WTA328120,DeuceCourt,169 KPH,Pronated,NA,-11.609,-1.316,2.777,4,Forced Error,NA,True,Ground,BackHand,0.91 Metre,NA,NA,False,False,True,4.474,0.158,0.032,T,0.998,0.0,-0.218,-12.766,-1.944,0.523,-0.164,-0.449,0.031,13.358,0.72,1.174,0.0,-0.852,1.401,-5.464,-1.502,0.034,1919.04,0,0,0,0,0,1,0,0,WTA328120,WTA317708,2,1,0,0
1_4_2_1,1,4,2,1,WTA317708,WTA328120,WTA328120,AdCourt,168.53 KPH,Pronated,0.59 Metre,-11.67,1.576,2.819,0,Faulty Serve,Long Error,False,NA,ForeHand,1.36 Metre,NA,NA,False,False,True,6.991,-0.798,0.035,T,1.36,-0.0,0.141,-11.67,1.576,2.819,6.991,-0.798,0.035,,,,,,,,,,NA,1,0,0,0,0,0,0,1,WTA328120,WTA317708,2,1,0,0
1_4_2_2,1,4,2,2,WTA317708,WTA328120,WTA317708,AdCourt,128 KPH,Pronated,NA,-11.815,1.217,2.824,3,Winner,NA,False,Ground,ForeHand,1.15 Metre,Down the Line,NA,False,False,True,4.305,-3.733,0.034,Wide,1.237,0.0,-2.153,-7.343,4.615,0.404,10.626,3.154,0.033,12.047,-6.823,1.482,0.006,0.976,0.964,-3.474,3.379,0.032,2115.12,0,0,0,0,0,0,0,1,WTA328120,WTA317708,2,1,0,0
1_4_3_1,1,4,3,1,WTA317708,WTA328120,WTA317708,DeuceCourt,160 KPH,Flat,NA,-11.514,-1.304,2.809,1,Ace,NA,False,NA,ForeHand,1.04 Metre,Cross Court,NA,False,False,True,4.542,4.038,0.034,Wide,1.037,-0.0,2.489,-11.514,-1.304,2.809,4.542,4.038,0.034,,,,,,,,,,NA,0,0,0,1,0,0,1,1,WTA328120,WTA317708,2,1,0,0
1_4_4_1,1,4,4,1,WTA317708,WTA328120,WTA317708,AdCourt,153.91 KPH,NA,0.24 Metre,-11.73,1.403,2.832,0,Faulty Serve,Net Error,True,NA,BackHand,0.88 Metre,NA,Net Error,False,False,True,-0.244,-1.645,0.031,Body,0.883,0.099,-1.491,-11.73,1.403,2.832,-0.244,-1.645,0.031,,,,,,,,,,NA,1,0,0,0,0,1,2,1,WTA328120,WTA317708,2,1,0,0
1_4_4_2,1,4,4,2,WTA317708,WTA328120,WTA317708,AdCourt,140 KPH,Pronated,NA,-11.744,1.128,2.817,3,Unforced Error,NA,True,Ground,BackHand,0.85 Metre,NA,Net Error,False,False,True,4.766,-0.736,0.032,T,1.218,0.0,0.013,13.597,-4.239,0.804,0.288,-2.12,0.032,12.498,-2.246,1.387,0.0,0.401,1.513,-6.626,1.821,0.035,2329.14,0,0,0,0,0,0,2,1,WTA328120,WTA317708,2,1,0,0
1_4_5_1,1,4,5,1,WTA317708,WTA328120,WTA317708,DeuceCourt,143.19 KPH,NA,0.96 Metre,-11.711,-1.529,2.856,0,Faulty Serve,Net Error,True,NA,BackHand,0.92 Metre,NA,Net Error,False,False,True,-0.957,2.402,0.033,Body,0.922,0.021,1.255,-11.711,-1.529,2.856,-0.957,2.402,0.033,,,,,,,,,,NA,1,0,0,0,0,0,3,1,WTA328120,WTA317708,2,1,0,0
1_4_5_2,1,4,5,2,WTA317708,WTA328120,WTA328120,DeuceCourt,137 KPH,Pronated,NA,-11.588,-1.652,2.84,2,Winner,NA,False,NA,BackHand,1.15 Metre,Down the Line,NA,False,False,True,5.774,0.947,0.035,T,1.443,0.0,0.329,12.237,1.493,1.383,-6.218,3.066,0.035,12.237,1.493,1.383,0.0,2.568,1.153,-6.218,3.066,0.035,1747.08,0,0,0,0,0,0,3,1,WTA328120,WTA317708,2,1,0,0
1_4_6_1,1,4,6,1,WTA317708,WTA328120,WTA328120,AdCourt,162.74 KPH,Pronated,0.02 Metre,-11.725,1.279,2.769,0,Faulty Serve,Wide Error,False,NA,NA,1.21 Metre,NA,Wide Error,False,False,True,5.395,-4.138,0.033,Wide,1.208,0.0,-2.293,-11.725,1.279,2.769,5.395,-4.138,0.033,,,,,,,,,,NA,1,0,0,0,0,0,3,2,WTA328120,WTA317708,2,1,0,0
1_4_6_2,1,4,6,2,WTA317708,WTA328120,WTA328120,AdCourt,131.46 KPH,NA,NA,-11.784,1.205,2.782,0,DoubleFault,NA,True,NA,BackHand,0.86 Metre,NA,Net Error,False,False,True,-0.238,-2.228,0.032,Body,0.861,0.085,-2.277,-11.784,1.205,2.782,-0.238,-2.228,0.032,,,,,,,,,,1457.22,1,1,0,0,0,0,3,2,WTA328120,WTA317708,2,1,0,0
1_4_7_1,1,4,7,1,WTA317708,WTA328120,WTA317708,DeuceCourt,156 KPH,Pronated,NA,-11.754,-1.478,2.74,3,Unforced Error,NA,False,Ground,ForeHand,2.25 Metre,NA,Long Error,False,False,True,5.063,0.446,0.033,T,1.159,-0.0,-0.025,13.3,1.086,0.897,-12.617,-0.477,0.033,12.981,0.966,1.149,0.0,-0.171,2.459,-10.864,-1.074,0.032,2610.24,0,0,0,0,1,0,3,3,WTA328120,WTA317708,2,1,0,0
1_4_8_1,1,4,8,1,WTA317708,WTA328120,WTA328120,AdCourt,136 KPH,Pronated,NA,-11.731,1.447,2.848,2,Unforced Error,NA,True,Ground,BackHand,0.48 Metre,NA,Net Error,False,False,True,4.28,-2.912,0.034,Wide,1.178,0.0,-1.526,-12.81,1.486,0.748,-0.115,-4.698,0.032,12.729,-6.141,1.052,0.0,-2.358,1.67,-9.906,0.595,0.034,1751.58,0,0,0,0,0,0,4,3,WTA328120,WTA317708,2,1,0,0
1_4_9_1,1,4,9,1,WTA317708,WTA328120,WTA328120,DeuceCourt,155 KPH,Pronated,NA,-11.646,-1.403,2.789,4,Forced Error,NA,True,Ground,BackHand,0.08 Metre,NA,NA,False,False,True,4.674,1.102,0.032,T,1.08,0.0,0.498,-14.044,-2.555,0.617,,,,13.024,2.015,1.237,0.0,0.584,2.035,-10.59,-0.808,0.032,NA,0,0,0,0,0,0,4,4,WTA328120,WTA317708,2,1,0,0
1_4_10_1,1,4,10,1,WTA317708,WTA328120,WTA317708,AdCourt,167 KPH,Pronated,NA,-11.611,1.535,2.756,3,Unforced Error,NA,True,Ground,ForeHand,0.78 Metre,NA,Net Error,True,True,True,5.636,-0.946,0.035,T,1.203,-0.0,-0.131,15.109,1.3,1.015,0.327,0.364,0.032,13.008,-2.077,1.12,0.0,-1.604,1.769,-6.929,-1.502,0.034,2970.6,0,0,0,0,0,0,4,5,WTA328120,WTA317708,2,1,0,0
1_4_11_1,1,4,11,1,WTA317708,WTA328120,WTA328120,DeuceCourt,162 KPH,Pronated,NA,-11.596,-1.26,2.804,4,Unforced Error,NA,True,Ground,BackHand,0.51 Metre,NA,Net Error,False,False,True,4.537,2.689,0.034,Body,1.037,0.0,1.613,-13.519,-1.26,0.618,,,,12.643,4.502,1.114,0.0,2.978,1.027,-4.897,2.374,0.035,1746.24,0,0,0,0,0,0,5,5,WTA328120,WTA317708,2,1,0,0
1_4_12_1,1,4,12,1,WTA317708,WTA328120,WTA328120,AdCourt,145.45 KPH,Pronated,0.17 Metre,-11.715,1.372,2.85,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.51 Metre,NA,Wide Error,True,False,True,6.304,-4.289,0.036,Wide,1.513,-0.0,-2.089,-11.715,1.372,2.85,6.304,-4.289,0.036,,,,,,,,,,NA,1,0,0,0,0,0,5,6,WTA328120,WTA317708,2,1,0,0
1_4_12_2,1,4,12,2,WTA317708,WTA328120,WTA328120,AdCourt,140 KPH,Pronated,NA,-11.885,1.1,2.77,8,Unforced Error,NA,True,Ground,ForeHand,0.65 Metre,NA,Net Error,True,True,True,4.274,-1.211,0.032,T,1.118,-0.0,-0.451,-13.889,1.498,1.102,-0.287,3.477,0.033,12.377,-2.676,1.36,0.0,-1.365,1.961,-8.794,-0.244,0.033,1690.26,0,0,0,0,0,0,5,6,WTA328120,WTA317708,2,1,0,0
1_5_1_1,1,5,1,1,WTA328120,WTA317708,WTA328120,DeuceCourt,143 KPH,Slice,NA,11.592,1.32,2.742,3,Forced Error,NA,True,Ground,ForeHand,1.78 Metre,NA,NA,False,False,True,-5.325,-3.332,0.032,Wide,1.201,0.0,-1.722,-14.569,2.321,1.024,-0.871,2.808,0.033,-12.549,-5.902,1.225,0.0,-0.079,1.842,5.425,2.443,0.035,1124.82,0,0,0,0,0,0,0,0,WTA328120,WTA317708,3,1,0,0
1_5_2_1,1,5,2,1,WTA328120,WTA317708,WTA328120,AdCourt,175 KPH,Flat,NA,11.322,-1.268,2.674,1,Forced Error,NA,True,NA,ForeHand,0.88 Metre,NA,NA,False,False,True,-5.528,3.404,0.034,Wide,1.099,0.0,1.892,-12.219,5.199,0.997,-0.318,2.251,0.033,-12.219,5.199,0.997,0.037,2.486,0.88,-0.318,2.251,0.033,1080.66,0,0,0,0,0,0,1,0,WTA328120,WTA317708,3,1,0,0
1_5_3_1,1,5,3,1,WTA328120,WTA317708,WTA328120,DeuceCourt,164 KPH,Slice,NA,11.168,1.563,2.707,1,Forced Error,NA,False,NA,BackHand,3.71 Metre,NA,NA,False,False,True,-4.535,-3.015,0.032,Wide,1.015,-0.0,-1.604,-12.013,-5.584,1.245,12.885,-1.202,0.032,-12.013,-5.584,1.245,-0.0,-3.709,3.709,12.885,-1.202,0.032,NA,0,0,0,0,0,0,2,0,WTA328120,WTA317708,3,1,0,0
1_5_4_1,1,5,4,1,WTA328120,WTA317708,WTA328120,AdCourt,167 KPH,NA,NA,11.307,-1.066,2.661,1,Ace,NA,False,NA,ForeHand,1.08 Metre,Down the Line,NA,False,False,True,-5.437,-0.013,0.032,T,1.08,0.0,-0.193,11.307,-1.066,2.661,-5.437,-0.013,0.032,,,,,,,,,,NA,0,0,0,1,0,0,3,0,WTA328120,WTA317708,3,1,0,0
1_6_1_1,1,6,1,1,WTA317708,WTA328120,WTA317708,DeuceCourt,168 KPH,Pronated,NA,11.438,1.334,2.707,7,Winner,NA,False,Ground,ForeHand,1.31 Metre,Cross Court,NA,False,False,True,-5.591,-1.007,0.033,T,1.122,0.0,-0.262,9.678,2.561,2.136,-6.185,-2.676,0.034,-12.928,-1.991,1.037,0.0,-1.818,1.815,9.082,-1.797,0.032,834.66,0,0,0,0,0,1,0,0,WTA328120,WTA317708,4,1,0,0
1_6_2_1,1,6,2,1,WTA317708,WTA328120,WTA317708,AdCourt,170.91 KPH,NA,NA,11.333,-1.274,2.699,0,Faulty Serve,NA,True,NA,ForeHand,0.89 Metre,NA,NA,False,False,True,,,,,0.889,-0.0,-0.049,11.333,-1.274,2.699,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0,WTA328120,WTA317708,4,1,0,0
1_6_2_2,1,6,2,2,WTA317708,WTA328120,WTA317708,AdCourt,138 KPH,Pronated,NA,11.716,-1.112,2.847,0,Forced Error,NA,False,NA,ForeHand,1.3 Metre,NA,NA,False,False,True,-5.365,0.871,0.032,T,1.305,0.0,0.072,11.716,-1.112,2.847,-5.365,0.871,0.032,,,,,,,,,,802.26,0,0,0,0,0,0,1,0,WTA328120,WTA317708,4,1,0,0
1_6_3_1,1,6,3,1,WTA317708,WTA328120,WTA317708,DeuceCourt,169 KPH,Pronated,NA,11.518,1.331,2.779,1,Forced Error,NA,True,NA,ForeHand,0.59 Metre,NA,NA,False,False,True,-5.598,-3.31,0.035,Wide,1.155,0.0,-1.829,-12.491,-5.17,1.127,,,,,,,,,,,,,1845.12,0,0,0,0,0,0,2,0,WTA328120,WTA317708,4,1,0,0
1_6_4_1,1,6,4,1,WTA317708,WTA328120,WTA317708,AdCourt,163 KPH,Pronated,NA,11.678,-1.25,2.784,1,Forced Error,NA,True,NA,ForeHand,0.75 Metre,NA,NA,False,False,True,-6.199,0.911,0.034,T,1.248,0.0,0.136,-13.023,1.803,1.124,-0.497,1.269,0.031,-13.023,1.803,1.124,0.002,1.474,0.747,-0.497,1.269,0.031,2727.9,0,0,0,0,0,0,3,0,WTA328120,WTA317708,4,1,0,0
