point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,WTA312121,WTA328896,,DeuceCourt,152.2 KPH,NA,NA,-11.465,-0.907,2.71,0,Faulty Serve,NA,True,NA,BackHand,0.65 Metre,NA,NA,False,False,True,,,,,0.653,0.016,0.978,-11.465,-0.907,2.71,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0,WTA312121,WTA328896,0,0,0,0
1_1_1_2,1,1,1,2,WTA312121,WTA328896,WTA328896,DeuceCourt,118 KPH,Slice,NA,-11.507,-0.874,2.752,6,Winner,NA,False,Ground,BackHand,0.98 Metre,Down the Line,NA,False,False,True,4.796,1.98,0.029,Body,1.298,-0.0,0.879,11.972,-3.622,0.997,-4.745,-1.824,0.038,12.191,4.002,1.444,0.0,2.898,1.671,-8.903,2.503,0.041,2451.12,0,0,0,0,0,0,0,0,WTA312121,WTA328896,0,0,0,0
1_1_2_1,1,1,2,1,WTA312121,WTA328896,WTA328896,AdCourt,157.57 KPH,Pronated,0.16 Metre,-11.588,1.003,2.732,0,Faulty Serve,Wide Error,False,NA,NA,1.29 Metre,NA,Wide Error,False,False,True,6.088,-4.279,0.037,Wide,1.295,-0.0,-2.467,-11.588,1.003,2.732,6.088,-4.279,0.037,,,,,,,,,,NA,1,0,0,0,0,0,0,1,WTA312121,WTA328896,0,0,0,0
1_1_2_2,1,1,2,2,WTA312121,WTA328896,WTA328896,AdCourt,128 KPH,Pronated,0.26 Metre,-11.545,1.127,2.715,0,DoubleFault,Long Error,False,NA,NA,1.53 Metre,NA,NA,False,False,True,6.66,-1.945,0.039,Body,1.531,-0.0,-1.063,-11.545,1.127,2.715,6.66,-1.945,0.039,,,,,,,,,,1829.04,1,1,0,0,0,0,0,1,WTA312121,WTA328896,0,0,0,0
1_1_3_1,1,1,3,1,WTA312121,WTA328896,WTA328896,DeuceCourt,147 KPH,Slice,NA,-11.442,-0.924,2.7,12,Unforced Error,NA,True,Ground,BackHand,0.52 Metre,NA,Net Error,False,False,True,5.048,2.759,0.03,Wide,1.116,0.0,1.516,-12.622,4.635,0.472,-0.315,0.022,0.033,12.656,4.923,1.096,0.0,2.14,2.088,-8.953,0.269,0.037,NA,0,0,0,0,1,0,0,2,WTA312121,WTA328896,0,0,0,0
1_1_4_1,1,1,4,1,WTA312121,WTA328896,WTA328896,AdCourt,168.41 KPH,NA,0.24 Metre,-11.407,1.004,2.66,0,Faulty Serve,Net Error,True,NA,ForeHand,0.91 Metre,NA,Net Error,True,False,True,-0.244,-3.033,0.027,Wide,0.907,0.113,-2.604,-11.407,1.004,2.66,-0.244,-3.033,0.027,,,,,,,,,,NA,1,0,0,0,0,0,0,3,WTA312121,WTA328896,0,0,0,0
1_1_4_2,1,1,4,2,WTA312121,WTA328896,WTA312121,AdCourt,114 KPH,Slice,NA,-11.574,0.867,2.752,1,Unforced Error,NA,True,NA,ForeHand,0.79 Metre,NA,Net Error,True,False,True,3.767,-1.123,0.03,T,1.06,0.0,-0.815,11.9,-1.501,1.381,,,,,,,,,,,,,1740.36,0,0,0,0,0,0,0,3,WTA312121,WTA328896,0,0,0,0
1_1_5_1,1,1,5,1,WTA312121,WTA328896,WTA312121,DeuceCourt,166.84 KPH,Flat,0.9 Metre,-11.31,-0.973,2.662,0,Faulty Serve,Long Error,False,NA,ForeHand,1.34 Metre,NA,NA,True,False,True,7.298,1.541,0.03,Body,1.344,-0.0,0.528,-11.31,-0.973,2.662,7.298,1.541,0.03,,,,,,,,,,NA,1,0,0,0,0,0,1,3,WTA312121,WTA328896,0,0,0,0
1_1_5_2,1,1,5,2,WTA312121,WTA328896,WTA328896,DeuceCourt,117 KPH,Slice,NA,-11.494,-0.97,2.667,20,Unforced Error,NA,False,Ground,ForeHand,0.89 Metre,NA,NA,True,True,True,4.731,3.698,0.029,Wide,1.313,0.0,2.058,-11.978,-3.686,0.449,,,,11.579,6.12,1.431,0.0,2.421,1.271,-5.308,0.76,0.035,2961.54,0,0,0,0,0,0,1,3,WTA312121,WTA328896,0,0,0,0
1_2_1_1,1,2,1,1,WTA328896,WTA312121,WTA328896,DeuceCourt,147 KPH,Flat,NA,-11.716,-1.437,2.704,3,Unforced Error,NA,True,Ground,ForeHand,0.86 Metre,NA,Net Error,False,False,True,5.716,2.801,0.032,Wide,1.289,0.0,1.308,13.904,1.645,0.998,,,,11.85,4.422,1.349,0.0,2.564,2.389,-10.739,0.475,0.038,2038.56,0,0,0,0,0,0,0,0,WTA312121,WTA328896,0,1,0,0
1_2_2_1,1,2,2,1,WTA328896,WTA312121,WTA312121,AdCourt,145 KPH,Slice,NA,-11.861,1.47,2.694,6,Unforced Error,NA,False,Ground,ForeHand,NA,NA,Long Error,False,False,True,5.704,-2.818,0.039,Wide,1.265,-0.0,-1.572,-13.202,3.428,1.363,11.929,-4.615,0.038,12.91,-4.283,1.404,0.0,-0.699,1.339,-6.275,0.906,0.037,2517.3,0,0,0,0,0,0,1,0,WTA312121,WTA328896,0,1,0,0
1_2_3_1,1,2,3,1,WTA328896,WTA312121,WTA312121,DeuceCourt,171.06 KPH,NA,0.28 Metre,-11.556,-1.494,2.686,0,Faulty Serve,Long Error,False,NA,NA,1.25 Metre,NA,NA,False,False,True,6.682,0.617,0.033,T,1.245,-0.0,-0.169,-11.556,-1.494,2.686,6.682,0.617,0.033,,,,,,,,,,1507.44,1,0,0,0,0,0,1,1,WTA312121,WTA328896,0,1,0,0
