point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,WTA314359,WTA318352,WTA318352,DeuceCourt,132.1 KPH,Flat,NA,-11.7399998,-0.963,2.61400008,2,Unforced Error,NA,False,Ground,ForeHand,2.33 Metre,NA,Long Error,False,False,True,4.05900002,2.04500008,0.0340000018,Body,1.07099998,0.0,1.14100003,-13.7030001,-2.31100011,1.06400001,12.0240002,2.82800007,0.0340000018,12.4460001,3.82299995,1.26300001,0.0,0.757000029,1.61000001,-8.02400017,-1.01999998,0.0329999998,2021.34,0,0,0,0,0,0,0,0,WTA314359,WTA318352,0,0,0,0
1_1_2_1,1,1,2,1,WTA314359,WTA318352,WTA318352,AdCourt,131 KPH,Slice,NA,-11.6280003,1.49800003,2.55100012,18,Winner,NA,False,Ground,BackHand,1.44 Metre,Down the Line,NA,False,False,True,4.55100012,-1.66499996,0.0350000001,Body,1.15100002,0.0,-0.943000019,12.823,-1.77199996,1.01400006,-6.88000011,-3.98099995,0.0320000015,12.9820004,-2.71799994,1.31599998,-0.0,-1.352,2.50300002,-9.16800022,-0.0909999982,0.0340000018,1859.4,0,0,0,0,0,0,0,1,WTA314359,WTA318352,0,0,0,0
1_1_3_1,1,1,3,1,WTA314359,WTA318352,WTA314359,DeuceCourt,139 KPH,Slice,NA,-11.8299999,-1.18200004,2.54399991,1,Forced Error,NA,False,Ground,ForeHand,3.15 Metre,NA,NA,False,False,True,4.079,3.39700007,0.0340000018,Wide,1.01400006,-0.0,2.06500006,11.052,5.84299994,1.31099999,-12.885,-1.06700003,0.0350000001,11.052,5.84299994,1.31099999,-0.0,3.07399988,3.15400004,-12.885,-1.06700003,0.0350000001,NA,0,0,0,0,0,0,0,2,WTA314359,WTA318352,0,0,0,0
1_1_4_1,1,1,4,1,WTA314359,WTA318352,WTA318352,AdCourt,137 KPH,Slice,NA,-11.5810003,1.49800003,2.58599997,8,Unforced Error,NA,False,Ground,BackHand,1.91 Metre,NA,Long Error,False,False,True,5.33699989,-0.0820000023,0.0329999998,T,1.22500002,0.0,0.231999993,-12.9560003,1.27499998,0.648999989,12.885,-1.88199997,0.0350000001,13.2110004,-0.240999997,1.23099995,0.0,0.499000013,2.3599999,-8.50599957,1.11699998,0.0329999998,1949.1,0,0,0,0,0,0,1,2,WTA314359,WTA318352,0,0,0,0
1_1_5_1,1,1,5,1,WTA314359,WTA318352,WTA318352,DeuceCourt,152.59 KPH,Slice,0.1 Metre,-11.5380001,-1.15999997,2.54500008,0,Faulty Serve,Long Error,False,NA,ForeHand,1.37 Metre,NA,NA,True,False,True,6.50400019,3.53999996,0.0329999998,Wide,1.36899996,-0.0,1.62600005,-11.5380001,-1.15999997,2.54500008,6.50400019,3.53999996,0.0329999998,,,,,,,,,,816.42,1,0,0,0,0,0,1,3,WTA314359,WTA318352,0,0,0,0
1_1_5_2,1,1,5,2,WTA314359,WTA318352,WTA314359,DeuceCourt,131 KPH,Slice,NA,-11.8210001,-0.990999997,2.54099989,9,Unforced Error,NA,False,Ground,ForeHand,2 Metre,NA,Wide Error,True,True,True,5.25099993,2.81299996,0.0320000015,Wide,1.32500005,0.0,1.40999997,13.132,2.33299994,0.837000012,-8.58699989,-4.74300003,0.0320000015,11.6289997,4.54799986,1.42700005,0.0,2.27699995,1.42400002,-7.83799982,0.985000014,0.0329999998,2028.6,0,0,0,0,0,0,1,3,WTA314359,WTA318352,0,0,0,0
1_1_6_1,1,1,6,1,WTA314359,WTA318352,WTA314359,AdCourt,148.98 KPH,Slice,0.63 Metre,-11.5190001,1.46899998,2.54999995,0,Faulty Serve,Long Error,False,NA,ForeHand,1.41 Metre,NA,NA,True,False,True,7.02799988,-1.57700002,0.0289999992,Body,1.40699995,-0.0,-0.569000006,-11.5190001,1.46899998,2.54999995,7.02799988,-1.57700002,0.0289999992,,,,,,,,,,NA,1,0,0,0,0,0,2,3,WTA314359,WTA318352,0,0,0,0
1_1_6_2,1,1,6,2,WTA314359,WTA318352,WTA318352,AdCourt,119 KPH,Flat,NA,-11.5719995,1.64999998,2.56299996,4,Winner,NA,False,Drop,ForeHand,1.07 Metre,Cross Court,NA,True,True,True,4.20900011,-0.691999972,0.0370000005,T,1.19599998,0.0,-0.280000001,8.63599968,1.38100004,1.13900006,-2.16700006,-2.38100004,0.0340000018,11.1709995,-1.51999998,1.47500002,0.0,-2.0769999,1.44700003,-8.45300007,-2.46600008,0.0320000015,NA,0,0,0,0,0,0,2,3,WTA314359,WTA318352,0,0,0,0
1_2_1_1,1,2,1,1,WTA318352,WTA314359,WTA318352,DeuceCourt,135 KPH,Slice,NA,-11.5530005,-0.941999972,2.49000001,3,Unforced Error,NA,False,Ground,BackHand,2.23 Metre,NA,Long Error,False,False,True,5.40500021,1.21200001,0.0320000015,T,1.17400002,0.0,0.407999992,14.0159998,1.22599995,0.957000017,-12.885,1.227,0.0320000015,14.1190004,2.70000005,1.03600001,0.0,1.89199996,1.38499999,-7.54799986,1.44700003,0.0329999998,2063.82,0,0,0,0,0,0,0,0,WTA314359,WTA318352,0,1,0,0
1_2_2_1,1,2,2,1,WTA318352,WTA314359,WTA318352,AdCourt,137.26 KPH,Slice,1.59 Metre,-11.5810003,1.23300004,2.5079999,0,Faulty Serve,Long Error,False,NA,ForeHand,1.59 Metre,NA,NA,False,False,True,7.98699999,-2.65899992,0.0299999993,Body,1.59300005,0.0,-1.25999999,-11.5810003,1.23300004,2.5079999,7.98699999,-2.65899992,0.0299999993,,,,,,,,,,NA,1,0,0,0,0,0,1,0,WTA314359,WTA318352,0,1,0,0
