point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,WTA318314,WTA317810,,DeuceCourt,164.15 KPH,Slice,0.06 Metre,-11.438,-1.305,2.692,0,Faulty Serve,Wide Error,False,NA,BackHand,1.32 Metre,NA,Wide Error,False,False,True,6.383,4.18,0.035,Wide,1.324,-0.0,2.089,-11.438,-1.305,2.692,6.383,4.18,0.035,,,,,,,,,,NA,1,0,0,0,0,0,0,0,WTA318314,WTA317810,0,0,0,0
1_1_1_2,1,1,1,2,WTA318314,WTA317810,WTA318314,DeuceCourt,151 KPH,Slice,NA,-11.63,-1.125,2.753,1,Unforced Error,NA,False,Volley,BackHand,1.8 Metre,NA,Long Error,False,False,True,6.235,2.633,0.037,Body,1.355,-0.0,1.122,11.873,4.142,1.096,-11.925,-2.47,0.033,11.873,4.142,1.096,0.0,0.697,1.798,-11.925,-2.47,0.033,1585.44,0,0,0,0,0,0,0,0,WTA318314,WTA317810,0,0,0,0
1_1_2_1,1,1,2,1,WTA318314,WTA317810,WTA317810,AdCourt,167 KPH,Flat,NA,-11.545,1.384,2.741,2,Unforced Error,NA,False,Ground,BackHand,1.78 Metre,NA,Long Error,False,False,True,4.581,-3.096,0.035,Wide,0.995,-0.0,-1.876,-9.177,3.518,1.476,12.262,4.015,0.034,11.959,-5.0,1.133,-0.0,-0.389,2.426,-5.394,1.792,0.034,1197.18,0,0,0,0,0,0,1,0,WTA318314,WTA317810,0,0,0,0
1_1_3_1,1,1,3,1,WTA318314,WTA317810,WTA317810,DeuceCourt,156 KPH,Slice,NA,-11.381,-1.272,2.736,4,Unforced Error,NA,False,Ground,BackHand,1.47 Metre,NA,NA,False,False,True,4.779,3.615,0.037,Wide,1.097,0.0,2.048,-10.71,3.506,0.246,8.446,-2.648,0.034,12.169,6.248,1.157,0.0,3.885,2.753,-11.773,1.879,0.035,NA,0,0,0,0,0,0,1,1,WTA318314,WTA317810,0,0,0,0
1_1_4_1,1,1,4,1,WTA318314,WTA317810,WTA317810,AdCourt,172.61 KPH,Flat,0.34 Metre,-11.313,1.241,2.691,0,Faulty Serve,Long Error,False,NA,ForeHand,1.26 Metre,NA,NA,False,False,True,6.736,-0.772,0.037,T,1.257,-0.0,-0.07,-11.313,1.241,2.691,6.736,-0.772,0.037,,,,,,,,,,NA,1,0,0,0,0,0,1,2,WTA318314,WTA317810,0,0,0,0
1_1_4_2,1,1,4,2,WTA318314,WTA317810,WTA317810,AdCourt,156 KPH,Flat,NA,-11.44,1.042,2.682,2,Unforced Error,NA,True,Ground,ForeHand,0.9 Metre,NA,Net Error,False,False,True,4.29,-1.726,0.037,Body,0.986,-0.0,-1.053,-12.0,-1.941,1.242,-0.823,1.486,0.036,12.312,-2.886,1.32,0.0,-2.67,2.133,-8.193,-2.156,0.034,2033.04,0,0,0,0,0,0,1,2,WTA318314,WTA317810,0,0,0,0
1_1_5_1,1,1,5,1,WTA318314,WTA317810,WTA317810,DeuceCourt,177 KPH,Flat,NA,-11.265,-1.37,2.662,6,Forced Error,NA,True,NA,ForeHand,0.29 Metre,NA,NA,True,True,True,5.672,0.968,0.035,T,1.101,-0.0,0.134,-4.51,-0.366,0.753,,,,12.078,1.934,0.933,0.0,1.618,1.922,-9.597,1.461,0.035,NA,0,0,0,0,0,0,1,3,WTA318314,WTA317810,0,0,0,0
1_2_1_1,1,2,1,1,WTA317810,WTA318314,WTA318314,DeuceCourt,154 KPH,Pronated,NA,-11.611,-0.648,2.612,6,Winner,NA,False,Ground,ForeHand,1.17 Metre,Cross Court,NA,False,False,True,6.109,0.402,0.036,T,1.232,-0.0,0.197,11.383,1.438,0.881,-6.17,-3.422,0.038,12.878,0.462,1.051,0.0,-1.441,1.61,-9.406,-2.986,0.036,3446.46,0,0,0,0,0,0,0,0,WTA318314,WTA317810,0,1,0,0
1_2_2_1,1,2,2,1,WTA317810,WTA318314,WTA317810,AdCourt,162 KPH,Pronated,NA,-11.586,1.283,2.587,7,Unforced Error,NA,True,Ground,ForeHand,0.91 Metre,NA,Net Error,False,False,True,6.047,-1.217,0.036,T,1.176,-0.0,-0.247,13.404,3.709,1.095,0.303,-3.076,0.038,11.619,-2.268,0.897,0.0,-0.319,2.239,-11.835,1.945,0.035,1870.56,0,0,0,0,0,0,0,1,WTA318314,WTA317810,0,1,0,0
1_2_3_1,1,2,3,1,WTA317810,WTA318314,WTA317810,DeuceCourt,156 KPH,Pronated,NA,-11.591,-0.634,2.556,5,Winner,NA,False,Ground,ForeHand,1.11 Metre,Down the Line,NA,False,False,True,5.408,3.366,0.036,Wide,1.126,-0.0,2.188,-7.412,-1.802,1.053,7.044,-2.274,0.034,11.92,4.666,1.017,0.0,1.196,1.219,-7.017,-0.752,0.035,2594.88,0,0,0,0,0,0,1,1,WTA318314,WTA317810,0,1,0,0
