point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,10216,7815,10216,DeuceCourt,149 KPH,Kick,NA,11.307,0.939,2.876,5,Winner,NA,False,Ground,ForeHand,1.72 Metre,Cross Court,NA,False,False,True,-4.85,-1.36,0.038,T,1.246,-0.0,-0.403,12.412,-0.786,1.444,-11.273,3.538,0.045,-15.04,-3.192,1.569,-0.0,-0.971,2.199,9.29,1.239,0.043,2425.08,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,10216,7815,10216,AdCourt,149 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.72 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2425.08,1,0,0,0,0,0,1,0
1_1_2_2,1,1,2,2,10216,7815,7815,AdCourt,141 KPH,Flat,NA,11.503,-0.825,2.907,8,Winner,NA,False,Ground,BackHand,1.47 Metre,Cross Court,NA,False,False,True,-4.818,2.825,0.034,Wide,1.256,0.0,2.011,-11.854,5.739,0.771,8.26,-3.875,0.038,-15.043,4.811,1.157,-0.0,0.266,1.515,7.165,-1.443,0.038,3497.7,0,0,0,0,0,0,1,0
1_1_3_1,1,1,3,1,10216,7815,7815,DeuceCourt,141 KPH,NA,NA,,,,8,Forced Error,NA,False,Ground,ForeHand,1.47 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3497.7,0,0,0,0,0,0,1,1
NA,1,1,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,2
1_1_4_2,1,1,4,2,10216,7815,10216,AdCourt,149 KPH,NA,NA,,,,7,Winner,NA,False,Ground,ForeHand,1.72 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2425.08,0,0,0,0,0,0,1,2
1_1_5_1,1,1,5,1,10216,7815,7815,DeuceCourt,141 KPH,NA,NA,,,,4,Unforced Error,NA,False,Ground,ForeHand,1.47 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3497.7,0,0,0,0,0,0,2,2
1_1_6_1,1,1,6,1,10216,7815,7815,AdCourt,141 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,1.47 Metre,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,3497.7,1,0,0,0,0,0,2,3
1_1_6_2,1,1,6,2,10216,7815,10216,AdCourt,0 KPH,NA,NA,,,,1,Unforced Error,NA,False,NA,ForeHand,0 Metre,NA,NA,True,True,False,,,,,,,,,,,,,,,,,,,,,,,2065.68,0,0,0,0,0,0,2,3
1_1_7_1,1,1,7,1,10216,7815,7815,DeuceCourt,201 KPH,Pronated,NA,11.309,1.135,2.806,8,Unforced Error,NA,False,Ground,BackHand,2.2 Metre,NA,Long Error,False,False,True,-4.934,-0.431,0.038,T,1.02,0.0,0.056,12.494,-3.425,0.664,-12.885,-2.363,0.038,-13.465,-1.157,1.334,0.0,-0.038,8.254,11.707,1.122,0.044,2111.94,0,0,0,0,0,0,3,3
1_1_8_1,1,1,8,1,10216,7815,10216,AdCourt,192 KPH,Slice,NA,11.204,-0.721,2.746,5,Winner,NA,False,Volley,BackHand,1.49 Metre,Cross Court,NA,True,False,True,-5.77,0.289,0.037,T,1.134,0.0,0.074,5.722,-1.547,0.872,-5.169,2.863,0.039,-13.657,0.428,1.195,-0.0,-0.688,2.78,10.672,-0.978,0.039,NA,0,0,0,0,0,0,3,4
