point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,31132,26227,26227,DeuceCourt,136 KPH,Pronated,NA,11.517,0.779,2.752,4,Unforced Error,NA,False,Volley,BackHand,1.1 Metre,NA,NA,False,False,True,-3.503,-0.948,0.043,T,1.019,0.0,-0.382,-12.915,2.084,1.018,6.078,-1.884,0.038,-11.67,-1.807,1.632,0.0,-1.439,1.76,8.245,-0.879,0.039,0,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,31132,26227,26227,AdCourt,136 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Volley,BackHand,1.1 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1
1_1_2_2,1,1,2,2,31132,26227,31132,AdCourt,137 KPH,Pronated,NA,11.344,-1.976,2.744,1,Forced Error,NA,False,NA,BackHand,2.75 Metre,NA,NA,False,False,True,-4.52,2.694,0.03,Body,1.211,0.0,1.587,-11.283,4.947,1.821,12.21,-1.677,0.039,-11.283,4.947,1.821,0.0,1.441,2.753,12.21,-1.677,0.039,1164.72,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,31132,26227,31132,DeuceCourt,203 KPH,NA,NA,,,,3,Winner,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,31132,26227,31132,AdCourt,207 KPH,Flat,NA,11.309,-1.36,2.798,3,Winner,NA,False,Ground,ForeHand,1.41 Metre,Cross Court,NA,False,False,True,-4.714,3.097,0.03,Wide,1.001,0.0,1.78,11.077,0.017,0.977,-9.361,-2.232,0.039,-14.465,5.788,1.214,-0.0,2.438,1.678,8.111,0.665,0.039,3367.5,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,31132,26227,31132,DeuceCourt,181 KPH,Flat,NA,11.406,1.097,2.753,1,Forced Error,NA,False,NA,ForeHand,3 Metre,NA,NA,False,False,True,-5.556,-3.789,0.041,Wide,1.141,0.0,-2.05,-13.429,-6.213,1.182,3.549,4.615,0.025,-13.429,-6.213,1.182,0.0,3.617,2.999,3.549,4.615,0.025,1580.4,0,0,0,0,0,0,3,1
1_2_1_1,1,2,1,1,26227,31132,,DeuceCourt,202.27 KPH,Pronated,1.39 Metre,11.426,0.791,2.823,0,Faulty Serve,Long Error,False,NA,BackHand,1.37 Metre,NA,NA,False,False,True,-7.794,-1.12,0.037,T,1.373,0.0,-0.335,11.426,0.791,2.823,-7.794,-1.12,0.037,,,,,,,,,,0,1,0,0,0,0,0,0,0
1_2_1_2,1,2,1,2,26227,31132,31132,DeuceCourt,155 KPH,Pronated,NA,11.642,0.593,2.838,4,Unforced Error,NA,False,Ground,BackHand,1.96 Metre,NA,Long Error,False,False,True,-6.183,-1.001,0.037,T,1.506,0.0,-0.166,12.835,-3.201,0.535,-12.294,-2.512,0.042,-11.478,-1.393,1.726,-0.0,-0.556,2.105,10.596,0.835,0.049,2029.68,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,26227,31132,26227,AdCourt,136 KPH,NA,NA,,,,3,Unforced Error,NA,False,Ground,BackHand,1.1 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2460.9,0,0,0,0,0,0,0,1
