point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,35398,43970,35398,DeuceCourt,173 KPH,Flat,NA,-11.5819998,-0.940999985,2.91499996,5,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,5.44799995,3.4519999,0.0340000018,Wide,,,,17.9389992,-5.73899984,1.34500003,-6.13199997,4.22399998,0.0329999998,16.6779995,6.7249999,1.32299995,0.0,2.89400005,1.89900005,-7.81799984,1.33299994,0.0359999985,1577.4,0,0,0,0,0,0,0,0,35398,43970,0,0,0,0
1_1_2_1,1,1,2,1,35398,43970,35398,AdCourt,199 KPH,Flat,NA,-11.6370001,1.61399996,2.99300003,3,Winner,NA,False,Volley,ForeHand,1.31 Metre,Cross Court,NA,False,False,True,5.33400011,-3.38599992,0.0280000009,Wide,1.13600004,-0.0,-1.86500001,-6.63800001,-1.10899997,1.90499997,6.31400013,2.23300004,0.0399999991,17.3610001,-6.86000013,1.40799999,0.0,-2.88700008,3.44199991,6.31400013,2.23300004,0.0399999991,1854.06,0,0,0,0,0,0,1,0,35398,43970,0,0,0,0
1_1_3_1,1,1,3,1,35398,43970,43970,DeuceCourt,185.58 KPH,Slice,0.29 Metre,-11.6549997,-0.720000029,2.9000001,0,Faulty Serve,Long Error,False,NA,NA,1.38 Metre,NA,NA,False,False,True,6.69099998,3.79099989,0.0350000001,Wide,1.375,-0.0,1.94299996,-11.6549997,-0.720000029,2.9000001,6.69099998,3.79099989,0.0350000001,,,,,,,,,,NA,1,0,0,0,0,0,2,0,35398,43970,0,0,0,0
1_1_3_2,1,1,3,2,35398,43970,43970,DeuceCourt,156.11 KPH,Flat,NA,-11.9160004,-0.284000009,3.03200006,0,DoubleFault,NA,False,NA,BackHand,1.58 Metre,NA,NA,False,False,True,6.66499996,1.86199999,0.0419999994,Body,1.58200002,-0.0,0.797999978,-11.9160004,-0.284000009,3.03200006,6.66499996,1.86199999,0.0419999994,,,,,,,,,,1135.62,1,1,0,0,0,0,2,0,35398,43970,0,0,0,0
1_1_4_1,1,1,4,1,35398,43970,35398,AdCourt,161 KPH,Kick,NA,-11.5310001,1.65900004,2.95099998,13,Unforced Error,NA,True,Ground,BackHand,0.7 Metre,NA,Net Error,False,False,True,4.78200006,-3.37599993,0.0260000005,Wide,1.19099998,-0.0,-2.12800002,13.7770004,-3.60599995,1.26800001,1.20799994,-4.09899998,0.0299999993,12.4849997,-5.68599987,1.699,0.0,-0.717000008,1.57299995,-6.75400019,1.98099995,0.0359999985,1900.86,0,0,0,0,1,0,2,1,35398,43970,0,0,0,0
1_1_5_1,1,1,5,1,35398,43970,35398,DeuceCourt,205.23 KPH,Slice,0.51 Metre,-11.4650002,-0.917999983,2.96799994,0,Faulty Serve,Net Error,True,NA,BackHand,0.88 Metre,NA,Net Error,False,False,True,-0.31099999,-0.404000014,0.0410000011,T,,,,-11.4650002,-0.917999983,2.96799994,-0.31099999,-0.404000014,0.0410000011,,,,,,,,,,NA,1,0,0,0,0,0,3,1,35398,43970,0,0,0,0
1_1_5_2,1,1,5,2,35398,43970,35398,DeuceCourt,158 KPH,Kick,NA,-11.6689997,-0.666000009,2.96000004,3,Unforced Error,NA,True,Drop,BackHand,0.87 Metre,NA,Net Error,False,False,True,4.5619998,1.86699998,0.0419999994,Body,1.18900001,0.0,0.947000027,11.8280001,-2.89499998,0.99000001,0.163000003,-2.20000005,0.0329999998,10.9980001,3.01799989,1.54200006,0.0,2.94700003,1.06700003,-6.90999985,2.68600011,0.0359999985,NA,0,0,0,0,0,0,3,1,35398,43970,0,0,0,0
1_2_1_1,1,2,1,1,43970,35398,,DeuceCourt,189.19 KPH,Kick,1.57 Metre,-11.5419998,-0.996999979,2.87100005,0,Faulty Serve,Long Error,False,NA,BackHand,1.48 Metre,NA,Wide Error,False,False,True,7.1500001,4.615,0.0289999992,Wide,1.477,-0.0,2.75900006,-11.5419998,-0.996999979,2.87100005,7.1500001,4.615,0.0289999992,,,,,,,,,,NA,1,0,0,0,0,0,0,0,35398,43970,1,0,0,0
1_2_1_2,1,2,1,2,43970,35398,43970,DeuceCourt,152 KPH,Kick,NA,-11.5019999,-0.939999998,2.89299989,19,Winner,NA,False,Passing,BackHand,1.39 Metre,Cross Court,NA,False,False,True,4.45499992,1.62,0.0370000005,Body,1.17999995,0.0,0.666999996,-10.408,0.458999991,1.24399996,7.17700005,-2.73900008,0.0329999998,15.2250004,3.98099995,1.52600002,0.0,-0.939999998,1.71800005,-6.2579999,-2.82599998,0.0390000008,3044.88,0,0,0,0,0,0,0,0,35398,43970,1,0,0,0
1_2_2_1,1,2,2,1,43970,35398,43970,AdCourt,182 KPH,Flat,NA,-11.5600004,1.68400002,2.94300008,5,Winner,NA,False,Volley,ForeHand,1.38 Metre,Cross Court,NA,False,False,True,4.87799978,-2.9920001,0.0260000005,Wide,,,,-5.43100023,-1.50100005,1.77900004,7.26300001,1.89999998,0.0419999994,15.5150003,-5.71799994,1.329,-0.0,-1.09399998,2.21700001,-8.03299999,0.998000026,0.0370000005,NA,0,0,0,0,0,0,1,0,35398,43970,1,0,0,0
1_2_3_1,1,2,3,1,43970,35398,43970,DeuceCourt,203.76 KPH,Flat,0.61 Metre,-11.533,-0.845000029,2.86199999,0,Faulty Serve,Long Error,False,NA,BackHand,1.33 Metre,NA,NA,False,False,True,7.01100016,2.079,0.0410000011,Body,1.32599998,-0.0,0.884000003,-11.533,-0.845000029,2.86199999,7.01100016,2.079,0.0410000011,,,,,,,,,,NA,1,0,0,0,0,0,2,0,35398,43970,1,0,0,0
1_2_3_2,1,2,3,2,43970,35398,43970,DeuceCourt,164 KPH,Kick,NA,-11.5649996,-0.731999993,2.86899996,3,Winner,NA,False,Ground,BackHand,1.1 Metre,Down the Line,NA,False,False,True,4.34100008,3.37800002,0.0329999998,Wide,1.125,0.0,2.04200006,-10.6000004,0.532000005,1.051,6.20900011,3.69099998,0.0379999988,12.2810001,5.61999989,1.82500005,-0.0,2.76699996,1.51600003,-5.85900021,1.65600002,0.0350000001,2416.32,0,0,0,0,0,0,2,0,35398,43970,1,0,0,0
1_2_4_1,1,2,4,1,43970,35398,43970,AdCourt,197 KPH,Flat,NA,-11.526,1.37,2.89400005,1,Ace,NA,False,NA,ForeHand,1.21 Metre,Cross Court,NA,False,False,True,5.77199984,-0.237000003,0.0370000005,T,1.20599997,-0.0,0.207000002,-11.526,1.37,2.89400005,5.77199984,-0.237000003,0.0370000005,,,,,,,,,,NA,0,0,0,1,0,0,3,0,35398,43970,1,0,0,0
1_3_1_1,1,3,1,1,35398,43970,35398,DeuceCourt,182 KPH,Flat,NA,11.7460003,0.727999985,2.89199996,3,Forced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,True,-4.83199978,-3.70499992,0.0399999991,Wide,1.10800004,0.0,-2.28200006,-15.573,4.53200006,0.108999997,12.7290001,0.999000013,0.0399999991,-16.8180008,-7.25500011,0.879999995,0.0,-3.4749999,1.93099999,6.77400017,-1.62699997,0.0390000008,984.66,0,0,0,0,0,1,0,0,35398,43970,1,1,0,0
1_3_2_1,1,3,2,1,35398,43970,35398,AdCourt,198 KPH,Flat,NA,11.6379995,-1.46300006,2.96199989,3,Forced Error,NA,False,Passing,ForeHand,1.71 Metre,NA,NA,False,False,True,-4.70300007,0.136000007,0.0390000008,T,1.01800001,-0.0,-0.303000003,-16.8670006,-4.44099998,1.26199996,10.0240002,-4.615,0.0250000004,-18.1970005,1.39499998,0.879000008,-0.0,0.778999984,2.90899992,9.40200043,1.00300002,0.0399999991,2010.78,0,0,0,0,0,0,1,0,35398,43970,1,1,0,0
