point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,32390,36358,36358,DeuceCourt,139 KPH,Slice,NA,11.817,0.848,2.999,6,Winner,NA,False,Ground,ForeHand,1.37 Metre,Down the Line,NA,False,False,True,-4.027,-1.73,0.047,Body,1.226,0.0,-0.792,-12.347,2.231,0.736,9.543,3.374,0.03,-15.61,-4.148,0.875,0.0,-3.165,2.252,7.586,-2.827,0.048,3180.84,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,32390,36358,36358,AdCourt,139 KPH,NA,NA,,,,6,Unforced Error,NA,False,Ground,ForeHand,1.37 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3180.84,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,32390,36358,32390,DeuceCourt,183 KPH,NA,NA,,,,3,Winner,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
1_1_4_1,1,1,4,1,32390,36358,36358,AdCourt,194 KPH,Flat,NA,11.575,-0.901,2.904,4,Winner,NA,False,Passing,ForeHand,1.58 Metre,Down the Line,NA,False,False,True,-5.628,3.561,0.034,Wide,1.128,0.0,2.138,-16.456,3.251,0.479,6.026,3.269,0.046,-17.486,6.462,0.667,0.0,3.845,1.701,6.51,2.806,0.05,2734.68,0,0,0,0,0,0,1,2
1_1_5_1,1,1,5,1,32390,36358,36358,DeuceCourt,194 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Passing,ForeHand,1.58 Metre,NA,NA,True,False,False,,,,,,,,,,,,,,,,,,,,,,,2734.68,1,0,0,0,0,0,1,3
1_1_5_2,1,1,5,2,32390,36358,36358,DeuceCourt,144 KPH,Slice,NA,11.812,0.804,2.986,6,Unforced Error,NA,False,Ground,ForeHand,1.97 Metre,NA,Wide Error,True,True,True,-4.474,-2.321,0.043,Body,1.265,0.0,-1.179,13.407,1.451,1.437,-8.408,-4.199,0.038,-15.317,-4.965,1.272,-0.0,-3.258,1.852,7.358,-2.347,0.05,3684.66,0,0,0,0,0,0,1,3
1_2_1_1,1,2,1,1,36358,32390,36358,DeuceCourt,182 KPH,Pronated,NA,11.423,0.851,2.727,3,Forced Error,NA,True,Drop,ForeHand,0.71 Metre,NA,NA,False,False,True,-5.362,-0.548,0.049,T,1.09,0.0,-0.194,-4.083,-3.72,0.081,-0.153,-0.494,0.048,-16.141,-1.004,0.803,-0.0,0.842,1.522,8.225,1.94,0.053,NA,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,36358,32390,36358,AdCourt,182 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Drop,ForeHand,0.71 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_2_2_2,1,2,2,2,36358,32390,36358,AdCourt,132 KPH,Pronated,NA,11.429,-0.69,2.691,5,Winner,NA,False,Ground,ForeHand,2.59 Metre,Down the Line,NA,False,False,True,-4.564,2.972,0.033,Wide,1.283,0.0,1.665,16.069,-2.274,1.007,-10.404,-3.893,0.035,-14.203,5.719,1.096,-0.0,4.572,1.574,8.579,4.028,0.03,2157.42,0,0,0,0,0,0,1,0
1_2_3_1,1,2,3,1,36358,32390,36358,DeuceCourt,180 KPH,NA,NA,,,,1,Forced Error,NA,False,Drop,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,2,0
1_2_4_1,1,2,4,1,36358,32390,36358,AdCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,3,0
1_3_1_1,1,3,1,1,32390,36358,36358,DeuceCourt,132 KPH,NA,NA,,,,8,Unforced Error,NA,False,Ground,ForeHand,2.59 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2157.42,0,0,0,0,0,1,0,0
NA,1,3,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_3_2_2,1,3,2,2,32390,36358,32390,AdCourt,0 KPH,NA,NA,,,,9,Unforced Error,NA,False,NA,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
1_3_3_1,1,3,3,1,32390,36358,32390,DeuceCourt,144 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,1.97 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3684.66,1,0,0,0,0,0,1,1
1_3_3_2,1,3,3,2,32390,36358,36358,DeuceCourt,132 KPH,NA,NA,,,,2,Forced Error,NA,False,Ground,ForeHand,2.59 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2157.42,0,0,0,0,0,0,1,1
NA,1,3,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,2
1_3_4_2,1,3,4,2,32390,36358,32390,AdCourt,0 KPH,NA,NA,,,,5,Forced Error,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2
1_3_5_1,1,3,5,1,32390,36358,32390,DeuceCourt,211 KPH,Flat,NA,-11.417,-0.918,2.891,3,Forced Error,NA,False,Passing,BackHand,1.6 Metre,NA,NA,False,False,True,5.758,1.317,0.056,T,1.159,-0.0,0.511,15.62,4.481,0.984,-5.766,-4.495,0.041,17.092,2.958,1.131,0.0,-0.456,1.146,-2.898,-1.16,0.045,2499.54,0,0,0,0,0,0,2,2
1_3_6_1,1,3,6,1,32390,36358,32390,AdCourt,211 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Passing,ForeHand,1.6 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2499.54,1,0,0,0,0,0,3,2
1_3_6_2,1,3,6,2,32390,36358,36358,AdCourt,132 KPH,NA,NA,,,,8,Unforced Error,NA,False,Ground,ForeHand,2.59 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2157.42,0,0,0,0,0,0,3,2
