point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,31976,19706,19706,DeuceCourt,0 KPH,NA,NA,,,,4,Unforced Error,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
NA,1,1,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_1_2_2,1,1,2,2,31976,19706,31976,AdCourt,148 KPH,Pronated,NA,11.391,-1.827,2.882,17,Winner,NA,False,Ground,BackHand,1.27 Metre,Cross Court,NA,False,False,True,-3.948,2.185,0.03,Body,,,,9.691,-5.476,1.449,-7.729,2.08,0.028,-10.27,3.987,1.711,-0.0,0.504,1.121,5.566,-1.244,0.041,1584.06,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,31976,19706,31976,DeuceCourt,220.19 KPH,Flat,2.75 Metre,11.324,0.424,2.93,0,Faulty Serve,Long Error,False,NA,ForeHand,1.55 Metre,NA,NA,False,False,True,-9.147,-0.268,0.041,T,,,,11.324,0.424,2.93,-9.147,-0.268,0.041,,,,,,,,,,NA,1,0,0,0,0,0,1,1
1_1_3_2,1,1,3,2,31976,19706,19706,DeuceCourt,158 KPH,Pronated,NA,11.418,0.087,2.931,6,Winner,NA,False,Ground,ForeHand,1.31 Metre,Down the Line,NA,False,False,True,-4.154,-0.93,0.037,T,,,,-6.752,4.406,0.481,11.688,2.868,0.045,-11.451,-1.327,1.861,0.0,0.931,1.359,5.525,2.166,0.032,NA,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,31976,19706,19706,AdCourt,216.4 KPH,Flat,0.09 Metre,11.248,-1.174,2.985,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.23 Metre,NA,Wide Error,False,False,True,-5.732,4.209,0.026,Wide,,,,11.248,-1.174,2.985,-5.732,4.209,0.026,,,,,,,,,,0,1,0,0,0,0,0,1,2
1_1_4_2,1,1,4,2,31976,19706,19706,AdCourt,150 KPH,Pronated,NA,11.418,-1.929,2.917,8,Winner,NA,False,Lob,ForeHand,NA,Cross Court,NA,False,False,True,-4.112,3.154,0.029,Wide,,,,-13.136,-3.397,0.863,11.329,0.526,0.045,-10.256,5.433,1.693,0.0,3.824,1.465,8.677,2.636,0.041,2652.24,0,0,0,0,0,0,1,2
1_1_5_1,1,1,5,1,31976,19706,31976,DeuceCourt,218 KPH,Pronated,NA,11.167,0.563,2.947,1,Forced Error,NA,False,Drop,BackHand,3.32 Metre,NA,NA,True,False,True,-5.203,-0.527,0.034,T,,,,-12.754,-0.993,1.534,4.128,-4.37,0.031,-12.754,-0.993,1.534,-0.0,-2.99,3.324,4.128,-4.37,0.031,NA,0,0,0,0,0,0,1,3
1_1_6_1,1,1,6,1,31976,19706,31976,AdCourt,218.52 KPH,Flat,1.67 Metre,11.072,-1.155,2.886,0,Faulty Serve,Long Error,False,NA,ForeHand,1.49 Metre,NA,NA,True,False,True,-8.069,-0.147,0.032,T,,,,11.072,-1.155,2.886,-8.069,-0.147,0.032,,,,,,,,,,NA,1,0,0,0,0,0,2,3
