point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,35398,42340,,DeuceCourt,206.06 KPH,Flat,0.06 Metre,11.5950003,1.09899998,2.96399999,0,Faulty Serve,Long Error,False,NA,BackHand,1.25 Metre,NA,NA,False,False,True,-6.45599985,-1.36300004,0.0410000011,T,,,,11.5950003,1.09899998,2.96399999,-6.45599985,-1.36300004,0.0410000011,,,,,,,,,,0,1,0,0,0,0,0,0,0,35398,42340,0,0,0,0
1_1_1_2,1,1,1,2,35398,42340,42340,DeuceCourt,144 KPH,Flat,NA,11.5609999,0.573000014,3.03800011,4,Winner,NA,False,Ground,BackHand,1.14 Metre,Down the Line,NA,False,False,True,-4.22800016,-0.377000004,0.0399999991,T,,,,-13.0880003,3.5769999,1.19799995,8.54100037,3.34800005,0.0370000005,-18.2479992,-1.58099997,0.773000002,0.0,-2.24499989,1.78699994,7.78499985,-2.352,0.0350000001,1609.5,0,0,0,0,0,0,0,0,35398,42340,0,0,0,0
1_1_2_1,1,1,2,1,35398,42340,42340,AdCourt,198.43 KPH,Flat,0.33 Metre,11.6940002,-1.15799999,2.95000005,0,Faulty Serve,Wide Error,False,NA,BackHand,1.25 Metre,NA,NA,False,False,True,-6.15500021,-0.331999987,0.0379999988,T,1.25,0.0,-0.501999974,11.6940002,-1.15799999,2.95000005,-6.15500021,-0.331999987,0.0379999988,,,,,,,,,,NA,1,0,0,0,0,0,0,1,35398,42340,0,0,0,0
1_1_2_2,1,1,2,2,35398,42340,35398,AdCourt,126 KPH,Flat,NA,11.7469997,-1.29900002,2.98300004,3,Unforced Error,NA,False,Ground,BackHand,1.59 Metre,NA,Wide Error,False,False,True,-3.73399997,1.39600003,0.0410000011,Body,1.13399994,-0.0,0.970000029,-12.2629995,2.89599991,1.347,9.05200005,4.615,0.0359999985,-16.3810005,3.29900002,0.726000011,-0.0,2.55999994,2.46499991,11.6440001,2.84800005,0.0399999991,1409.46,0,0,0,0,0,0,0,1,35398,42340,0,0,0,0
1_1_3_1,1,1,3,1,35398,42340,42340,DeuceCourt,192 KPH,Slice,NA,11.71,0.879999995,2.93199992,10,Winner,NA,False,Ground,ForeHand,1.32 Metre,NA,NA,False,False,True,-6.18599987,-3.06800008,0.0390000008,Wide,,,,,,,,,,-17.309,-6.1420002,0.973999977,0.0,-3.30999994,2.23600006,8.06299973,-1.77499998,0.0390000008,3755.58,0,0,0,0,0,0,1,1,35398,42340,0,0,0,0
1_1_4_1,1,1,4,1,35398,42340,35398,AdCourt,193 KPH,Flat,NA,11.585,-1.37100005,2.99699998,3,Winner,NA,False,Ground,ForeHand,1.42 Metre,Down the Line,NA,False,False,True,-5.11899996,2.88100004,0.0329999998,Wide,1.10300004,0.0,1.62600005,9.49699974,-4.01499987,1.83700001,-9.74300003,-2.88199997,0.0359999985,-16.8670006,5.73899984,1.324,-0.0,-0.432000011,2.398,5.36600018,-2.34100008,0.0350000001,1808.34,0,0,0,0,0,0,1,2,35398,42340,0,0,0,0
1_1_5_1,1,1,5,1,35398,42340,35398,DeuceCourt,182.11 KPH,Slice,0.33 Metre,11.6899996,0.52700001,2.99399996,0,Faulty Serve,Long Error,False,NA,BackHand,1.43 Metre,NA,Wide Error,False,False,True,-6.69999981,-4.25500011,0.0379999988,Wide,,,,11.6899996,0.52700001,2.99399996,-6.69999981,-4.25500011,0.0379999988,,,,,,,,,,NA,1,0,0,0,0,0,2,2,35398,42340,0,0,0,0
1_1_5_2,1,1,5,2,35398,42340,35398,DeuceCourt,151 KPH,Slice,NA,11.7019997,0.405999988,3.03900003,3,Forced Error,NA,False,Ground,BackHand,2.73 Metre,NA,NA,False,False,True,-4.92000008,-0.750999987,0.0390000008,T,,,,-14.3050003,4.33699989,1.19400001,12.7110004,-1.75800002,0.0340000018,-17.8840008,-2.18099999,1.28600001,-0.0,-0.592999995,2.93000007,11.2559996,0.949000001,0.0399999991,NA,0,0,0,0,0,0,2,2,35398,42340,0,0,0,0
1_1_6_1,1,1,6,1,35398,42340,35398,AdCourt,204.25 KPH,Kick,0.11 Metre,11.5489998,-1.30799997,2.95000005,0,Faulty Serve,Wide Error,False,NA,BackHand,1.1 Metre,NA,NA,False,False,True,-4.87599993,-0.112000003,0.0390000008,T,1.09800005,0.0,-0.398000002,11.5489998,-1.30799997,2.95000005,-4.87599993,-0.112000003,0.0390000008,,,,,,,,,,NA,1,0,0,0,0,0,3,2,35398,42340,0,0,0,0
1_1_6_2,1,1,6,2,35398,42340,35398,AdCourt,138 KPH,Slice,NA,11.6990004,-1.57700002,2.9920001,3,Unforced Error,NA,False,Ground,BackHand,2.62 Metre,NA,Long Error,False,False,True,-4.89499998,2.82599998,0.0340000018,Wide,1.33700001,0.0,1.81599998,-14.2150002,4.35200024,1.01400006,12.1540003,-4.18100023,0.0260000005,-17.2210007,5.59299994,1.14300001,0.0,-0.519999981,1.25399995,3.99699998,-1.71399999,0.0390000008,2804.64,0,0,0,0,0,0,3,2,35398,42340,0,0,0,0
