point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,7792,30350,30350,DeuceCourt,0 KPH,NA,NA,,,,18,Unforced Error,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,7792,30350,30350,AdCourt,0 KPH,NA,NA,,,,8,Winner,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
NA,1,1,3,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,2
1_1_3_2,1,1,3,2,7792,30350,30350,DeuceCourt,154 KPH,NA,NA,11.552,0.389,2.903,0,DoubleFault,NA,True,NA,BackHand,0.83 Metre,NA,Net Error,False,False,True,0.128,-1.13,0.04,T,0.834,-0.102,-0.724,11.552,0.389,2.903,0.128,-1.13,0.04,,,,,,,,,,997.86,1,1,0,0,0,0,0,2
1_1_4_1,1,1,4,1,7792,30350,30350,AdCourt,186 KPH,Pronated,NA,11.192,-1.07,2.776,4,Forced Error,NA,True,Ground,BackHand,0.8 Metre,NA,NA,True,True,True,-5.366,2.692,0.04,Body,1.155,0.0,1.36,14.671,2.234,0.653,,,,-15.926,5.456,1.328,-0.0,-0.624,1.193,4.677,-2.37,0.037,2668.8,0,0,0,0,1,0,0,3
1_2_1_1,1,2,1,1,30350,7792,7792,DeuceCourt,195 KPH,NA,NA,,,,4,Unforced Error,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
1_2_2_1,1,2,2,1,30350,7792,7792,AdCourt,218.25 KPH,NA,NA,11.477,-1.041,3.093,0,Faulty Serve,NA,False,NA,NA,0.75 Metre,NA,NA,False,False,True,-0.01,1.969,0.747,Body,0.747,-0.01,1.969,11.477,-1.041,3.093,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1
1_2_2_2,1,2,2,2,30350,7792,7792,AdCourt,174 KPH,NA,3.26 Metre,11.489,-0.965,3.121,0,DoubleFault,Long Error,False,NA,NA,0.93 Metre,NA,Wide Error,False,False,True,-9.593,4.764,0.031,Wide,0.933,-0.011,0.765,11.489,-0.965,3.121,-9.593,4.764,0.031,,,,,,,,,,NA,1,1,0,0,0,0,0,1
1_2_3_1,1,2,3,1,30350,7792,30350,DeuceCourt,191 KPH,Slice,NA,11.235,0.985,3.06,7,Winner,NA,False,Drop,BackHand,1.46 Metre,Down the Line,NA,False,False,True,-4.387,-2.982,0.04,Wide,1.039,-0.0,-1.767,11.025,-3.953,0.959,-3.786,-2.669,0.039,-16.715,-6.59,1.224,0.0,-2.559,3.158,9.013,-0.644,0.042,NA,0,0,0,0,1,0,0,2
