point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_1_1_1,1,1,1,1,35398,34635,34635,DeuceCourt,196 KPH,Kick,NA,11.5760002,0.841000021,2.98000002,10,Winner,NA,False,Ground,ForeHand,1.71 Metre,Down the Line,NA,False,False,True,-4.26499987,-0.813000023,0.0390000008,T,,,,-13.5819998,2.42799997,1.75199997,9.76900005,3.16599989,0.0340000018,-13.5389996,-1.81299996,1.61699998,0.0,-2.11299992,1.33200002,5.68200016,-2.227,0.0350000001,2754.24,0,0,0,0,0,0,0,0
1_1_2_1,1,1,2,1,35398,34635,35398,AdCourt,155 KPH,Pronated,NA,11.6940002,-1.90799999,2.96099997,9,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,-6.23400021,3.46799994,0.0370000005,Wide,1.505,0.0,1.86899996,-15.9870005,-4.79199982,0.485000014,11.2930002,-4.73999977,0.0219999999,-12.3940001,5.36999989,1.54700005,0.0,0.610000014,1.20000005,5.14599991,-1.16900003,0.0439999998,NA,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,35398,34635,35398,DeuceCourt,161 KPH,Pronated,NA,11.6599998,0.40200001,2.93099999,1,Forced Error,NA,False,Ground,BackHand,3.92 Metre,NA,NA,False,False,True,-4.79899979,-0.757000029,0.0399999991,T,1.19599998,-0.0,-0.238999993,-13.2229996,-1.26800001,1.95899999,12.5749998,-0.870999992,0.0350000001,-13.2229996,-1.26800001,1.95899999,0.0,-1.51699996,3.91899991,12.5749998,-0.870999992,0.0350000001,1558.62,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,35398,34635,35398,AdCourt,175.35 KPH,Flat,0.1 Metre,11.507,-1.87699997,2.92400002,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.32 Metre,NA,Wide Error,False,False,True,-5.65700006,4.21000004,0.0359999985,Wide,1.31599998,0.0,2.38700008,11.507,-1.87699997,2.92400002,-5.65700006,4.21000004,0.0359999985,,,,,,,,,,0,1,0,0,0,0,0,2,1
1_1_4_2,1,1,4,2,35398,34635,35398,AdCourt,140 KPH,Pronated,NA,11.5129995,-1.704,2.93799996,5,Winner,NA,False,NA,ForeHand,1.16 Metre,Down the Line,NA,False,False,True,-4.12099981,2.41199994,0.0350000001,Body,,,,5.84100008,2.19799995,1.29400003,-3.31500006,3.41199994,0.0359999985,-16.184,5.87400007,1.54700005,0.0,1.84000003,1.97399998,7.30000019,0.419,0.0450000018,NA,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,35398,34635,35398,DeuceCourt,189.98 KPH,Slice,0.5 Metre,11.4560003,0.723999977,2.92700005,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.36 Metre,NA,Wide Error,False,False,True,-6.28299999,-4.61499977,0.0359999985,Wide,1.36399996,0.0,-2.52399993,11.4560003,0.723999977,2.92700005,-6.28299999,-4.61499977,0.0359999985,,,,,,,,,,NA,1,0,0,0,0,0,3,1
1_1_5_2,1,1,5,2,35398,34635,34635,DeuceCourt,159 KPH,Slice,NA,11.684,0.395999998,2.97300005,2,Unforced Error,NA,False,Ground,ForeHand,2.23 Metre,NA,Long Error,False,False,True,-5.63999987,-0.465000004,0.0399999991,T,,,,12.9049997,-1.65499997,0.898000002,-12.0939999,-1.62199998,0.0329999998,-16.1830006,-1.41799998,1.199,0.0,-1.75,1.23500001,6.27699995,-1.648,0.0350000001,3263.04,0,0,0,0,0,0,3,1
1_1_6_1,1,1,6,1,35398,34635,34635,AdCourt,177 KPH,Kick,NA,11.5019999,-1.29799998,2.96700001,6,Winner,NA,False,Ground,ForeHand,1.29 Metre,Down the Line,NA,False,False,True,-5.14300013,0.203999996,0.0390000008,T,1.14300001,-0.0,-0.160999998,-12.9759998,2.79500008,1.49899995,7.74399996,3.63100004,0.0359999985,-13.3140001,0.787,1.56900001,-0.0,0.731999993,2.00900006,11.165,0.635999978,0.0399999991,2618.52,0,0,0,0,0,0,3,2
1_1_7_1,1,1,7,1,35398,34635,34635,DeuceCourt,214.59 KPH,Flat,0.34 Metre,11.5209999,0.778999984,2.95099998,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.14 Metre,NA,NA,False,False,True,-5.50299978,0.337000012,0.0399999991,T,,,,11.5209999,0.778999984,2.95099998,-5.50299978,0.337000012,0.0399999991,,,,,,,,,,NA,1,0,0,0,0,0,3,3
1_1_7_2,1,1,7,2,35398,34635,35398,DeuceCourt,163 KPH,Slice,NA,11.5670004,0.575999975,2.97000003,1,Forced Error,NA,False,Ground,ForeHand,2.4 Metre,NA,NA,False,False,True,-4.53299999,-3.17000008,0.0410000011,Wide,,,,-16.1189995,-6.32499981,0.902999997,12.885,-3.20900011,0.0280000009,-16.1189995,-6.32499981,0.902999997,-0.0,-4.78399992,2.40400004,12.885,-3.20900011,0.0280000009,2447.88,0,0,0,0,0,0,3,3
