point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
NA,1,1,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_1_1_2,1,1,1,2,36307,35289,35289,DeuceCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,876.84,1,1,0,0,0,0,0,0
NA,1,1,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,1,0,0,1
1_1_2_2,1,1,2,2,36307,35289,36307,AdCourt,0 KPH,NA,NA,,,,7,Winner,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
1_1_3_1,1,1,3,1,36307,35289,36307,DeuceCourt,197 KPH,NA,NA,,,,1,Forced Error,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
1_1_4_1,1,1,4,1,36307,35289,36307,AdCourt,200.58 KPH,Pronated,0.81 Metre,11.439,-2.25,2.9,0,Faulty Serve,Long Error,False,NA,ForeHand,1.39 Metre,NA,NA,False,False,True,-7.214,3.889,0.035,Wide,1.394,0.0,1.4,11.439,-2.25,2.9,-7.214,3.889,0.035,,,,,,,,,,0,1,0,0,0,0,0,2,1
1_1_4_2,1,1,4,2,36307,35289,36307,AdCourt,0 KPH,NA,NA,,,,7,Unforced Error,NA,False,,ForeHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1
1_1_5_1,1,1,5,1,36307,35289,36307,DeuceCourt,192 KPH,Pronated,NA,11.547,0.893,2.939,1,Forced Error,NA,True,Ground,ForeHand,0.81 Metre,NA,NA,False,False,True,-5.336,-3.751,0.041,Wide,1.118,0.0,-2.312,-12.372,-5.605,1.201,-0.126,-1.821,0.048,-12.372,-5.605,1.201,0.007,-2.324,0.809,-0.126,-1.821,0.048,847.98,0,0,0,0,0,0,3,1
1_2_1_1,1,2,1,1,35289,36307,35289,DeuceCourt,176 KPH,Kick,NA,11.594,1.033,2.962,3,Winner,NA,False,Ground,ForeHand,1.2 Metre,Cross Court,NA,False,False,True,-4.81,-3.328,0.043,Wide,1.14,0.0,-1.849,9.549,2.899,1.558,-6.104,-1.817,0.049,-13.198,-6.074,1.569,0.0,-0.923,2.222,6.204,1.505,0.054,3050.1,0,0,0,0,0,0,0,0
NA,1,2,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_2_2_2,1,2,2,2,35289,36307,36307,AdCourt,192 KPH,NA,NA,,,,0,DoubleFault,NA,False,Ground,BackHand,0.81 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,847.98,1,1,0,0,0,0,1,0
1_2_3_1,1,2,3,1,35289,36307,36307,DeuceCourt,210 KPH,Pronated,NA,11.515,1.035,3.004,8,Unforced Error,NA,False,Ground,ForeHand,1.36 Metre,NA,Wide Error,False,False,True,-5.408,-0.874,0.049,T,1.141,0.0,-0.23,13.086,0.363,0.791,-6.584,4.614,0.034,-13.942,-1.827,1.194,-0.0,-1.404,1.681,8.132,-1.097,0.054,3000.48,0,0,0,0,1,0,1,1
1_2_4_1,1,2,4,1,35289,36307,35289,AdCourt,215 KPH,Flat,NA,11.381,-1.736,2.999,5,Forced Error,NA,False,Lob,ForeHand,3.05 Metre,NA,NA,False,False,True,-5.33,1.3,0.043,T,1.148,0.0,0.352,-14.02,3.14,0.157,12.885,-4.654,0.021,-14.259,2.879,1.427,-0.0,0.143,1.632,8.102,-1.672,0.052,1613.16,0,0,0,0,0,0,1,2
NA,1,2,5,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,2
1_2_5_2,1,2,5,2,35289,36307,35289,DeuceCourt,156 KPH,Slice,NA,11.705,0.736,3.037,9,Winner,NA,False,Passing,BackHand,1.01 Metre,Down the Line,NA,False,False,True,-4.923,-3.223,0.042,Wide,1.332,0.0,-1.76,5.593,-4.615,0.519,-10.128,-2.875,0.036,-15.796,-6.591,1.252,0.0,-2.942,2.002,10.67,-0.695,0.051,NA,0,0,0,0,0,0,2,2
1_2_6_1,1,2,6,1,35289,36307,35289,AdCourt,205.2 KPH,Pronated,6.43 Metre,11.453,-1.757,3.023,0,Faulty Serve,Long Error,False,NA,ForeHand,0.98 Metre,NA,Long Error,False,False,True,-12.437,4.615,0.022,Wide,0.976,-0.034,1.657,11.453,-1.757,3.023,-12.437,4.615,0.022,,,,,,,,,,0,1,0,0,0,0,0,3,2
1_2_6_2,1,2,6,2,35289,36307,36307,AdCourt,210 KPH,NA,NA,,,,4,Unforced Error,NA,False,Ground,ForeHand,1.36 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3000.48,0,0,0,0,0,0,3,2
1_2_7_1,1,2,7,1,35289,36307,35289,DeuceCourt,206 KPH,Flat,NA,11.605,1.047,2.957,1,Forced Error,NA,False,Ground,ForeHand,2.43 Metre,NA,NA,False,False,True,-4.808,-0.197,0.049,T,1.03,0.0,0.182,-14.191,-0.976,1.286,12.432,0.779,0.049,-14.191,-0.976,1.286,-0.0,-0.099,2.432,12.432,0.779,0.049,1523.4,0,0,0,0,0,0,3,3
1_2_8_1,1,2,8,1,35289,36307,35289,AdCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,4,3
NA,1,3,1,1,NA,NA,NA,DeuceCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,1,0,0
1_3_1_2,1,3,1,2,36307,35289,36307,DeuceCourt,210 KPH,NA,NA,,,,1,Forced Error,NA,False,Ground,BackHand,1.36 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,3000.48,0,0,0,0,0,0,0,0
NA,1,3,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0
1_3_2_2,1,3,2,2,36307,35289,36307,AdCourt,155 KPH,Pronated,NA,-11.674,2.012,2.931,1,Unforced Error,NA,False,Ground,BackHand,1.97 Metre,NA,Long Error,False,False,True,4.184,-2.41,0.044,Body,1.089,-0.0,-1.029,10.777,-4.489,1.517,-12.885,0.68,0.042,10.777,-4.489,1.517,0.0,-2.031,1.969,-12.885,0.68,0.042,1144.26,0,0,0,0,0,0,1,0
1_3_3_1,1,3,3,1,36307,35289,36307,DeuceCourt,155 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,1.97 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1144.26,1,0,0,0,0,0,2,0
1_3_3_2,1,3,3,2,36307,35289,35289,DeuceCourt,148 KPH,Pronated,NA,-11.641,-0.759,2.919,2,Unforced Error,NA,False,Ground,ForeHand,1.8 Metre,NA,Wide Error,False,False,True,4.304,0.681,0.058,T,1.187,0.0,0.513,-12.739,-0.746,1.208,10.648,4.466,0.031,15.823,1.425,0.417,0.0,-0.032,1.685,-8.613,-0.635,0.049,2767.44,0,0,0,0,0,0,2,0
1_3_4_1,1,3,4,1,36307,35289,36307,AdCourt,176 KPH,NA,NA,,,,7,Unforced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,847.98,0,0,0,0,0,0,2,1
1_3_5_1,1,3,5,1,36307,35289,36307,DeuceCourt,204 KPH,NA,NA,,,,3,Unforced Error,NA,False,Ground,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,847.98,0,0,0,0,0,0,3,1
1_4_1_1,1,4,1,1,35289,36307,35289,DeuceCourt,188 KPH,Slice,NA,-11.549,-0.933,2.972,3,Forced Error,NA,True,Passing,ForeHand,1.66 Metre,NA,NA,False,False,True,4.355,3.283,0.037,Wide,1.048,0.0,1.988,12.216,-5.664,0.442,1.751,-3.924,0.038,12.668,5.806,1.403,0.0,2.305,1.531,8.248,-3.884,0.036,2273.16,0,0,0,0,0,0,0,0
1_4_2_1,1,4,2,1,35289,36307,36307,AdCourt,155 KPH,NA,NA,,,,2,Forced Error,NA,False,Ground,ForeHand,1.97 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,1144.26,0,0,0,0,0,0,1,0
1_4_3_1,1,4,3,1,35289,36307,35289,DeuceCourt,182 KPH,NA,NA,,,,1,Forced Error,NA,False,Passing,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2273.16,0,0,0,0,0,0,1,1
1_4_4_1,1,4,4,1,35289,36307,35289,AdCourt,195 KPH,NA,NA,,,,1,Forced Error,NA,False,Passing,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2273.16,0,0,0,0,0,0,2,1
1_4_5_1,1,4,5,1,35289,36307,35289,DeuceCourt,188 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Passing,BackHand,1.66 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2273.16,1,0,0,0,0,0,3,1
1_4_5_2,1,4,5,2,35289,36307,36307,DeuceCourt,135 KPH,Kick,NA,-11.815,-0.765,2.99,2,Unforced Error,NA,True,Ground,BackHand,0.49 Metre,NA,Net Error,False,False,True,5.403,3.937,0.037,Wide,1.466,0.0,2.066,-12.444,0.499,0.814,,,,10.445,5.531,1.524,0.0,3.094,1.866,-10.082,1.044,0.04,1913.22,0,0,0,0,0,0,3,1
1_4_6_1,1,4,6,1,35289,36307,35289,AdCourt,170 KPH,Kick,NA,-11.489,2.024,2.974,1,Forced Error,NA,True,Ground,BackHand,1.05 Metre,NA,NA,False,False,True,4.07,-0.01,0.057,T,1.047,0.0,0.391,14.526,-0.687,1.602,5.101,-2.063,0.051,,,,,,,,,,824.28,0,0,0,0,0,0,3,2
1_5_1_1,1,5,1,1,36307,35289,36307,DeuceCourt,148 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.8 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2767.44,1,0,0,0,0,0,0,0
1_5_1_2,1,5,1,2,36307,35289,35289,DeuceCourt,148 KPH,NA,NA,,,,10,Unforced Error,NA,False,Ground,BackHand,1.8 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2767.44,0,0,0,0,0,0,0,0
NA,1,5,2,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_5_2_2,1,5,2,2,36307,35289,35289,AdCourt,NA,NA,NA,,,,0,DoubleFault,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1
1_5_3_1,1,5,3,1,36307,35289,35289,DeuceCourt,148 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,1.8 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2767.44,1,0,0,0,1,0,0,2
