point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,15820,31036,15820,DeuceCourt,200.3 KPH,Kick,NA,11.0970001,1.12199998,3.16499996,1,Ace,NA,False,NA,ForeHand,1.04 Metre,Cross Court,NA,False,False,True,-4.1420002,-3.74600005,0.0430000015,Wide,,,,11.0970001,1.12199998,3.16499996,-4.1420002,-3.74600005,0.0430000015,,,,,,,,,,NA,0,0,0,1,0,0,0,0,15820,31036,0,0,0,0
1_1_2_1,1,1,2,1,15820,31036,15820,AdCourt,204.33 KPH,Flat,0.07 Metre,11.0600004,-1.12,3.17499995,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.19 Metre,NA,NA,False,False,True,-5.15100002,-0.0719999969,0.0390000008,T,,,,11.0600004,-1.12,3.17499995,-5.15100002,-0.0719999969,0.0390000008,,,,,,,,,,0,1,0,0,0,0,1,1,0,15820,31036,0,0,0,0
1_1_2_2,1,1,2,2,15820,31036,31036,AdCourt,178.83 KPH,Pronated,NA,11.1639996,-1.125,3.19799995,4,Winner,NA,False,Ground,ForeHand,1.08 Metre,Down the Line,NA,False,False,True,-5.94899988,3.24699998,0.0390000008,Wide,1.41900003,0.0,1.88499999,-9.36999989,1.347,0.504000008,8.74100018,3.45099998,0.0359999985,-10.5299997,4.53499985,1.19500005,-0.0,0.92900002,2.31699991,11.073,-2.93099999,0.0280000009,2965.74,0,0,0,0,0,0,1,0,15820,31036,0,0,0,0
1_1_3_1,1,1,3,1,15820,31036,15820,DeuceCourt,223.23 KPH,Flat,NA,11.04,1.05599999,3.16700006,1,Forced Error,NA,True,NA,BackHand,1.2 Metre,NA,NA,False,False,True,-5.3210001,-0.321999997,0.0399999991,T,1.19700003,0.0,0.156000003,-13.4770002,-1.09099996,1.47000003,-3.09699988,4.615,0.0289999992,,,,,,,,,,NA,0,0,0,0,0,0,1,1,15820,31036,0,0,0,0
1_1_4_1,1,1,4,1,15820,31036,31036,AdCourt,195 KPH,Flat,NA,11.0209999,-1.10899997,3.17799997,4,Winner,NA,False,Ground,BackHand,1.35 Metre,Down the Line,NA,False,False,True,-5.58500004,0.402999997,0.0399999991,T,1.24199998,0.0,-0.0430000015,-14.3540001,4.07999992,1.24600005,6.71500015,3.62700009,0.0350000001,-13.0889997,1.01699996,1.45700002,0.0,-2.04299998,5.23500013,8.41499996,-4.00500011,0.0320000015,996.54,0,0,0,0,0,0,2,1,15820,31036,0,0,0,0
1_1_5_1,1,1,5,1,15820,31036,15820,DeuceCourt,207 KPH,Flat,NA,10.9250002,1.171,3.17000008,1,Winner,NA,False,NA,BackHand,1.18 Metre,Cross Court,NA,False,False,True,-5.25600004,-0.328000009,0.0390000008,T,,,,10.9250002,1.171,3.17000008,-5.25600004,-0.328000009,0.0390000008,,,,,,,,,,0,0,0,0,0,0,0,2,2,15820,31036,0,0,0,0
1_1_6_1,1,1,6,1,15820,31036,15820,AdCourt,200 KPH,Flat,NA,11.0959997,-1.04100001,3.18099999,1,Forced Error,NA,False,NA,BackHand,3.32 Metre,NA,NA,False,False,True,-6.14699984,3.88499999,0.0350000001,Wide,,,,-12.1389999,5.55999994,1.21599996,1.42499995,4.615,0.0350000001,-12.1389999,5.55999994,1.21599996,0.0,5.70800018,3.32299995,1.42499995,4.615,0.0350000001,930.54,0,0,0,0,0,0,3,2,15820,31036,0,0,0,0
1_2_1_1,1,2,1,1,31036,15820,31036,DeuceCourt,193 KPH,Kick,NA,11.1280003,0.952000022,2.93000007,5,Winner,NA,False,Ground,ForeHand,1.34 Metre,Down the Line,NA,False,False,True,-4.58900023,-3.43000007,0.0410000011,Wide,1.03999996,-0.0,-2.05599999,6.58900023,-0.938000023,0.861999989,-11.8529997,-4.04400015,0.0260000005,-15.4569998,-6.82499981,1.70200002,-0.0,-3.85400009,2.98900008,7.25600004,-2.64700007,0.0350000001,3509.4,0,0,0,0,0,0,0,0,15820,31036,1,0,0,0
1_2_2_1,1,2,2,1,31036,15820,31036,AdCourt,202 KPH,Flat,NA,11.073,-0.776000023,2.9230001,1,Ace,NA,False,NA,ForeHand,1.13 Metre,Cross Court,NA,False,False,True,-5.546,0.0500000007,0.0399999991,T,1.12699997,0.0,-0.174999997,11.073,-0.776000023,2.9230001,-5.546,0.0500000007,0.0399999991,,,,,,,,,,NA,0,0,0,1,0,0,1,0,15820,31036,1,0,0,0
1_2_3_1,1,2,3,1,31036,15820,31036,DeuceCourt,205 KPH,Flat,NA,11.1490002,0.853999972,2.92700005,3,Winner,NA,False,Ground,ForeHand,1.13 Metre,Down the Line,NA,False,False,True,-5.17500019,-0.981000006,0.0390000008,T,1.07200003,0.0,-0.349000007,10.4799995,4.38800001,0.954999983,-7.38000011,3.10100007,0.0359999985,-15.8610001,-2.41300011,1.40600002,0.0,1.70000005,1.52999997,5.27400017,3.11999989,0.0379999988,3007.14,0,0,0,0,0,1,2,0,15820,31036,1,0,0,0
