point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,7815,36325,36325,DeuceCourt,0 KPH,NA,NA,,,,12,Unforced Error,NA,False,,BackHand,0 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7815,36325,0,0,0,0
1_1_2_1,1,1,2,1,7815,36325,7815,AdCourt,208 KPH,NA,NA,,,,1,Winner,NA,False,,BackHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,7815,36325,0,0,0,0
1_1_3_1,1,1,3,1,7815,36325,7815,DeuceCourt,200 KPH,NA,NA,,,,3,Forced Error,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,7815,36325,0,0,0,0
1_1_4_1,1,1,4,1,7815,36325,36325,AdCourt,196 KPH,Flat,NA,-11.369,0.923,2.692,6,Winner,NA,False,Ground,ForeHand,1.24 Metre,Down the Line,NA,False,False,True,5.538,-0.292,0.059,T,1.115,-0.0,0.026,8.311,1.727,0.66,-9.259,3.366,0.031,13.655,-0.738,1.176,0.0,0.295,1.896,-10.138,1.203,0.038,2926.26,0,0,0,0,0,0,2,1,7815,36325,0,0,0,0
1_1_5_1,1,1,5,1,7815,36325,36325,DeuceCourt,196 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,BackHand,1.24 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2926.26,1,0,0,0,0,0,2,2,7815,36325,0,0,0,0
1_1_5_2,1,1,5,2,7815,36325,7815,DeuceCourt,165 KPH,Flat,NA,-11.626,-0.591,2.672,17,Winner,NA,False,Passing,BackHand,1.31 Metre,Cross Court,NA,False,False,True,5.606,0.579,0.059,T,1.33,0.0,0.024,-7.103,1.257,0.368,5.413,-3.564,0.047,14.622,1.333,1.463,-0.0,1.608,2.116,-9.519,1.437,0.035,NA,0,0,0,0,0,0,2,2,7815,36325,0,0,0,0
1_1_6_1,1,1,6,1,7815,36325,7815,AdCourt,209 KPH,NA,NA,,,,3,Winner,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2926.26,0,0,0,0,0,0,3,2,7815,36325,0,0,0,0
1_2_1_1,1,2,1,1,36325,7815,36325,DeuceCourt,NA,NA,NA,,,,1,Ace,NA,False,,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,7815,36325,1,0,0,0
1_2_2_1,1,2,2,1,36325,7815,7815,AdCourt,188 KPH,Flat,NA,-11.181,1.922,2.945,4,Winner,NA,False,NA,BackHand,2.48 Metre,NA,NA,False,False,True,4.596,-1.251,0.058,T,0.975,0.0,-0.411,,,,,,,12.385,-2.721,1.262,0.0,-0.297,2.484,-12.578,2.2,0.037,NA,0,0,0,0,0,1,1,0,7815,36325,1,0,0,0
1_2_3_1,1,2,3,1,36325,7815,7815,DeuceCourt,194.3 KPH,Pronated,5.62 Metre,-11.361,-1.481,2.928,0,Faulty Serve,Long Error,False,NA,ForeHand,0.93 Metre,NA,Long Error,False,False,True,12.025,0.315,0.05,T,0.929,0.001,-0.215,-11.361,-1.481,2.928,12.025,0.315,0.05,,,,,,,,,,0,1,0,0,0,0,0,1,1,7815,36325,1,0,0,0
1_2_3_2,1,2,3,2,36325,7815,36325,DeuceCourt,196 KPH,NA,NA,,,,1,Unforced Error,NA,False,Ground,ForeHand,1.24 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2926.26,0,0,0,0,0,0,1,1,7815,36325,1,0,0,0
NA,1,2,4,1,NA,NA,NA,AdCourt,NA,NA,NA,,,,0,Faulty Serve,NA,False,NA,NA,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,1,7815,36325,1,0,0,0
1_2_4_2,1,2,4,2,36325,7815,7815,AdCourt,194.3 KPH,NA,NA,,,,2,Forced Error,NA,False,NA,ForeHand,0.93 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,7815,36325,1,0,0,0
1_2_5_1,1,2,5,1,36325,7815,36325,DeuceCourt,193 KPH,Flat,NA,-11.216,-1.408,2.952,1,Forced Error,NA,False,Ground,BackHand,2.88 Metre,NA,NA,False,False,True,5.224,0.571,0.059,T,1.135,-0.0,-0.1,12.549,1.588,1.365,-12.785,2.922,0.034,12.549,1.588,1.365,0.0,1.933,2.876,-12.785,2.922,0.034,NA,0,0,0,0,0,0,2,2,7815,36325,1,0,0,0
1_2_6_1,1,2,6,1,36325,7815,7815,AdCourt,174 KPH,NA,NA,,,,2,Unforced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,2,7815,36325,1,0,0,0
1_2_7_1,1,2,7,1,36325,7815,7815,DeuceCourt,171.14 KPH,Kick,0.26 Metre,-11.183,-1.671,2.892,0,Faulty Serve,Wide Error,False,NA,ForeHand,0.96 Metre,NA,Wide Error,False,False,True,4.237,4.378,0.037,Wide,0.956,0.02,1.652,-11.183,-1.671,2.892,4.237,4.378,0.037,,,,,,,,,,NA,1,0,0,0,0,0,3,3,7815,36325,1,0,0,0
1_2_7_2,1,2,7,2,36325,7815,36325,DeuceCourt,193 KPH,NA,NA,,,,1,Unforced Error,NA,False,Ground,ForeHand,2.88 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,3,3,7815,36325,1,0,0,0
1_2_8_1,1,2,8,1,36325,7815,36325,AdCourt,197.57 KPH,NA,0.18 Metre,-11.192,3.172,2.956,0,Faulty Serve,Net Error,True,NA,ForeHand,0.83 Metre,NA,Net Error,False,False,True,-0.183,-0.56,0.048,T,0.83,0.046,-0.121,-11.192,3.172,2.956,-0.183,-0.56,0.048,,,,,,,,,,NA,1,0,0,0,0,0,4,3,7815,36325,1,0,0,0
1_2_8_2,1,2,8,2,36325,7815,36325,AdCourt,193 KPH,NA,NA,,,,3,Winner,NA,False,Ground,ForeHand,2.88 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,0,0,0,0,0,0,4,3,7815,36325,1,0,0,0
1_3_1_1,1,3,1,1,7815,36325,7815,DeuceCourt,184 KPH,Slice,NA,11.339,0.894,2.694,1,Forced Error,NA,True,Drop,ForeHand,1.16 Metre,NA,NA,False,False,True,-5.381,-4.005,0.041,Wide,1.158,0.0,-2.237,-12.731,-6.625,1.11,-1.821,-1.685,0.045,,,,,,,,,,NA,0,0,0,0,0,0,0,0,7815,36325,1,1,0,0
1_3_2_1,1,3,2,1,7815,36325,7815,AdCourt,184 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Drop,ForeHand,1.16 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,0,7815,36325,1,1,0,0
1_3_2_2,1,3,2,2,7815,36325,36325,AdCourt,171 KPH,Pronated,NA,11.592,-1.418,2.704,4,Unforced Error,NA,True,Ground,ForeHand,0.36 Metre,NA,Net Error,False,False,True,-5.728,1.783,0.042,Body,1.283,0.0,0.938,13.765,1.609,0.954,0.374,3.413,0.038,-11.065,2.774,1.32,-0.0,-0.46,2.303,10.18,-3.839,0.034,2359.62,0,0,0,0,0,0,1,0,7815,36325,1,1,0,0
1_3_3_1,1,3,3,1,7815,36325,36325,DeuceCourt,171 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,0.36 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2359.62,1,0,0,0,0,0,1,1,7815,36325,1,1,0,0
1_3_3_2,1,3,3,2,7815,36325,7815,DeuceCourt,164 KPH,Flat,NA,11.536,0.826,2.702,3,Winner,NA,False,Ground,ForeHand,1.44 Metre,Cross Court,NA,False,False,True,-5.319,-3.492,0.041,Wide,1.279,0.0,-1.928,12.438,1.38,1.088,-8.548,-2.964,0.038,-14.453,-6.111,1.348,-0.0,-2.036,1.476,7.974,0.127,0.058,2608.44,0,0,0,0,0,0,1,1,7815,36325,1,1,0,0
1_3_4_1,1,3,4,1,7815,36325,7815,AdCourt,164 KPH,NA,NA,,,,0,Faulty Serve,NA,False,Ground,ForeHand,1.44 Metre,NA,NA,False,False,False,,,,,,,,,,,,,,,,,,,,,,,2608.44,1,0,0,0,0,0,2,1,7815,36325,1,1,0,0
1_3_4_2,1,3,4,2,7815,36325,36325,AdCourt,151 KPH,Pronated,NA,11.588,-1.504,2.676,2,Forced Error,NA,False,Passing,ForeHand,1.67 Metre,NA,NA,False,False,True,-5.458,2.998,0.039,Wide,1.326,0.0,1.814,14.623,2.764,1.15,-1.627,-4.615,0.023,-10.462,4.33,1.545,-0.0,3.372,1.764,10.598,2.967,0.031,1004.88,0,0,0,0,0,0,2,1,7815,36325,1,1,0,0
