point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPQ927,ATPSU87,,DeuceCourt,212.3 KPH,Flat,1.62 Metre,11.099,1.06500006,2.86800003,0,Faulty Serve,Long Error,False,NA,ForeHand,1.39 Metre,NA,NA,False,False,True,-8.0170002,-0.716000021,0.0399999991,T,1.39300001,0.0,-0.00300000003,11.099,1.06500006,2.86800003,-8.0170002,-0.716000021,0.0399999991,,,,,,,,,,0,1,0,0,0,0,0,0,0,ATPQ927,ATPSU87,0,0,0,0
1_1_1_2,1,1,1,2,ATPQ927,ATPSU87,ATPSU87,DeuceCourt,152 KPH,Slice,NA,11.3290005,0.862999976,2.98300004,4,Winner,NA,False,Ground,ForeHand,1.95 Metre,Down the Line,NA,False,False,True,-5.13000011,-3.36899996,0.0370000005,Wide,1.29200006,0.0,-1.847,-14.7089996,2.74600005,0.995999992,8.65499973,0.582000017,0.0390000008,-11.1610003,-5.39300013,1.352,0.0,-2.77999997,1.93299997,8.33600044,-0.882000029,0.0390000008,NA,0,0,0,0,0,0,0,0,ATPQ927,ATPSU87,0,0,0,0
1_1_2_1,1,1,2,1,ATPQ927,ATPSU87,ATPSU87,AdCourt,206.32 KPH,Flat,1.02 Metre,11.2700005,-0.709999979,2.96300006,0,Faulty Serve,Long Error,False,NA,ForeHand,1.42 Metre,NA,NA,False,False,True,-7.41800022,0.629000008,0.0379999988,T,1.41700006,0.0,0.127000004,11.2700005,-0.709999979,2.96300006,-7.41800022,0.629000008,0.0379999988,,,,,,,,,,NA,1,0,0,0,0,0,0,1,ATPQ927,ATPSU87,0,0,0,0
1_1_2_2,1,1,2,2,ATPQ927,ATPSU87,ATPQ927,AdCourt,150 KPH,Slice,NA,11.29,-0.981000006,2.94899988,3,Forced Error,NA,False,Ground,ForeHand,2.49 Metre,NA,NA,False,False,True,-5.98199987,3.09599996,0.0350000001,Wide,1.41199994,0.0,1.92900002,-12.6890001,2.61199999,0.716000021,10.9429998,-2.37700009,0.0329999998,-11.6789999,4.13800001,1.34500003,0.0,1.07700002,1.454,9.88099957,-1.051,0.0350000001,2777.16,0,0,0,0,0,0,0,1,ATPQ927,ATPSU87,0,0,0,0
1_1_3_1,1,1,3,1,ATPQ927,ATPSU87,ATPQ927,DeuceCourt,194 KPH,Flat,NA,11.2910004,0.992999971,3.02699995,3,Winner,NA,False,Ground,ForeHand,1.05 Metre,Cross Court,NA,False,False,True,-4.49399996,-1.21599996,0.0399999991,T,1.023,0.0,-0.556999981,7.70100021,3.18899989,1.03999996,-5.74700022,-1.76100004,0.0419999994,-13.573,-2.54500008,1.47899997,0.0,1.10899997,1.89999998,4.89799976,2.50699997,0.0390000008,2565,0,0,0,0,0,0,1,1,ATPQ927,ATPSU87,0,0,0,0
1_1_4_1,1,1,4,1,ATPQ927,ATPSU87,ATPQ927,AdCourt,187 KPH,Slice,NA,11.2279997,-0.662999988,2.95799994,1,Ace,NA,False,NA,ForeHand,1.23 Metre,Cross Court,NA,False,False,True,-6.05700016,0.351000011,0.0379999988,T,1.22599995,0.0,0.0329999998,11.2279997,-0.662999988,2.95799994,-6.05700016,0.351000011,0.0379999988,,,,,,,,,,NA,0,0,0,1,0,0,2,1,ATPQ927,ATPSU87,0,0,0,0
1_1_5_1,1,1,5,1,ATPQ927,ATPSU87,ATPQ927,DeuceCourt,204 KPH,Flat,NA,11.2390003,0.94599998,2.95600009,1,Forced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,-4.76100016,-0.0419999994,0.0399999991,T,1.04900002,0.0,0.275000006,-14.415,-0.739000022,1.50199997,4.43400002,-4.615,0.0329999998,-14.415,-0.739000022,1.50199997,0.0,-3.37299991,10.9160004,4.43400002,-4.615,0.0329999998,1263.06,0,0,0,0,0,1,3,1,ATPQ927,ATPSU87,0,0,0,0
1_2_1_1,1,2,1,1,ATPSU87,ATPQ927,ATPQ927,DeuceCourt,162 KPH,Slice,NA,11.5489998,1.00600004,2.9749999,4,Winner,NA,False,Ground,ForeHand,1.73 Metre,NA,NA,False,False,True,-5.24100018,-3.65799999,0.0370000005,Wide,1.26300001,0.0,-1.96700001,-13.5380001,2.1730001,0.911000013,,,,-11.7469997,-6.05999994,1.44500005,-0.0,-1.39900005,1.55700004,6.39499998,1.20099998,0.0399999991,1493.16,0,0,0,0,0,0,0,0,ATPQ927,ATPSU87,1,0,0,0
1_2_2_1,1,2,2,1,ATPSU87,ATPQ927,ATPSU87,AdCourt,192 KPH,Flat,NA,11.4940004,-1.48099995,2.99099994,3,Winner,NA,False,Ground,BackHand,1 Metre,Down the Line,NA,False,False,True,-4.23000002,1.18400002,0.0399999991,T,0.961000025,0.0,0.509000003,11.3870001,0.0329999998,1.16299999,-4.8829999,3.01399994,0.0309999995,-12.3039999,2.44799995,1.329,0.0,1.36800003,1.28600001,5.62699986,0.675000012,0.0370000005,2721.9,0,0,0,0,0,0,0,1,ATPQ927,ATPSU87,1,0,0,0
1_2_3_1,1,2,3,1,ATPSU87,ATPQ927,ATPSU87,DeuceCourt,200 KPH,Flat,NA,11.5319996,1.04400003,2.95000005,1,Winner,NA,False,NA,BackHand,1.11 Metre,Cross Court,NA,False,False,True,-5.2670002,-0.519999981,0.0399999991,T,1.10800004,0.0,-0.00899999961,11.5319996,1.04400003,2.95000005,-5.2670002,-0.519999981,0.0399999991,,,,,,,,,,NA,0,0,0,0,0,0,1,1,ATPQ927,ATPSU87,1,0,0,0
1_2_4_1,1,2,4,1,ATPSU87,ATPQ927,ATPQ927,AdCourt,173 KPH,Flat,NA,11.5959997,-1.64499998,3.09200001,4,Unforced Error,NA,False,Ground,ForeHand,2.47 Metre,NA,NA,False,False,True,-4.51000023,3.00399995,0.0309999995,Wide,1.05900002,0.0,1.75,,,,,,,-12.5340004,5.17299986,1.38900006,-0.0,-0.361999989,2.71700001,7.13199997,-3.398,0.0280000009,NA,0,0,0,0,0,0,2,1,ATPQ927,ATPSU87,1,0,0,0
1_2_5_1,1,2,5,1,ATPSU87,ATPQ927,ATPQ927,DeuceCourt,183.09 KPH,Slice,0.27 Metre,11.5249996,1.08299994,2.95700002,0,Faulty Serve,Long Error,False,NA,ForeHand,1.41 Metre,NA,Wide Error,False,False,True,-6.58599997,-4.30800009,0.0370000005,Wide,1.41400003,0.0,-2.14199996,11.5249996,1.08299994,2.95700002,-6.58599997,-4.30800009,0.0370000005,,,,,,,,,,NA,1,0,0,0,0,0,2,2,ATPQ927,ATPSU87,1,0,0,0
1_2_5_2,1,2,5,2,ATPSU87,ATPQ927,ATPSU87,DeuceCourt,169.72 KPH,Slice,NA,11.6569996,0.625,2.98799992,1,Forced Error,NA,False,NA,ForeHand,3.45 Metre,NA,NA,False,False,True,-5.68300009,-0.904999971,0.0410000011,T,1.32099998,0.0,-0.238000005,-11.7089996,-1.77499998,1.30700004,7.13100004,4.5630002,0.0350000001,-11.7089996,-1.77499998,1.30700004,0.0,2.42400002,3.454,7.13100004,4.5630002,0.0350000001,NA,0,0,0,0,0,0,2,2,ATPQ927,ATPSU87,1,0,0,0
1_2_6_1,1,2,6,1,ATPSU87,ATPQ927,ATPSU87,AdCourt,199.56 KPH,NA,NA,11.54,-1.50199997,3.06500006,0,Faulty Serve,NA,True,NA,ForeHand,0.91 Metre,NA,NA,False,False,True,,,,,0.913999975,-0.0,1.10099995,11.54,-1.50199997,3.06500006,,,,,,,,,,,,,0,1,0,0,0,0,0,3,2,ATPQ927,ATPSU87,1,0,0,0
1_2_6_2,1,2,6,2,ATPSU87,ATPQ927,ATPSU87,AdCourt,143 KPH,Flat,NA,11.573,-2.07200003,2.9690001,3,Forced Error,NA,True,Ground,ForeHand,0.1 Metre,NA,NA,False,False,True,-6.04400015,4.0539999,0.0320000015,Wide,1.46899998,0.0,2.16300011,-11.7880001,-2.88000011,0.56400001,0.518999994,-1.48699999,0.0289999992,-10.533,5.55499983,1.31599998,0.0,2.29699993,2.41499996,7.48000002,0.112000003,0.0379999988,1984.92,0,0,0,0,0,0,3,2,ATPQ927,ATPSU87,1,0,0,0
1_3_1_1,1,3,1,1,ATPQ927,ATPSU87,ATPQ927,DeuceCourt,186 KPH,Flat,NA,-11.5559998,-0.656000018,2.87599993,1,Forced Error,NA,False,NA,BackHand,2.16 Metre,NA,NA,False,False,True,6.35599995,1.21700001,0.0399999991,T,1.26999998,-0.0,0.476999998,13.4379997,2.11599994,1.15400004,-12.4849997,-2.82500005,0.0320000015,13.4379997,2.11599994,1.15400004,0.0,-0.35800001,2.16499996,-12.4849997,-2.82500005,0.0320000015,1196.22,0,0,0,0,0,0,0,0,ATPQ927,ATPSU87,1,1,0,0
1_3_2_1,1,3,2,1,ATPQ927,ATPSU87,ATPQ927,AdCourt,196 KPH,Slice,NA,-11.2469997,0.474000007,2.99799991,1,Forced Error,NA,True,NA,ForeHand,0.84 Metre,NA,NA,False,False,True,5.47100019,-0.888000011,0.0390000008,T,1.19599998,-0.0,-0.523999989,13.7799997,-1.17400002,1.38100004,0.141000003,-0.709999979,0.0320000015,13.7799997,-1.17400002,1.38100004,-0.0500000007,-0.75,0.842000008,0.141000003,-0.709999979,0.0320000015,NA,0,0,0,0,0,0,1,0,ATPQ927,ATPSU87,1,1,0,0
1_3_3_1,1,3,3,1,ATPQ927,ATPSU87,ATPQ927,DeuceCourt,161 KPH,Kick,NA,-11.2939997,-0.760999978,2.96700001,3,Forced Error,NA,False,Ground,BackHand,1.9 Metre,NA,NA,False,False,True,4.3039999,3.8269999,0.0340000018,Wide,1.09500003,0.0,2.3499999,13.0740004,-3.47799993,1.30499995,-10.5810003,-4.24100018,0.0289999992,13.5050001,7.38999987,1.59800005,0.0,3.67499995,5.49700022,6.64900017,-2.13499999,0.0370000005,1296.06,0,0,0,0,0,0,2,0,ATPQ927,ATPSU87,1,1,0,0
1_3_4_1,1,3,4,1,ATPQ927,ATPSU87,ATPQ927,AdCourt,186 KPH,Flat,NA,-11.125,0.89200002,2.9059999,3,Winner,NA,False,Ground,ForeHand,1.66 Metre,Cross Court,NA,False,False,True,4.73400021,-0.538999975,0.0350000001,T,1.05799997,0.0,-0.199000001,-7.47200012,1.24300003,0.661000013,11.2969999,-2.33800006,0.0329999998,13.7119999,-1.05200005,1.51800001,0.0320000015,0.377999991,0.949999988,-5.16400003,1.00199997,0.0410000011,1125.84,0,0,0,0,0,0,3,0,ATPQ927,ATPSU87,1,1,0,0
