point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPH09F,ATPDH58,ATPH09F,DeuceCourt,177 KPH,Slice,NA,-11.354,-0.849,2.719,1,Forced Error,NA,True,NA,ForeHand,0.81 Metre,NA,NA,False,False,True,4.443,3.376,0.031,Wide,1.025,0.0,2.039,11.645,5.742,1.362,0.129,0.322,0.035,11.645,5.742,1.362,-0.007,1.025,0.811,0.129,0.322,0.035,1100.94,0,0,0,0,0,0,0,0,ATPH09F,ATPDH58,0,0,0,0
1_1_2_1,1,1,2,1,ATPH09F,ATPDH58,ATPDH58,AdCourt,183 KPH,Slice,NA,-11.431,0.775,2.747,22,Unforced Error,NA,True,Ground,BackHand,0.73 Metre,NA,Net Error,False,False,True,5.069,-2.789,0.034,Wide,1.082,-0.0,-1.847,-12.926,2.28,0.812,-0.22,2.711,0.033,12.528,-4.027,1.324,0.0,-1.279,1.673,-8.608,0.302,0.037,2228.58,0,0,0,0,0,0,1,0,ATPH09F,ATPDH58,0,0,0,0
1_1_3_1,1,1,3,1,ATPH09F,ATPDH58,ATPDH58,DeuceCourt,173 KPH,Slice,NA,-11.245,-1.095,2.701,2,Unforced Error,NA,False,Ground,BackHand,1.97 Metre,NA,Long Error,False,False,True,5.201,3.185,0.033,Wide,1.143,0.0,1.654,-11.335,-0.402,0.655,12.441,-0.709,0.034,11.828,5.332,1.294,0.0,2.294,1.349,-8.214,0.308,0.037,2031.3,0,0,0,0,0,0,1,1,ATPH09F,ATPDH58,0,0,0,0
1_1_4_1,1,1,4,1,ATPH09F,ATPDH58,ATPH09F,AdCourt,191 KPH,Flat,NA,-11.404,0.859,2.744,1,Forced Error,NA,False,NA,ForeHand,NA,NA,NA,False,False,True,6.27,-0.724,0.036,T,1.216,-0.0,-0.28,12.75,-1.143,1.218,-12.885,-0.509,0.032,12.75,-1.143,1.218,-0.0,-0.831,5.251,-12.885,-0.509,0.032,1367.52,0,0,0,0,0,0,1,2,ATPH09F,ATPDH58,0,0,0,0
1_1_5_1,1,1,5,1,ATPH09F,ATPDH58,ATPH09F,DeuceCourt,205.97 KPH,Pronated,1.97 Metre,-11.264,-0.934,2.731,0,Faulty Serve,Long Error,False,NA,ForeHand,0.91 Metre,NA,NA,False,False,True,8.366,0.235,0.037,T,0.914,0.039,-0.081,-11.264,-0.934,2.731,8.366,0.235,0.037,,,,,,,,,,0,1,0,0,0,0,0,2,2,ATPH09F,ATPDH58,0,0,0,0
1_1_5_2,1,1,5,2,ATPH09F,ATPDH58,ATPH09F,DeuceCourt,163 KPH,Kick,NA,-11.432,-0.59,2.635,9,Unforced Error,NA,True,Ground,ForeHand,0.78 Metre,NA,Net Error,False,False,True,4.19,1.09,0.036,T,1.048,-0.0,0.488,12.189,3.832,0.985,0.558,0.031,0.035,15.216,2.62,1.635,-0.0,1.079,1.449,-7.504,0.13,0.037,1710.84,0,0,0,0,0,0,2,2,ATPH09F,ATPDH58,0,0,0,0
1_1_6_1,1,1,6,1,ATPH09F,ATPDH58,ATPDH58,AdCourt,185 KPH,Slice,NA,-11.296,0.85,2.763,4,Unforced Error,NA,False,Ground,ForeHand,2.15 Metre,NA,Wide Error,False,False,True,5.46,-0.534,0.035,T,1.106,-0.0,-0.182,-14.063,1.523,0.848,10.578,-5.084,0.034,13.033,-0.829,1.201,0.0,-0.383,2.125,-10.377,0.044,0.033,2239.26,0,0,0,0,0,0,3,2,ATPH09F,ATPDH58,0,0,0,0
1_1_7_1,1,1,7,1,ATPH09F,ATPDH58,ATPDH58,DeuceCourt,179.52 KPH,NA,0.25 Metre,-11.27,-0.942,2.68,0,Faulty Serve,Net Error,True,NA,ForeHand,0.82 Metre,NA,Net Error,False,False,True,-0.253,2.337,0.033,Body,0.823,0.015,2.284,-11.27,-0.942,2.68,-0.253,2.337,0.033,,,,,,,,,,NA,1,0,0,0,0,0,3,3,ATPH09F,ATPDH58,0,0,0,0
1_1_7_2,1,1,7,2,ATPH09F,ATPDH58,ATPH09F,DeuceCourt,163 KPH,Kick,NA,-11.429,-0.838,2.641,3,Unforced Error,NA,False,Ground,ForeHand,2.24 Metre,NA,Wide Error,False,False,True,5.823,0.897,0.037,T,1.349,-0.0,0.065,12.401,3.051,1.135,-7.501,4.405,0.032,15.03,2.309,1.631,0.0,-0.418,2.334,-10.566,-2.846,0.031,2074.62,0,0,0,0,0,0,3,3,ATPH09F,ATPDH58,0,0,0,0
1_1_8_1,1,1,8,1,ATPH09F,ATPDH58,ATPDH58,AdCourt,201 KPH,Flat,NA,-11.329,0.893,2.729,6,Unforced Error,NA,False,Ground,BackHand,2.03 Metre,NA,Long Error,False,False,True,6.31,-3.961,0.033,Wide,1.169,-0.0,-2.243,-13.455,1.562,0.741,12.885,0.929,0.032,12.801,-5.693,1.021,0.0,-1.872,2.018,-11.108,1.583,0.033,1935.72,0,0,0,0,0,0,4,3,ATPH09F,ATPDH58,0,0,0,0
