point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score,player1,player2,p1_cum_games,p2_cum_games,p1_cum_sets,p2_cum_sets
1_1_1_1,1,1,1,1,ATPI186,ATPME82,,DeuceCourt,206.97 KPH,Flat,0.18 Metre,10.961,1.245,3.183,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.14 Metre,NA,NA,False,False,True,-5.061,0.185,0.03,T,1.141,0.0,0.583,10.961,1.245,3.183,-5.061,0.185,0.03,,,,,,,,,,0,1,0,0,0,0,0,0,0,ATPI186,ATPME82,0,0,0,0
1_1_1_2,1,1,1,2,ATPI186,ATPME82,ATPI186,DeuceCourt,162 KPH,Flat,NA,11.148,1.138,3.202,3,Winner,NA,False,Ground,ForeHand,1.19 Metre,Down the Line,NA,False,False,True,-4.937,-3.169,0.036,Wide,1.268,-0.0,-1.673,11.295,2.12,0.668,-6.958,3.566,0.03,-10.655,-4.907,1.441,0.0,-1.383,1.168,7.439,0.983,0.032,2154.78,0,0,0,0,0,0,0,0,ATPI186,ATPME82,0,0,0,0
1_1_2_1,1,1,2,1,ATPI186,ATPME82,ATPI186,AdCourt,196 KPH,Flat,NA,11.073,-0.443,3.182,1,Forced Error,NA,True,NA,ForeHand,1.21 Metre,NA,NA,False,False,True,-5.729,3.31,0.031,Wide,1.207,0.0,2.095,-13.331,4.818,1.178,-0.459,1.323,0.032,,,,,,,,,,NA,0,0,0,0,0,0,1,0,ATPI186,ATPME82,0,0,0,0
1_1_3_1,1,1,3,1,ATPI186,ATPME82,ATPI186,DeuceCourt,0 KPH,Flat,0.61 Metre,11.332,1.415,3.242,0,Faulty Serve,Long Error,False,NA,BackHand,1.45 Metre,NA,Wide Error,False,False,True,-6.778,-4.592,0.03,Wide,1.446,0.0,-2.264,11.332,1.415,3.242,-6.778,-4.592,0.03,,,,,,,,,,1278,1,0,0,0,0,0,2,0,ATPI186,ATPME82,0,0,0,0
1_1_3_2,1,1,3,2,ATPI186,ATPME82,ATPI186,DeuceCourt,180 KPH,Slice,NA,11.216,1.255,3.167,1,Forced Error,NA,False,NA,BackHand,2.25 Metre,NA,NA,False,False,True,-5.757,-2.141,0.034,Body,1.339,0.0,-0.865,-11.573,-3.561,1.408,12.885,0.838,0.033,-11.573,-3.561,1.408,0.0,-1.299,2.246,12.885,0.838,0.033,820.86,0,0,0,0,0,0,2,0,ATPI186,ATPME82,0,0,0,0
1_1_4_1,1,1,4,1,ATPI186,ATPME82,ATPI186,AdCourt,202.48 KPH,NA,NA,11.018,-0.472,3.215,0,Faulty Serve,NA,True,NA,BackHand,0.96 Metre,NA,NA,False,False,True,,,,,0.961,0.0,2.854,11.018,-0.472,3.215,,,,,,,,,,,,,0,1,0,0,0,0,0,3,0,ATPI186,ATPME82,0,0,0,0
1_1_4_2,1,1,4,2,ATPI186,ATPME82,ATPI186,AdCourt,161 KPH,Kick,NA,11.25,-0.646,3.24,7,Unforced Error,NA,False,Ground,BackHand,1.63 Metre,NA,Long Error,False,False,True,-4.965,0.626,0.03,T,1.259,0.0,0.381,-12.358,-3.959,0.496,12.409,2.628,0.031,-12.227,0.908,1.661,-0.0,0.844,1.766,7.34,0.844,0.032,1482.78,0,0,0,0,0,0,3,0,ATPI186,ATPME82,0,0,0,0
1_2_1_1,1,2,1,1,ATPME82,ATPI186,,DeuceCourt,172.89 KPH,Slice,0.98 Metre,11.681,1.328,2.952,0,Faulty Serve,Long Error,False,NA,ForeHand,0.91 Metre,NA,NA,False,False,True,-7.384,-2.516,0.033,Body,0.913,-0.013,0.237,11.681,1.328,2.952,-7.384,-2.516,0.033,,,,,,,,,,NA,1,0,0,0,0,0,0,0,ATPI186,ATPME82,1,0,0,0
1_2_1_2,1,2,1,2,ATPME82,ATPI186,ATPME82,DeuceCourt,141 KPH,Pronated,NA,11.601,1.301,2.894,23,Unforced Error,NA,False,Ground,ForeHand,2.6 Metre,NA,Long Error,False,False,True,-6.033,-0.94,0.035,T,1.426,0.0,-0.447,-12.87,-3.932,0.691,12.885,-2.774,0.03,-11.532,-1.326,1.471,-0.0,0.093,1.124,6.014,0.849,0.032,3075.06,0,0,0,0,0,0,0,0,ATPI186,ATPME82,1,0,0,0
1_2_2_1,1,2,2,1,ATPME82,ATPI186,ATPME82,AdCourt,128 KPH,Pronated,NA,11.579,-2.731,2.92,3,Unforced Error,NA,False,Ground,ForeHand,1.94 Metre,NA,Long Error,False,False,True,-4.107,3.049,0.033,Wide,1.043,0.0,1.327,-11.422,0.877,0.7,11.939,-4.889,0.028,-11.734,6.735,1.342,-0.0,4.345,2.028,11.841,2.132,0.031,2872.44,0,0,0,0,0,0,1,0,ATPI186,ATPME82,1,0,0,0
