point_ID,set_num,game_num,point_num,serve_num,server_id,returner_id,point_winner_id,court_side,serve_speed_kph,serve_type,fault_distance_missed_m,x_ball_serve_impact,y_ball_serve_impact,z_ball_serve_impact,rally_length,point_end_type,error_type,trapped_by_net,last_stroke_type,last_hand,last_stroke_net_height_m,winner_placement,unforcedErrorPlacement,is_break_point,is_break_point_converted,is_track_avail,x_serve_bounce,y_serve_bounce,z_serve_bounce,serve_dir,z_net_serve,x_net_serve,y_net_serve,last_ball_impact_x,last_ball_impact_y,last_ball_impact_z,last_ball_bounce_x,last_ball_bounce_y,last_ball_bounce_z,serve_return_impact_x,serve_return_impact_y,serve_return_impact_z,serve_return_net_x,serve_return_net_y,serve_return_net_z,serve_return_bounce_x,serve_return_bounce_y,serve_return_bounce_z,spin_rpm,is_fault,is_doublefault,is_tiebreak,is_ace,is_prev_doublefault,is_prev_ace,server_score,returner_score
1_2_3_2,1,2,3,2,ATPSL28,ATPPL56,ATPPL56,DeuceCourt,167 KPH,Slice,NA,-11.41,-0.862,2.903,4,Unforced Error,NA,False,Ground,BackHand,2.05 Metre,NA,Long Error,False,False,True,5.834,0.579,0.034,T,1.329,-0.0,-0.098,-12.779,4.264,0.761,12.499,-3.495,0.027,11.012,1.31,1.219,0.0,1.115,1.509,-9.369,1.019,0.034,2345.4,0,0,0,0,0,0,1,1
1_2_4_1,1,2,4,1,ATPSL28,ATPPL56,ATPPL56,AdCourt,207.45 KPH,NA,0.35 Metre,-11.269,1.084,2.86,0,Faulty Serve,Net Error,True,NA,BackHand,0.91 Metre,NA,Net Error,False,False,True,-0.347,-2.286,0.033,Body,0.911,0.024,-1.779,-11.269,1.084,2.86,-0.347,-2.286,0.033,,,,,,,,,,NA,1,0,0,0,0,0,1,2
1_2_4_2,1,2,4,2,ATPSL28,ATPPL56,ATPPL56,AdCourt,161 KPH,Slice,NA,-11.379,1.4,2.929,2,Forced Error,NA,True,Ground,BackHand,0.61 Metre,NA,NA,False,False,True,4.65,-1.203,0.037,T,1.134,0.0,-0.62,-11.721,2.507,1.001,-0.305,2.419,0.034,11.04,-1.877,1.463,0.0,0.014,1.581,-7.317,1.586,0.031,1978.32,0,0,0,0,0,0,1,2
1_2_5_1,1,2,5,1,ATPSL28,ATPPL56,ATPPL56,DeuceCourt,206.31 KPH,NA,0.25 Metre,-11.256,-0.751,2.841,0,Faulty Serve,Net Error,True,NA,BackHand,0.88 Metre,NA,Net Error,True,False,True,-0.248,2.073,0.034,Body,0.883,0.004,1.868,-11.256,-0.751,2.841,-0.248,2.073,0.034,,,,,,,,,,0,1,0,0,0,0,0,1,3
1_2_5_2,1,2,5,2,ATPSL28,ATPPL56,ATPSL28,DeuceCourt,175 KPH,Slice,NA,-11.306,-1.192,2.906,3,Winner,NA,False,Ground,BackHand,1.45 Metre,Cross Court,NA,True,False,True,5.065,2.737,0.037,Body,1.159,0.0,1.378,-10.364,1.83,0.896,11.547,-4.071,0.026,11.114,4.52,1.349,0.0,3.059,1.5,-5.627,2.462,0.031,2746.62,0,0,0,0,0,0,1,3
1_2_6_1,1,2,6,1,ATPSL28,ATPPL56,ATPSL28,AdCourt,213.64 KPH,NA,NA,-11.223,1.1,2.855,0,Faulty Serve,NA,True,NA,ForeHand,0.75 Metre,NA,NA,True,False,True,,,,,0.754,-0.021,-2.045,-11.223,1.1,2.855,,,,,,,,,,,,,NA,1,0,0,0,0,0,2,3
1_2_6_2,1,2,6,2,ATPSL28,ATPPL56,ATPPL56,AdCourt,148 KPH,Kick,NA,-11.533,1.286,2.972,5,Winner,NA,False,Ground,ForeHand,1.18 Metre,NA,NA,True,True,True,4.486,-2.43,0.035,Body,1.198,0.0,-1.602,-16.949,-6.735,0.039,-12.885,-4.615,0.039,10.738,-3.583,1.644,0.0,-0.026,1.666,-9.244,2.958,0.024,0,0,0,0,0,0,0,2,3
1_3_1_1,1,3,1,1,ATPPL56,ATPSL28,ATPPL56,DeuceCourt,219.31 KPH,Flat,NA,11.472,1.288,2.826,1,Forced Error,NA,False,NA,BackHand,2.58 Metre,NA,NA,False,False,True,-5.125,-1.037,0.018,T,1.018,0.0,-0.297,-12.669,-2.254,1.259,12.885,0.181,0.027,-12.669,-2.254,1.259,0.0,-1.157,2.576,12.885,0.181,0.027,1092.84,0,0,0,0,0,0,0,0
1_3_2_1,1,3,2,1,ATPPL56,ATPSL28,ATPPL56,AdCourt,225.98 KPH,NA,0.52 Metre,11.227,-1.416,2.744,0,Faulty Serve,Net Error,True,NA,ForeHand,0.91 Metre,NA,Net Error,False,False,True,0.518,2.063,0.035,Body,0.909,0.025,1.553,11.227,-1.416,2.744,0.518,2.063,0.035,,,,,,,,,,0,1,0,0,0,0,0,1,0
1_3_2_2,1,3,2,2,ATPPL56,ATPSL28,ATPSL28,AdCourt,152 KPH,Kick,NA,11.546,-1.853,2.785,2,Winner,NA,False,NA,ForeHand,1.19 Metre,Down the Line,NA,False,False,True,-4.927,0.697,0.024,T,1.237,0.0,0.123,-11.019,1.579,1.554,7.633,3.11,0.037,-11.019,1.579,1.554,0.0,2.399,1.19,7.633,3.11,0.037,1177.38,0,0,0,0,0,0,1,0
1_3_3_1,1,3,3,1,ATPPL56,ATPSL28,ATPSL28,DeuceCourt,177 KPH,Kick,NA,11.524,1.108,2.804,6,Unforced Error,NA,True,Ground,BackHand,0.93 Metre,NA,Net Error,False,False,True,-4.445,-1.57,0.031,Body,1.054,0.0,-0.699,13.121,-3.448,0.742,0.31,-0.916,0.034,-12.268,-3.277,1.683,0.0,-2.926,2.245,9.611,-2.301,0.026,1775.82,0,0,0,0,0,0,1,1
1_3_4_1,1,3,4,1,ATPPL56,ATPSL28,ATPSL28,AdCourt,198 KPH,Slice,NA,11.325,-1.432,2.776,2,Unforced Error,NA,False,Ground,ForeHand,1.95 Metre,NA,Long Error,False,False,True,-5.62,0.312,0.033,T,1.155,0.0,-0.144,8.769,3.585,0.704,-12.548,3.509,0.038,-13.043,0.767,1.292,0.039,2.508,0.987,4.835,3.083,0.038,2735.4,0,0,0,0,0,0,1,2
1_3_5_1,1,3,5,1,ATPPL56,ATPSL28,ATPPL56,DeuceCourt,205 KPH,Flat,NA,11.451,1.216,2.809,1,Forced Error,NA,False,NA,BackHand,NA,NA,NA,True,False,True,-5.069,-0.419,0.018,T,1.024,0.0,0.127,-12.684,-1.367,1.295,12.885,4.573,0.028,-12.684,-1.367,1.295,0.0,1.084,4.409,12.885,4.573,0.028,NA,0,0,0,0,0,0,1,3
1_3_6_1,1,3,6,1,ATPPL56,ATPSL28,ATPPL56,AdCourt,211 KPH,Flat,NA,11.312,-1.418,2.764,1,Ace,NA,False,NA,ForeHand,1.01 Metre,Cross Court,NA,True,False,True,-5.025,3.577,0.031,Wide,1.01,0.0,2.069,11.312,-1.418,2.764,-5.025,3.577,0.031,,,,,,,,,,NA,0,0,0,1,0,0,2,3
1_3_7_1,1,3,7,1,ATPPL56,ATPSL28,ATPPL56,DeuceCourt,226.88 KPH,Flat,3.52 Metre,11.227,1.323,2.793,0,Faulty Serve,Long Error,False,NA,BackHand,0.92 Metre,NA,NA,False,False,True,-9.918,0.447,0.035,T,0.923,-0.038,0.729,11.227,1.323,2.793,-9.918,0.447,0.035,,,,,,,,,,0,1,0,0,0,0,1,3,3
1_3_7_2,1,3,7,2,ATPPL56,ATPSL28,ATPPL56,DeuceCourt,163 KPH,Flat,NA,11.499,0.967,2.797,7,Unforced Error,NA,True,Ground,BackHand,0.91 Metre,NA,Net Error,False,False,True,-5.828,-1.11,0.032,T,1.389,0.0,-0.163,-11.462,3.89,1.03,-0.232,3.611,0.034,-11.436,-1.944,1.408,-0.0,-1.924,2.015,11.408,-1.671,0.027,2153.88,0,0,0,0,0,0,3,3
1_3_8_1,1,3,8,1,ATPPL56,ATPSL28,ATPPL56,AdCourt,144 KPH,Kick,NA,11.364,-2.042,2.673,1,Forced Error,NA,False,NA,BackHand,2.5 Metre,NA,NA,False,False,True,-5.616,3.814,0.03,Wide,1.407,0.0,2.141,-12.415,6.06,1.538,12.885,-2.415,0.029,-12.415,6.06,1.538,-0.0,1.763,2.495,12.885,-2.415,0.029,1724.82,0,0,0,0,0,0,4,3
1_4_1_1,1,4,1,1,ATPSL28,ATPPL56,ATPPL56,DeuceCourt,191.89 KPH,NA,0.69 Metre,11.549,0.665,2.86,0,Faulty Serve,Net Error,True,NA,NA,0.85 Metre,NA,Net Error,False,False,True,0.542,0.423,0.034,T,0.855,0.012,0.065,11.549,0.665,2.86,0.542,0.423,0.034,,,,,,,,,,NA,1,0,0,0,0,0,0,0
1_4_1_2,1,4,1,2,ATPSL28,ATPPL56,ATPPL56,DeuceCourt,164 KPH,NA,0.28 Metre,11.193,1.335,2.907,0,DoubleFault,Net Error,True,NA,NA,0.84 Metre,NA,Net Error,False,False,True,0.279,-0.461,0.034,T,0.84,-0.076,-0.481,11.193,1.335,2.907,0.279,-0.461,0.034,,,,,,,,,,0,1,1,0,0,0,0,0,0
1_4_2_1,1,4,2,1,ATPSL28,ATPPL56,ATPSL28,AdCourt,176 KPH,Flat,NA,11.37,-1.152,2.873,13,Unforced Error,NA,False,Ground,ForeHand,2.99 Metre,NA,Long Error,False,False,True,-4.349,3.332,0.035,Wide,1.026,0.0,2.19,-14.363,-1.999,1.015,12.558,3.031,0.03,-11.507,5.125,1.357,0.0,0.468,1.98,9.07,-3.384,0.027,2354.46,0,0,0,0,1,0,0,1
1_4_3_1,1,4,3,1,ATPSL28,ATPPL56,ATPSL28,DeuceCourt,201.2 KPH,NA,NA,11.449,0.712,2.86,0,Faulty Serve,NA,True,NA,BackHand,0.72 Metre,NA,NA,False,False,True,,,,,0.723,-0.015,0.249,11.449,0.712,2.86,,,,,,,,,,,,,NA,1,0,0,0,0,0,1,1
1_4_3_2,1,4,3,2,ATPSL28,ATPPL56,ATPSL28,DeuceCourt,172 KPH,Slice,NA,11.463,1.044,2.87,3,Unforced Error,NA,False,Ground,BackHand,1.89 Metre,NA,Long Error,False,False,True,-5.441,-2.619,0.036,Body,1.236,0.0,-1.276,-12.67,2.876,0.712,12.464,-3.545,0.027,-11.001,-4.175,1.293,-0.0,-2.363,1.068,6.013,-1.428,0.034,1264.26,0,0,0,0,0,0,1,1
1_4_4_1,1,4,4,1,ATPSL28,ATPPL56,ATPSL28,AdCourt,208.34 KPH,NA,0.33 Metre,11.175,-0.569,2.836,0,Faulty Serve,Net Error,True,NA,BackHand,0.85 Metre,NA,Net Error,False,False,True,0.33,0.49,0.034,T,0.846,0.016,0.354,11.175,-0.569,2.836,0.33,0.49,0.034,,,,,,,,,,NA,1,0,0,0,0,0,2,1
1_4_4_2,1,4,4,2,ATPSL28,ATPPL56,ATPSL28,AdCourt,157 KPH,Slice,NA,11.359,-0.977,2.886,1,Unforced Error,NA,False,NA,BackHand,1.24 Metre,NA,Wide Error,False,False,True,-5.059,2.586,0.031,Body,1.24,0.0,1.689,-10.99,3.501,1.508,5.853,4.781,0.04,-10.99,3.501,1.508,-0.0,4.164,1.243,5.853,4.781,0.04,NA,0,0,0,0,0,0,2,1
1_4_5_1,1,4,5,1,ATPSL28,ATPPL56,ATPSL28,DeuceCourt,209 KPH,Flat,NA,11.335,0.823,2.875,1,Winner,NA,False,NA,BackHand,1.14 Metre,Cross Court,NA,False,False,True,-5.838,-0.662,0.033,T,1.139,0.0,-0.107,11.335,0.823,2.875,-5.838,-0.662,0.033,,,,,,,,,,NA,0,0,0,0,0,0,3,1
1_5_1_1,1,5,1,1,ATPPL56,ATPSL28,ATPPL56,DeuceCourt,218 KPH,Flat,NA,-11.451,-1.116,2.801,1,Ace,NA,False,NA,ForeHand,1.1 Metre,Cross Court,NA,False,False,True,5.789,0.503,0.038,T,1.105,-0.0,-0.046,-11.451,-1.116,2.801,5.789,0.503,0.038,,,,,,,,,,NA,0,0,0,1,0,0,0,0
1_5_2_1,1,5,2,1,ATPPL56,ATPSL28,ATPPL56,AdCourt,184 KPH,Slice,NA,-11.263,1.476,2.754,7,Unforced Error,NA,True,Ground,ForeHand,0.98 Metre,NA,Net Error,False,False,True,4.802,-1.272,0.038,T,1.084,0.0,-0.588,13.839,3.269,0.761,1.27,3.138,0.036,12.743,-2.289,1.493,0.0,-2.023,1.09,-6.821,-1.851,0.034,2685.6,0,0,0,0,0,1,1,0
1_5_3_1,1,5,3,1,ATPPL56,ATPSL28,ATPPL56,DeuceCourt,214 KPH,NA,NA,-11.4,-1.201,2.806,1,Ace,NA,False,NA,ForeHand,1.07 Metre,Cross Court,NA,False,False,True,5.314,0.168,0.039,T,1.067,-0.0,-0.307,-11.4,-1.201,2.806,5.314,0.168,0.039,,,,,,,,,,NA,0,0,0,1,0,0,2,0
1_5_4_1,1,5,4,1,ATPPL56,ATPSL28,ATPPL56,AdCourt,226.15 KPH,Pronated,0.61 Metre,-11.318,1.367,2.782,0,Faulty Serve,Long Error,False,NA,BackHand,1.26 Metre,NA,NA,False,False,True,7.008,-3.639,0.029,Wide,1.263,-0.0,-1.745,-11.318,1.367,2.782,7.008,-3.639,0.029,,,,,,,,,,NA,1,0,0,0,0,1,3,0
1_5_4_2,1,5,4,2,ATPPL56,ATPSL28,ATPPL56,AdCourt,152 KPH,Pronated,NA,-11.378,1.857,2.707,1,Unforced Error,NA,False,NA,BackHand,1.87 Metre,NA,Long Error,False,False,True,5.319,-3.248,0.034,Wide,1.323,-0.0,-1.829,10.532,-4.925,1.358,-12.885,2.517,0.035,10.532,-4.925,1.358,0.0,-1.633,1.867,-12.885,2.517,0.035,1273.68,0,0,0,0,0,0,3,0
1_6_1_1,1,6,1,1,ATPSL28,ATPPL56,ATPPL56,DeuceCourt,194 KPH,Flat,NA,-11.326,-0.981,2.924,8,Unforced Error,NA,True,Ground,ForeHand,0.83 Metre,NA,Net Error,False,False,True,4.655,2.527,0.038,Body,1.018,-0.0,1.464,-13.917,1.588,0.777,-0.388,-2.511,0.033,12.424,4.438,1.36,0.0,1.919,1.292,-6.822,0.605,0.034,2366.76,0,0,0,0,0,0,0,0
1_6_2_1,1,6,2,1,ATPSL28,ATPPL56,ATPPL56,AdCourt,213.06 KPH,Flat,0.72 Metre,-11.07,0.945,2.862,0,Faulty Serve,Long Error,False,NA,BackHand,1.31 Metre,NA,NA,False,False,True,7.118,-4.103,0.029,Wide,1.309,0.0,-2.168,-11.07,0.945,2.862,7.118,-4.103,0.029,,,,,,,,,,NA,1,0,0,0,0,0,0,1
1_6_2_2,1,6,2,2,ATPSL28,ATPPL56,ATPPL56,AdCourt,171 KPH,Slice,NA,-11.487,1.396,2.86,6,Winner,NA,False,Ground,BackHand,1.59 Metre,Down the Line,NA,False,False,True,5.691,-2.323,0.038,Body,1.332,-0.0,-1.286,14.073,-3.171,1.115,-10.062,-2.886,0.031,11.14,-3.286,1.345,0.0,-0.629,1.288,-7.036,1.039,0.033,1619.46,0,0,0,0,0,0,0,1
1_6_3_1,1,6,3,1,ATPSL28,ATPPL56,ATPPL56,DeuceCourt,216.12 KPH,Flat,1.48 Metre,-11.182,-1.158,2.835,0,Faulty Serve,Long Error,False,NA,BackHand,1.4 Metre,NA,NA,False,False,True,7.878,0.574,0.034,T,1.401,0.0,-0.185,-11.182,-1.158,2.835,7.878,0.574,0.034,,,,,,,,,,0,1,0,0,0,0,0,0,2
1_6_3_2,1,6,3,2,ATPSL28,ATPPL56,ATPPL56,DeuceCourt,172 KPH,Kick,NA,-11.634,-0.939,2.91,2,Unforced Error,NA,True,Ground,BackHand,0.84 Metre,NA,Net Error,False,False,True,4.307,0.794,0.037,T,1.061,0.0,0.188,-12.312,0.425,0.938,-0.267,1.079,0.036,11.09,1.918,1.606,0.0,1.187,1.886,-9.289,0.667,0.034,2097.84,0,0,0,0,0,0,0,2
1_6_4_1,1,6,4,1,ATPSL28,ATPPL56,ATPSL28,AdCourt,181 KPH,Flat,NA,-11.472,1.023,2.913,4,Winner,NA,False,Ground,ForeHand,1.96 Metre,Down the Line,NA,True,False,True,5.677,-2.559,0.036,Body,1.188,-0.0,-1.438,-11.337,0.646,3.957,8.254,1.382,0.032,12.763,-3.842,1.223,0.0,-1.372,1.837,-8.073,0.006,0.034,NA,0,0,0,0,0,0,0,3
1_6_5_1,1,6,5,1,ATPSL28,ATPPL56,ATPSL28,DeuceCourt,196 KPH,Slice,NA,-11.431,-1.29,2.889,1,Forced Error,NA,False,NA,ForeHand,2.81 Metre,NA,NA,True,False,True,6.305,3.93,0.038,Wide,1.285,-0.0,1.936,12.188,6.021,1.122,-12.885,1.567,0.033,12.188,6.021,1.122,0.0,4.025,2.812,-12.885,1.567,0.033,1371.6,0,0,0,0,0,0,1,3
1_6_6_1,1,6,6,1,ATPSL28,ATPPL56,ATPPL56,AdCourt,215.12 KPH,Pronated,0.44 Metre,-11.123,0.913,2.887,0,Faulty Serve,Wide Error,False,NA,NA,0.99 Metre,NA,Wide Error,True,False,True,6.301,-4.552,0.03,Wide,0.992,-0.033,-2.558,-11.123,0.913,2.887,6.301,-4.552,0.03,,,,,,,,,,0,1,0,0,0,0,0,2,3
1_6_6_2,1,6,6,2,ATPSL28,ATPPL56,ATPPL56,AdCourt,171 KPH,Pronated,0.32 Metre,-11.234,1.077,2.872,0,DoubleFault,Long Error,False,NA,NA,1.41 Metre,NA,NA,True,False,True,6.721,-0.817,0.032,T,1.406,-0.0,-0.299,-11.234,1.077,2.872,6.721,-0.817,0.032,,,,,,,,,,NA,1,1,0,0,0,0,2,3
1_7_1_1,1,7,1,1,ATPPL56,ATPSL28,ATPPL56,DeuceCourt,174 KPH,Slice,NA,11.381,1.262,2.763,5,Winner,NA,False,Volley,ForeHand,1.52 Metre,Down the Line,NA,False,False,True,-5.926,-3.57,0.032,Wide,1.266,0.0,-1.68,7.015,3.221,2.829,-6.12,3.074,0.031,-11.911,-5.71,1.239,-0.0,-1.425,1.662,9.306,1.91,0.034,NA,0,0,0,0,1,0,0,0
1_7_2_1,1,7,2,1,ATPPL56,ATPSL28,ATPPL56,AdCourt,211 KPH,Flat,NA,11.266,-1.377,2.726,3,Forced Error,NA,False,Ground,ForeHand,NA,NA,NA,False,False,True,-5.218,2.937,0.031,Wide,1.014,0.0,1.604,-15.355,-4.69,0.9,12.589,-1.587,0.026,-12.399,4.688,1.196,0.0,2.763,2.289,8.972,1.537,0.035,956.7,0,0,0,0,0,0,1,0
1_7_3_1,1,7,3,1,ATPPL56,ATPSL28,ATPPL56,DeuceCourt,170 KPH,Slice,NA,11.446,1.224,2.774,1,Forced Error,NA,False,NA,ForeHand,1.99 Metre,NA,NA,False,False,True,-5.47,-3.583,0.032,Wide,1.195,0.0,-1.802,-11.47,-5.755,1.202,7.385,4.615,0.04,-11.47,-5.755,1.202,-0.0,1.8,1.987,7.385,4.615,0.04,2087.76,0,0,0,0,0,0,2,0
1_7_4_1,1,7,4,1,ATPPL56,ATPSL28,ATPPL56,AdCourt,196.97 KPH,Flat,0.09 Metre,11.393,-1.443,2.738,0,Faulty Serve,Long Error,False,NA,BackHand,1.32 Metre,NA,NA,False,False,True,-6.493,1.329,0.032,T,1.323,0.0,0.432,11.393,-1.443,2.738,-6.493,1.329,0.032,,,,,,,,,,1147.92,1,0,0,0,0,0,3,0
1_7_4_2,1,7,4,2,ATPPL56,ATPSL28,ATPPL56,AdCourt,139 KPH,Flat,NA,11.472,-1.768,2.72,1,Unforced Error,NA,False,NA,BackHand,2.62 Metre,NA,Long Error,False,False,True,-5.902,3.509,0.032,Wide,1.516,0.0,1.976,-10.784,4.928,1.344,12.166,-2.621,0.028,-10.784,4.928,1.344,-0.0,1.07,2.623,12.166,-2.621,0.028,2175.72,0,0,0,0,0,0,3,0
2_1_1_1,2,1,1,1,ATPSL28,ATPPL56,ATPSL28,DeuceCourt,186 KPH,Slice,NA,11.356,1.395,2.909,1,Forced Error,NA,True,NA,ForeHand,0.83 Metre,NA,NA,False,False,True,-5.67,-2.975,0.034,Wide,1.175,0.0,-1.419,-12.655,-5.062,1.249,-0.459,-4.09,0.033,-12.655,-5.062,1.249,-0.008,-4.184,0.834,-0.459,-4.09,0.033,859.62,0,0,0,0,0,0,0,0
2_1_2_1,2,1,2,1,ATPSL28,ATPPL56,ATPSL28,AdCourt,205.49 KPH,NA,0.54 Metre,11.341,-0.966,2.867,0,Faulty Serve,Net Error,True,NA,ForeHand,0.81 Metre,NA,Net Error,False,False,True,0.54,-0.008,0.034,T,0.812,-0.021,-0.157,11.341,-0.966,2.867,0.54,-0.008,0.034,,,,,,,,,,NA,1,0,0,0,0,0,1,0
2_1_2_2,2,1,2,2,ATPSL28,ATPPL56,ATPSL28,AdCourt,157 KPH,Kick,NA,11.502,-1.173,2.903,7,Forced Error,NA,False,Ground,ForeHand,1.4 Metre,NA,NA,False,False,True,-5.369,1.911,0.031,Body,1.271,0.0,1.136,-16.104,-4.419,0.988,4.67,4.398,0.038,-11.542,2.798,1.532,-0.0,0.521,1.07,4.74,-0.287,0.037,1760.22,0,0,0,0,0,0,1,0
2_1_3_1,2,1,3,1,ATPSL28,ATPPL56,ATPPL56,DeuceCourt,193 KPH,Slice,NA,11.309,0.97,2.836,6,Winner,NA,False,Ground,BackHand,1.31 Metre,Cross Court,NA,False,False,True,-6.324,-3.853,0.032,Wide,1.259,0.0,-1.997,-11.768,2.982,0.92,6.817,-3.379,0.03,-12.436,-5.798,1.061,0.0,-2.761,1.172,5.136,-1.436,0.034,1546.68,0,0,0,0,0,0,2,0
2_1_4_1,2,1,4,1,ATPSL28,ATPPL56,ATPPL56,AdCourt,205.64 KPH,Slice,0.26 Metre,11.376,-1.166,2.88,0,Faulty Serve,Wide Error,False,NA,ForeHand,1.06 Metre,NA,NA,False,False,True,-5.271,-0.26,0.031,T,1.063,0.0,-0.435,11.376,-1.166,2.88,-5.271,-0.26,0.031,,,,,,,,,,NA,1,0,0,0,0,0,2,1
